N,P,X,Cmap,ExecEnv
76,0.0,2,1254888,65224
76,0.0,3,1254888,75456
76,0.0,4,1254888,80944
76,0.0,5,1254888,90288
77,0.0,1,1271400,71504
77,0.0,2,1271400,83848
77,0.0,3,1271400,76576
77,0.0,4,1271400,74944
77,0.0,5,1271400,94064
78,0.0,1,1287912,68928
78,0.0,2,1287912,60928
78,0.0,3,1287912,68328
78,0.0,4,1287912,93496
78,0.0,5,1287912,76320
79,0.0,1,1304424,72776
79,0.0,2,1304424,75048
79,0.0,3,1304424,84328
79,0.0,4,1304424,58192
79,0.0,5,1304424,83032
80,0.0,1,1320936,78296
80,0.0,2,1320936,65776
80,0.0,3,1320936,79720
80,0.0,4,1320936,67792
80,0.0,5,1320936,96176
81,0.0,1,1337448,91280
81,0.0,2,1337448,101392
81,0.0,3,1337448,92816
81,0.0,4,1337448,75736
81,0.0,5,1337448,89432
82,0.0,1,1353960,98224
82,0.0,2,1353960,84080
82,0.0,3,1353960,72776
82,0.0,4,1353960,81920
82,0.0,5,1353960,109816
83,0.0,1,1370472,76880
83,0.0,2,1370472,66824
83,0.0,3,1370472,98232
83,0.0,4,1370472,66552
83,0.0,5,1370472,74816
84,0.0,1,1386984,88696
84,0.0,2,1386984,114328
84,0.0,3,1386984,77784
84,0.0,4,1386984,103040
84,0.0,5,1386984,79752
85,0.0,1,1403496,73328
85,0.0,2,1403496,83336
85,0.0,3,1403496,102616
85,0.0,4,1403496,44856
85,0.0,5,1403496,97640
86,0.0,1,1420008,96184
86,0.0,2,1420008,101728
86,0.0,3,1420008,88560
86,0.0,4,1420008,73904
86,0.0,5,1420008,86752
87,0.0,1,1436520,103288
87,0.0,2,1436520,96040
87,0.0,3,1436520,86856
87,0.0,4,1436520,95216
87,0.0,5,1436520,70832
88,0.0,1,1453032,72344
88,0.0,2,1453032,90240
88,0.0,3,1453032,87560
88,0.0,4,1453032,109176
88,0.0,5,1453032,96040
89,0.0,1,1469544,95896
89,0.0,2,1469544,94016
89,0.0,3,1469544,76632
89,0.0,4,1469544,81304
89,0.0,5,1469544,126744
90,0.0,1,1486056,90848
90,0.0,2,1486056,79456
90,0.0,3,1486056,108200
90,0.0,4,1486056,97880
90,0.0,5,1486056,96888
91,0.0,1,1502568,92008
91,0.0,2,1502568,83712
91,0.0,3,1502568,79240
91,0.0,4,1502568,111104
91,0.0,5,1502568,101712
92,0.0,1,1519080,88032
92,0.0,2,1519080,81184
92,0.0,3,1519080,88360
92,0.0,4,1519080,100336
92,0.0,5,1519080,95128
93,0.0,1,1535592,111688
93,0.0,2,1535592,91584
93,0.0,3,1535592,66632
93,0.0,4,1535592,98480
93,0.0,5,1535592,81880
94,0.0,1,1552104,74704
94,0.0,2,1552104,88848
94,0.0,3,1552104,91768
94,0.0,4,1552104,104472
94,0.0,5,1552104,108000
95,0.0,1,1568616,72672
95,0.0,2,1568616,102952
95,0.0,3,1568616,90704
95,0.0,4,1568616,76104
95,0.0,5,1568616,98968
96,0.0,1,1585128,97648
96,0.0,2,1585128,115952
96,0.0,3,1585128,89320
96,0.0,4,1585128,129704
96,0.0,5,1585128,100112
97,0.0,1,1601640,91968
97,0.0,2,1601640,86376
97,0.0,3,1601640,102040
97,0.0,4,1601640,119384
97,0.0,5,1601640,91232
98,0.0,1,1618152,96088
98,0.0,2,1618152,114456
98,0.0,3,1618152,104800
98,0.0,4,1618152,98672
98,0.0,5,1618152,81736
99,0.0,1,1634664,80352
99,0.0,2,1634664,97648
99,0.0,3,1634664,82848
99,0.0,4,1634664,104928
99,0.0,5,1634664,87944
100,0.0,1,1651176,102160
100,0.0,2,1651176,127488
100,0.0,3,1651176,85648
100,0.0,4,1651176,89456
100,0.0,5,1651176,115624
1,0.1,1,16488,88
1,0.1,2,16488,88
1,0.1,3,16488,88
1,0.1,4,16488,88
1,0.1,5,16488,88
2,0.1,1,33000,608
2,0.1,2,33000,616
2,0.1,3,33000,400
2,0.1,4,33000,6216
2,0.1,5,33000,2304
3,0.1,1,49512,5136
3,0.1,2,49512,5784
3,0.1,3,49512,1960
3,0.1,4,49512,5344
3,0.1,5,49512,1104
4,0.1,1,66024,1832
4,0.1,2,66024,4040
4,0.1,3,66024,1840
4,0.1,4,66024,3776
4,0.1,5,66024,1752
5,0.1,1,82536,7136
5,0.1,2,82536,2280
5,0.1,3,82536,5952
5,0.1,4,82536,5232
5,0.1,5,82536,1752
6,0.1,1,99048,3408
6,0.1,2,99048,4160
6,0.1,3,99048,8248
6,0.1,4,99048,5024
6,0.1,5,99048,4472
7,0.1,1,115560,2656
7,0.1,2,115560,2712
7,0.1,3,115560,8728
7,0.1,4,115560,2824
7,0.1,5,115560,2824
