N,P,X,History
9,0.5,2,13680
9,0.5,3,19192
9,0.5,4,21784
9,0.5,5,8664
10,0.5,1,14128
10,0.5,2,11784
10,0.5,3,14696
10,0.5,4,20336
10,0.5,5,18784
11,0.5,1,18920
11,0.5,2,11184
11,0.5,3,23584
11,0.5,4,23048
11,0.5,5,10008
12,0.5,1,21832
12,0.5,2,18264
12,0.5,3,25960
12,0.5,4,16072
12,0.5,5,21768
13,0.5,1,35112
13,0.5,2,28448
13,0.5,3,13384
13,0.5,4,30752
13,0.5,5,16352
14,0.5,1,15264
14,0.5,2,18760
14,0.5,3,31128
14,0.5,4,13728
14,0.5,5,16448
15,0.5,1,20736
15,0.5,2,30944
15,0.5,3,21048
15,0.5,4,27784
15,0.5,5,18528
16,0.5,1,23080
16,0.5,2,38120
16,0.5,3,20728
16,0.5,4,34912
16,0.5,5,13824
17,0.5,1,48704
17,0.5,2,26472
17,0.5,3,30080
17,0.5,4,37480
17,0.5,5,27160
18,0.5,1,17528
18,0.5,2,36736
18,0.5,3,41992
18,0.5,4,21600
18,0.5,5,19824
19,0.5,1,33672
19,0.5,2,42992
19,0.5,3,26832
19,0.5,4,24944
19,0.5,5,21112
20,0.5,1,21960
20,0.5,2,34584
20,0.5,3,34472
20,0.5,4,29272
20,0.5,5,31824
21,0.5,1,23456
21,0.5,2,52400
21,0.5,3,51728
21,0.5,4,24840
21,0.5,5,46112
22,0.5,1,70144
22,0.5,2,30192
22,0.5,3,43640
22,0.5,4,35768
22,0.5,5,41144
23,0.5,1,35352
23,0.5,2,32904
23,0.5,3,36184
23,0.5,4,45104
23,0.5,5,38768
24,0.5,1,44656
24,0.5,2,24392
24,0.5,3,63320
24,0.5,4,20912
24,0.5,5,35064
25,0.5,1,46896
25,0.5,2,32912
25,0.5,3,51928
25,0.5,4,29896
25,0.5,5,57176
26,0.5,1,55344
26,0.5,2,49336
26,0.5,3,31416
26,0.5,4,38080
26,0.5,5,47824
27,0.5,1,45288
27,0.5,2,28888
27,0.5,3,62864
27,0.5,4,35032
27,0.5,5,46392
28,0.5,1,56760
28,0.5,2,47416
28,0.5,3,34880
28,0.5,4,42632
28,0.5,5,42952
29,0.5,1,51672
29,0.5,2,78952
29,0.5,3,56856
29,0.5,4,41096
29,0.5,5,40056
30,0.5,1,47552
30,0.5,2,53536
30,0.5,3,54712
30,0.5,4,48552
30,0.5,5,84272
31,0.5,1,42832
31,0.5,2,58952
31,0.5,3,44944
31,0.5,4,33440
31,0.5,5,36624
32,0.5,1,57304
32,0.5,2,48816
32,0.5,3,55872
32,0.5,4,53936
32,0.5,5,57280
33,0.5,1,61784
33,0.5,2,79456
33,0.5,3,62464
33,0.5,4,63968
33,0.5,5,31128
34,0.5,1,86096
34,0.5,2,63888
34,0.5,3,66936
34,0.5,4,68008
34,0.5,5,39560
35,0.5,1,90888
35,0.5,2,49720
35,0.5,3,75776
35,0.5,4,98048
35,0.5,5,76072
36,0.5,1,63208
36,0.5,2,41280
36,0.5,3,41696
36,0.5,4,56848
36,0.5,5,72440
37,0.5,1,40048
37,0.5,2,95944
37,0.5,3,61432
37,0.5,4,80160
37,0.5,5,59928
38,0.5,1,47104
38,0.5,2,75576
38,0.5,3,84752
38,0.5,4,111504
38,0.5,5,67288
39,0.5,1,82648
39,0.5,2,84424
39,0.5,3,78032
39,0.5,4,87560
39,0.5,5,86704
40,0.5,1,76864
40,0.5,2,83552
40,0.5,3,98896
40,0.5,4,79280
40,0.5,5,52480
41,0.5,1,70544
41,0.5,2,105744
41,0.5,3,67776
41,0.5,4,88744
41,0.5,5,55152
42,0.5,1,65976
42,0.5,2,117640
42,0.5,3,85304
42,0.5,4,76288
42,0.5,5,81168
43,0.5,1,69592
43,0.5,2,77848
43,0.5,3,131520
43,0.5,4,76688
43,0.5,5,105488
44,0.5,1,89616
44,0.5,2,89608
44,0.5,3,94384
44,0.5,4,93416
44,0.5,5,79952
45,0.5,1,101336
45,0.5,2,107776
45,0.5,3,109336
45,0.5,4,80232
45,0.5,5,91280
46,0.5,1,90856
46,0.5,2,90000
46,0.5,3,117616
46,0.5,4,88904
46,0.5,5,117344
47,0.5,1,130912
47,0.5,2,78960
47,0.5,3,65296
47,0.5,4,103568
47,0.5,5,77568
48,0.5,1,122440
48,0.5,2,98848
48,0.5,3,86576
48,0.5,4,97960
48,0.5,5,88912
49,0.5,1,101232
49,0.5,2,130304
49,0.5,3,129128
49,0.5,4,136896
49,0.5,5,98168
50,0.5,1,96936
50,0.5,2,79952
50,0.5,3,66368
50,0.5,4,119608
50,0.5,5,87952
51,0.5,1,92672
51,0.5,2,84328
51,0.5,3,103264
51,0.5,4,101968
51,0.5,5,124648
52,0.5,1,106984
52,0.5,2,97336
52,0.5,3,80320
52,0.5,4,81872
52,0.5,5,90184
53,0.5,1,130824
53,0.5,2,79912
53,0.5,3,119504
53,0.5,4,90184
53,0.5,5,98496
54,0.5,1,83200
54,0.5,2,152424
54,0.5,3,110144
54,0.5,4,144528
54,0.5,5,90832
55,0.5,1,81016
55,0.5,2,123424
55,0.5,3,180504
55,0.5,4,118640
55,0.5,5,124880
56,0.5,1,163992
56,0.5,2,88544
56,0.5,3,130808
56,0.5,4,118448
56,0.5,5,133192
57,0.5,1,134048
57,0.5,2,99544
57,0.5,3,138168
57,0.5,4,102744
57,0.5,5,126288
58,0.5,1,107432
58,0.5,2,190816
58,0.5,3,140312
58,0.5,4,134352
58,0.5,5,126664
59,0.5,1,151984
59,0.5,2,161792
59,0.5,3,123840
59,0.5,4,123024
59,0.5,5,124416
60,0.5,1,103976
60,0.5,2,140208
60,0.5,3,127208
60,0.5,4,168984
60,0.5,5,149288
61,0.5,1,100824
61,0.5,2,143840
61,0.5,3,134632
61,0.5,4,182656
61,0.5,5,158776
62,0.5,1,148416
62,0.5,2,120376
62,0.5,3,170224
62,0.5,4,133408
62,0.5,5,137576
63,0.5,1,182944
63,0.5,2,114496
63,0.5,3,154792
63,0.5,4,112640
63,0.5,5,168936
64,0.5,1,162120
64,0.5,2,137888
64,0.5,3,218472
64,0.5,4,147696
64,0.5,5,161632
65,0.5,1,131976
65,0.5,2,166592
65,0.5,3,196712
65,0.5,4,146104
65,0.5,5,165816
66,0.5,1,192960
66,0.5,2,129464
66,0.5,3,104392
66,0.5,4,169336
66,0.5,5,130040
67,0.5,1,123616
67,0.5,2,167376
67,0.5,3,163032
67,0.5,4,134976
67,0.5,5,238824
68,0.5,1,189936
68,0.5,2,147544
68,0.5,3,195408
68,0.5,4,154712
68,0.5,5,204136
69,0.5,1,169720
69,0.5,2,209816
69,0.5,3,147080
69,0.5,4,197168
69,0.5,5,135784
70,0.5,1,179848
70,0.5,2,181360
70,0.5,3,161544
70,0.5,4,145720
70,0.5,5,198664
71,0.5,1,154232
71,0.5,2,141720
71,0.5,3,174712
71,0.5,4,169864
71,0.5,5,130840
72,0.5,1,162200
72,0.5,2,186864
72,0.5,3,131392
72,0.5,4,171648
72,0.5,5,217152
73,0.5,1,162312
73,0.5,2,220216
73,0.5,3,193744
73,0.5,4,159448
73,0.5,5,261720
74,0.5,1,201768
74,0.5,2,192096
74,0.5,3,214264
74,0.5,4,205824
74,0.5,5,214312
75,0.5,1,189384
75,0.5,2,202160
75,0.5,3,294288
75,0.5,4,197248
75,0.5,5,163760
76,0.5,1,163200
76,0.5,2,176840
76,0.5,3,182008
76,0.5,4,204864
76,0.5,5,194344
77,0.5,1,240688
77,0.5,2,213448
77,0.5,3,195248
77,0.5,4,226216
77,0.5,5,199808
78,0.5,1,235944
78,0.5,2,230168
78,0.5,3,170216
78,0.5,4,218552
78,0.5,5,242104
79,0.5,1,219024
79,0.5,2,236104
79,0.5,3,240848
79,0.5,4,224056
79,0.5,5,192232
80,0.5,1,166520
80,0.5,2,211312
80,0.5,3,182232
80,0.5,4,266432
80,0.5,5,265488
81,0.5,1,176000
81,0.5,2,183272
81,0.5,3,293576
81,0.5,4,198624
81,0.5,5,182336
82,0.5,1,230880
82,0.5,2,191848
82,0.5,3,249136
82,0.5,4,157720
82,0.5,5,211776
83,0.5,1,183128
83,0.5,2,295880
83,0.5,3,209080
83,0.5,4,297784
83,0.5,5,244232
84,0.5,1,241424
84,0.5,2,147592
84,0.5,3,278688
84,0.5,4,268256
84,0.5,5,266264
85,0.5,1,197576
85,0.5,2,226784
85,0.5,3,201616
85,0.5,4,256080
85,0.5,5,210608
86,0.5,1,252624
86,0.5,2,180456
86,0.5,3,191440
86,0.5,4,300664
86,0.5,5,262008
87,0.5,1,225248
87,0.5,2,199792
87,0.5,3,190592
87,0.5,4,281952
87,0.5,5,247640
88,0.5,1,262144
88,0.5,2,264440
88,0.5,3,256952
88,0.5,4,261952
88,0.5,5,222160
89,0.5,1,215192
89,0.5,2,260264
89,0.5,3,250872
89,0.5,4,266432
89,0.5,5,330232
90,0.5,1,214144
90,0.5,2,192336
90,0.5,3,252752
90,0.5,4,216576
90,0.5,5,274056
91,0.5,1,200320
91,0.5,2,241352
91,0.5,3,221640
91,0.5,4,287288
91,0.5,5,241024
92,0.5,1,259936
92,0.5,2,236000
92,0.5,3,297064
92,0.5,4,237424
92,0.5,5,189992
93,0.5,1,249080
93,0.5,2,323728
93,0.5,3,278776
93,0.5,4,263976
93,0.5,5,246160
94,0.5,1,324352
94,0.5,2,277296
94,0.5,3,193944
94,0.5,4,241800
94,0.5,5,303344
95,0.5,1,294504
95,0.5,2,309632
95,0.5,3,276608
95,0.5,4,388904
95,0.5,5,252576
96,0.5,1,290032
96,0.5,2,295600
96,0.5,3,225280
96,0.5,4,178944
96,0.5,5,226248
97,0.5,1,309576
97,0.5,2,279808
97,0.5,3,364112
97,0.5,4,293744
97,0.5,5,255608
98,0.5,1,311752
98,0.5,2,272392
98,0.5,3,236368
98,0.5,4,322784
98,0.5,5,396480
99,0.5,1,196552
99,0.5,2,294032
99,0.5,3,238272
99,0.5,4,249272
99,0.5,5,264072
100,0.5,1,252520
100,0.5,2,247976
100,0.5,3,349240
100,0.5,4,323032
100,0.5,5,261856
1,0.6,1,4024
1,0.6,2,4024
1,0.6,3,4040
1,0.6,4,4024
1,0.6,5,3992
2,0.6,1,8016
2,0.6,2,5680
2,0.6,3,4880
2,0.6,4,4752
2,0.6,5,4384
3,0.6,1,5400
3,0.6,2,5104
3,0.6,3,6312
3,0.6,4,5064
3,0.6,5,9096
4,0.6,1,5280
4,0.6,2,6176
4,0.6,3,5608
4,0.6,4,11736
4,0.6,5,11256
5,0.6,1,12952
5,0.6,2,6168
5,0.6,3,6800
5,0.6,4,5784
5,0.6,5,9640
6,0.6,1,18072
6,0.6,2,9288
6,0.6,3,13512
6,0.6,4,11192
6,0.6,5,6440
7,0.6,1,14928
7,0.6,2,23336
7,0.6,3,10696
7,0.6,4,7664
7,0.6,5,8192
8,0.6,1,24136
8,0.6,2,10208
8,0.6,3,8896
8,0.6,4,7912
8,0.6,5,19088
9,0.6,1,10200
9,0.6,2,8056
9,0.6,3,9432
9,0.6,4,14200
9,0.6,5,9320
10,0.6,1,8968
10,0.6,2,9040
10,0.6,3,19248
10,0.6,4,16344
10,0.6,5,21104
11,0.6,1,25512
11,0.6,2,16120
11,0.6,3,9696
11,0.6,4,18296
11,0.6,5,16272
12,0.6,1,29840
12,0.6,2,23392
12,0.6,3,17176
12,0.6,4,19848
12,0.6,5,15104
13,0.6,1,33488
13,0.6,2,22360
13,0.6,3,23528
13,0.6,4,21624
13,0.6,5,17080
14,0.6,1,27072
14,0.6,2,18128
14,0.6,3,18408
14,0.6,4,25064
14,0.6,5,25792
15,0.6,1,36888
15,0.6,2,19408
15,0.6,3,26088
15,0.6,4,28432
15,0.6,5,39344
16,0.6,1,27024
16,0.6,2,27656
16,0.6,3,31480
16,0.6,4,32200
16,0.6,5,18488
17,0.6,1,27344
17,0.6,2,28936
17,0.6,3,29816
17,0.6,4,28432
17,0.6,5,24808
18,0.6,1,30584
18,0.6,2,38848
18,0.6,3,21712
18,0.6,4,22000
18,0.6,5,25704
19,0.6,1,26472
19,0.6,2,25616
19,0.6,3,21256
19,0.6,4,42464
19,0.6,5,38160
20,0.6,1,29800
20,0.6,2,31912
20,0.6,3,45872
20,0.6,4,29816
20,0.6,5,40376
21,0.6,1,38496
21,0.6,2,49408
21,0.6,3,34960
21,0.6,4,34440
21,0.6,5,39312
22,0.6,1,36304
22,0.6,2,39280
22,0.6,3,22600
22,0.6,4,34808
22,0.6,5,27352
23,0.6,1,29712
23,0.6,2,37656
23,0.6,3,17608
23,0.6,4,37744
23,0.6,5,50736
24,0.6,1,42936
24,0.6,2,42288
24,0.6,3,62744
24,0.6,4,31512
24,0.6,5,25416
25,0.6,1,46224
25,0.6,2,56536
25,0.6,3,48384
25,0.6,4,36496
25,0.6,5,55008
26,0.6,1,67360
26,0.6,2,45688
26,0.6,3,56216
26,0.6,4,42784
26,0.6,5,48032
27,0.6,1,57160
27,0.6,2,37816
27,0.6,3,47744
27,0.6,4,52136
27,0.6,5,32944
28,0.6,1,60448
28,0.6,2,41824
28,0.6,3,45704
28,0.6,4,47720
28,0.6,5,51984
29,0.6,1,68144
29,0.6,2,45264
29,0.6,3,85040
29,0.6,4,31048
29,0.6,5,47672
30,0.6,1,34472
30,0.6,2,47072
30,0.6,3,36480
30,0.6,4,51200
30,0.6,5,42144
31,0.6,1,46808
31,0.6,2,39608
31,0.6,3,28384
31,0.6,4,42408
31,0.6,5,73872
32,0.6,1,64288
32,0.6,2,58848
32,0.6,3,45928
32,0.6,4,58360
32,0.6,5,62264
33,0.6,1,48904
33,0.6,2,91536
33,0.6,3,58760
33,0.6,4,64000
33,0.6,5,59984
34,0.6,1,61192
34,0.6,2,56344
34,0.6,3,48296
34,0.6,4,37088
34,0.6,5,62808
35,0.6,1,63144
35,0.6,2,73744
35,0.6,3,40336
35,0.6,4,49544
35,0.6,5,49296
36,0.6,1,52184
36,0.6,2,92728
36,0.6,3,79496
36,0.6,4,53992
36,0.6,5,43920
37,0.6,1,54080
37,0.6,2,62088
37,0.6,3,43456
37,0.6,4,68544
37,0.6,5,49160
38,0.6,1,71824
38,0.6,2,81096
38,0.6,3,46536
38,0.6,4,52536
38,0.6,5,82912
39,0.6,1,85752
39,0.6,2,84304
39,0.6,3,58928
39,0.6,4,78632
39,0.6,5,87344
40,0.6,1,51656
40,0.6,2,91360
40,0.6,3,95528
40,0.6,4,77432
40,0.6,5,73376
41,0.6,1,92800
41,0.6,2,116568
41,0.6,3,129208
41,0.6,4,88232
41,0.6,5,117656
42,0.6,1,75848
42,0.6,2,66752
42,0.6,3,75632
42,0.6,4,144552
42,0.6,5,61248
43,0.6,1,90360
43,0.6,2,109336
43,0.6,3,73720
43,0.6,4,103432
43,0.6,5,63928
44,0.6,1,84952
44,0.6,2,81496
44,0.6,3,51600
44,0.6,4,96760
44,0.6,5,77104
45,0.6,1,67200
45,0.6,2,106560
45,0.6,3,78464
45,0.6,4,105688
45,0.6,5,53856
46,0.6,1,74664
46,0.6,2,49960
46,0.6,3,75704
46,0.6,4,112464
46,0.6,5,122048
47,0.6,1,69304
47,0.6,2,76776
47,0.6,3,95856
47,0.6,4,83296
47,0.6,5,121824
48,0.6,1,77904
48,0.6,2,79184
48,0.6,3,97200
48,0.6,4,106920
48,0.6,5,72888
49,0.6,1,89688
49,0.6,2,70856
49,0.6,3,120760
49,0.6,4,80568
49,0.6,5,129296
50,0.6,1,97944
50,0.6,2,99952
50,0.6,3,89504
50,0.6,4,142144
50,0.6,5,123392
51,0.6,1,125304
51,0.6,2,140280
51,0.6,3,106672
51,0.6,4,130208
51,0.6,5,132104
52,0.6,1,109424
52,0.6,2,118800
52,0.6,3,104248
52,0.6,4,116408
52,0.6,5,110160
53,0.6,1,107472
53,0.6,2,129904
53,0.6,3,123648
53,0.6,4,106464
53,0.6,5,104024
54,0.6,1,129872
54,0.6,2,96608
54,0.6,3,133744
54,0.6,4,75192
54,0.6,5,75688
55,0.6,1,87376
55,0.6,2,120072
55,0.6,3,149656
55,0.6,4,123064
55,0.6,5,115224
56,0.6,1,143776
56,0.6,2,119320
56,0.6,3,107824
56,0.6,4,123472
56,0.6,5,105064
57,0.6,1,168968
57,0.6,2,107288
57,0.6,3,148312
57,0.6,4,109280
57,0.6,5,123128
58,0.6,1,152568
58,0.6,2,103832
58,0.6,3,158048
58,0.6,4,154488
58,0.6,5,94824
59,0.6,1,118752
59,0.6,2,159960
59,0.6,3,139744
59,0.6,4,126448
59,0.6,5,120456
60,0.6,1,156424
60,0.6,2,142960
60,0.6,3,174680
60,0.6,4,191696
60,0.6,5,147328
61,0.6,1,120296
61,0.6,2,120408
61,0.6,3,88992
61,0.6,4,129944
61,0.6,5,169920
62,0.6,1,95192
62,0.6,2,95112
62,0.6,3,133688
62,0.6,4,111288
62,0.6,5,108576
63,0.6,1,195704
63,0.6,2,147936
63,0.6,3,122592
63,0.6,4,121736
63,0.6,5,118816
64,0.6,1,108200
64,0.6,2,116792
64,0.6,3,155088
64,0.6,4,158264
64,0.6,5,131128
65,0.6,1,168560
65,0.6,2,229224
65,0.6,3,191968
65,0.6,4,144224
65,0.6,5,166472
66,0.6,1,175264
66,0.6,2,147992
66,0.6,3,90864
66,0.6,4,182120
66,0.6,5,158920
67,0.6,1,207912
67,0.6,2,140440
67,0.6,3,161728
67,0.6,4,95384
67,0.6,5,124240
68,0.6,1,131688
68,0.6,2,177160
68,0.6,3,146584
68,0.6,4,165056
68,0.6,5,206872
69,0.6,1,154960
69,0.6,2,204144
69,0.6,3,190240
69,0.6,4,273688
69,0.6,5,134232
70,0.6,1,171688
70,0.6,2,163016
70,0.6,3,191888
70,0.6,4,179608
70,0.6,5,150512
71,0.6,1,214360
71,0.6,2,146704
71,0.6,3,107464
71,0.6,4,157864
71,0.6,5,160728
72,0.6,1,179008
72,0.6,2,180080
72,0.6,3,197328
72,0.6,4,185504
72,0.6,5,239344
73,0.6,1,222488
73,0.6,2,145304
73,0.6,3,170120
73,0.6,4,199760
73,0.6,5,207072
74,0.6,1,194992
74,0.6,2,167976
74,0.6,3,182368
74,0.6,4,253368
74,0.6,5,205160
75,0.6,1,185272
75,0.6,2,219328
75,0.6,3,181728
75,0.6,4,254208
75,0.6,5,223672
76,0.6,1,160768
76,0.6,2,144104
76,0.6,3,166152
76,0.6,4,158792
76,0.6,5,232808
77,0.6,1,231688
77,0.6,2,145112
77,0.6,3,175112
77,0.6,4,164856
77,0.6,5,184488
78,0.6,1,191832
78,0.6,2,202560
78,0.6,3,244120
78,0.6,4,227744
78,0.6,5,233784
79,0.6,1,148144
79,0.6,2,211080
79,0.6,3,292136
79,0.6,4,282944
79,0.6,5,254936
80,0.6,1,199688
80,0.6,2,248504
80,0.6,3,279600
80,0.6,4,256008
80,0.6,5,167704
81,0.6,1,195408
81,0.6,2,175888
81,0.6,3,236760
81,0.6,4,306536
81,0.6,5,232336
82,0.6,1,177008
82,0.6,2,217536
82,0.6,3,191616
82,0.6,4,190936
82,0.6,5,245240
83,0.6,1,152744
83,0.6,2,210648
83,0.6,3,235760
83,0.6,4,252312
83,0.6,5,269944
84,0.6,1,231800
84,0.6,2,271712
84,0.6,3,173104
84,0.6,4,228048
84,0.6,5,206104
85,0.6,1,218648
85,0.6,2,264584
85,0.6,3,263376
85,0.6,4,216872
85,0.6,5,194032
86,0.6,1,251544
86,0.6,2,280136
86,0.6,3,249880
86,0.6,4,237736
86,0.6,5,226464
87,0.6,1,208608
87,0.6,2,250072
87,0.6,3,237832
87,0.6,4,318672
87,0.6,5,220008
88,0.6,1,235432
88,0.6,2,198784
88,0.6,3,227472
88,0.6,4,241024
88,0.6,5,253784
89,0.6,1,258808
89,0.6,2,249480
89,0.6,3,193360
89,0.6,4,260168
89,0.6,5,212304
90,0.6,1,268376
90,0.6,2,316984
90,0.6,3,247696
90,0.6,4,311688
90,0.6,5,309664
91,0.6,1,327696
91,0.6,2,256472
91,0.6,3,261208
91,0.6,4,295240
91,0.6,5,319208
92,0.6,1,187592
92,0.6,2,298496
92,0.6,3,372936
92,0.6,4,311232
92,0.6,5,328744
93,0.6,1,245400
93,0.6,2,267640
93,0.6,3,200792
93,0.6,4,201496
93,0.6,5,243992
94,0.6,1,325344
94,0.6,2,232504
94,0.6,3,268128
94,0.6,4,268920
94,0.6,5,327976
95,0.6,1,285584
95,0.6,2,260512
95,0.6,3,226240
95,0.6,4,269936
95,0.6,5,207448
96,0.6,1,242920
96,0.6,2,278488
96,0.6,3,325048
96,0.6,4,244424
96,0.6,5,209320
97,0.6,1,291224
97,0.6,2,342176
97,0.6,3,299312
97,0.6,4,331168
97,0.6,5,229768
98,0.6,1,336264
98,0.6,2,242304
98,0.6,3,379248
98,0.6,4,196136
98,0.6,5,227096
99,0.6,1,296344
99,0.6,2,322888
99,0.6,3,171352
99,0.6,4,422216
99,0.6,5,320760
100,0.6,1,227552
100,0.6,2,242936
100,0.6,3,228264
100,0.6,4,316848
100,0.6,5,291528
1,0.7,1,4040
1,0.7,2,4040
1,0.7,3,4024
1,0.7,4,4056
1,0.7,5,4040
2,0.7,1,8480
2,0.7,2,4528
2,0.7,3,10064
2,0.7,4,4448
2,0.7,5,4800
3,0.7,1,5168
3,0.7,2,4816
3,0.7,3,4928
3,0.7,4,12072
3,0.7,5,5728
4,0.7,1,9752
4,0.7,2,7712
4,0.7,3,5896
4,0.7,4,14368
4,0.7,5,5560
5,0.7,1,6208
5,0.7,2,8112
5,0.7,3,6216
5,0.7,4,13544
5,0.7,5,6592
6,0.7,1,16704
6,0.7,2,8248
6,0.7,3,6576
6,0.7,4,18280
6,0.7,5,7800
7,0.7,1,18064
7,0.7,2,8256
7,0.7,3,7784
7,0.7,4,10752
7,0.7,5,9112
8,0.7,1,7640
8,0.7,2,7696
8,0.7,3,7672
8,0.7,4,8336
8,0.7,5,22528
9,0.7,1,27432
9,0.7,2,25360
9,0.7,3,14904
9,0.7,4,10368
9,0.7,5,18824
10,0.7,1,9240
10,0.7,2,14488
10,0.7,3,11952
10,0.7,4,18136
10,0.7,5,9080
11,0.7,1,14368
11,0.7,2,16880
11,0.7,3,10288
11,0.7,4,12880
11,0.7,5,9816
12,0.7,1,19192
12,0.7,2,26240
12,0.7,3,21408
12,0.7,4,16416
12,0.7,5,12496
13,0.7,1,22096
13,0.7,2,13952
13,0.7,3,29032
13,0.7,4,27864
13,0.7,5,20536
14,0.7,1,30416
14,0.7,2,27160
14,0.7,3,22736
14,0.7,4,19408
14,0.7,5,13656
15,0.7,1,18200
15,0.7,2,13248
15,0.7,3,15312
15,0.7,4,17768
15,0.7,5,37144
16,0.7,1,26328
16,0.7,2,24592
16,0.7,3,44400
16,0.7,4,20312
16,0.7,5,34776
17,0.7,1,30296
17,0.7,2,32904
17,0.7,3,23000
17,0.7,4,41512
17,0.7,5,54592
18,0.7,1,21152
18,0.7,2,25024
18,0.7,3,36984
18,0.7,4,21584
18,0.7,5,30152
19,0.7,1,24520
19,0.7,2,21992
19,0.7,3,28344
19,0.7,4,19648
19,0.7,5,39360
20,0.7,1,20952
20,0.7,2,29576
20,0.7,3,21968
20,0.7,4,30720
20,0.7,5,52576
21,0.7,1,36736
21,0.7,2,43008
21,0.7,3,26944
21,0.7,4,31000
21,0.7,5,34528
22,0.7,1,43280
22,0.7,2,42504
22,0.7,3,24656
22,0.7,4,19424
22,0.7,5,22208
23,0.7,1,45368
23,0.7,2,56576
23,0.7,3,50240
23,0.7,4,45256
23,0.7,5,47864
24,0.7,1,39848
24,0.7,2,43432
24,0.7,3,41016
24,0.7,4,29208
24,0.7,5,30408
25,0.7,1,43128
25,0.7,2,47736
25,0.7,3,28712
25,0.7,4,38840
25,0.7,5,39280
26,0.7,1,63968
26,0.7,2,47760
26,0.7,3,33672
26,0.7,4,46224
26,0.7,5,33264
27,0.7,1,45248
27,0.7,2,44432
27,0.7,3,40832
27,0.7,4,35600
27,0.7,5,49656
28,0.7,1,42184
28,0.7,2,46776
28,0.7,3,49384
28,0.7,4,41920
28,0.7,5,57440
29,0.7,1,87624
29,0.7,2,58816
29,0.7,3,42488
29,0.7,4,44832
29,0.7,5,36696
30,0.7,1,87528
30,0.7,2,60728
30,0.7,3,61360
30,0.7,4,65072
30,0.7,5,61920
31,0.7,1,46712
31,0.7,2,54344
31,0.7,3,44624
31,0.7,4,38256
31,0.7,5,45712
32,0.7,1,64280
32,0.7,2,62024
32,0.7,3,44920
32,0.7,4,49856
32,0.7,5,60368
33,0.7,1,46952
33,0.7,2,89816
33,0.7,3,55008
33,0.7,4,59264
33,0.7,5,73008
34,0.7,1,70520
34,0.7,2,84976
34,0.7,3,64640
34,0.7,4,70200
34,0.7,5,37656
35,0.7,1,67648
35,0.7,2,74856
35,0.7,3,48768
35,0.7,4,46792
35,0.7,5,46696
36,0.7,1,77480
36,0.7,2,40672
36,0.7,3,45256
36,0.7,4,72464
36,0.7,5,57648
37,0.7,1,53944
37,0.7,2,69144
37,0.7,3,68784
37,0.7,4,92640
37,0.7,5,59632
38,0.7,1,82968
38,0.7,2,82680
38,0.7,3,81856
38,0.7,4,94160
38,0.7,5,81328
39,0.7,1,71536
39,0.7,2,84464
39,0.7,3,96960
39,0.7,4,58816
39,0.7,5,77504
40,0.7,1,78648
40,0.7,2,53096
40,0.7,3,92464
40,0.7,4,100128
40,0.7,5,55224
41,0.7,1,56168
41,0.7,2,72832
41,0.7,3,84352
41,0.7,4,69648
41,0.7,5,92792
42,0.7,1,105312
42,0.7,2,84264
42,0.7,3,54736
42,0.7,4,99816
42,0.7,5,84720
43,0.7,1,83136
43,0.7,2,73776
43,0.7,3,85640
43,0.7,4,115480
43,0.7,5,86312
44,0.7,1,58960
44,0.7,2,55496
44,0.7,3,93648
44,0.7,4,84168
44,0.7,5,80776
45,0.7,1,90888
45,0.7,2,81696
45,0.7,3,92648
45,0.7,4,97832
45,0.7,5,64376
46,0.7,1,99968
46,0.7,2,59408
46,0.7,3,118632
46,0.7,4,91264
46,0.7,5,59752
47,0.7,1,94512
47,0.7,2,59928
47,0.7,3,91344
47,0.7,4,96424
47,0.7,5,133704
48,0.7,1,73504
48,0.7,2,125208
48,0.7,3,134480
48,0.7,4,108544
48,0.7,5,76120
49,0.7,1,121128
49,0.7,2,118704
49,0.7,3,178240
49,0.7,4,103504
49,0.7,5,138928
50,0.7,1,64976
50,0.7,2,118480
50,0.7,3,117952
50,0.7,4,76848
50,0.7,5,101112
51,0.7,1,92184
51,0.7,2,130784
51,0.7,3,61272
51,0.7,4,99808
51,0.7,5,144960
52,0.7,1,139800
52,0.7,2,92776
52,0.7,3,123888
52,0.7,4,102464
52,0.7,5,83264
53,0.7,1,109768
53,0.7,2,85816
53,0.7,3,84016
53,0.7,4,106264
53,0.7,5,185360
54,0.7,1,143384
54,0.7,2,113752
54,0.7,3,128768
54,0.7,4,119104
54,0.7,5,82992
55,0.7,1,117048
55,0.7,2,134496
55,0.7,3,144736
55,0.7,4,143504
55,0.7,5,181952
56,0.7,1,117712
56,0.7,2,146856
56,0.7,3,112632
56,0.7,4,125040
56,0.7,5,149792
57,0.7,1,113936
57,0.7,2,81696
57,0.7,3,145472
57,0.7,4,119008
57,0.7,5,113400
58,0.7,1,102688
58,0.7,2,116336
58,0.7,3,175976
58,0.7,4,120288
58,0.7,5,170880
59,0.7,1,147600
59,0.7,2,145408
59,0.7,3,145888
59,0.7,4,98184
59,0.7,5,148984
60,0.7,1,122600
60,0.7,2,136000
60,0.7,3,187384
60,0.7,4,164856
60,0.7,5,133120
61,0.7,1,149488
61,0.7,2,151096
61,0.7,3,162776
61,0.7,4,137208
61,0.7,5,137992
62,0.7,1,152776
62,0.7,2,97936
62,0.7,3,112560
62,0.7,4,137880
62,0.7,5,101104
63,0.7,1,119816
63,0.7,2,191248
63,0.7,3,204912
