N,P,X,Cmap,Parents,Children
29,0.3,5,26536,23664,24352
30,0.3,1,28416,23088,23784
30,0.3,2,22880,19056,19768
30,0.3,3,25448,17400,18112
30,0.3,4,46712,39784,40480
30,0.3,5,25552,18816,19512
31,0.3,1,30624,25864,26600
31,0.3,2,31680,40176,40912
31,0.3,3,21096,20240,20976
31,0.3,4,25592,18432,19152
31,0.3,5,30016,30040,30776
32,0.3,1,40320,24664,25424
32,0.3,2,27624,19480,20240
32,0.3,3,38856,31608,32352
32,0.3,4,32576,27512,28272
32,0.3,5,37688,30304,31064
33,0.3,1,42688,34320,35088
33,0.3,2,36960,38952,39736
33,0.3,3,23688,16280,17064
33,0.3,4,47200,46568,47352
33,0.3,5,49296,38136,38920
34,0.3,1,32736,28296,29104
34,0.3,2,32024,22056,22848
34,0.3,3,30832,35400,36208
34,0.3,4,44112,28824,29632
34,0.3,5,42328,31784,32592
35,0.3,1,48592,49016,49848
35,0.3,2,49736,36344,37176
35,0.3,3,42568,37440,38272
35,0.3,4,29144,25464,26296
35,0.3,5,33712,25472,26288
36,0.3,1,33152,23272,24112
36,0.3,2,51896,42320,43176
36,0.3,3,46200,30368,31224
36,0.3,4,34984,29696,30536
36,0.3,5,37608,33592,34448
37,0.3,1,42176,31088,31968
37,0.3,2,38632,38632,39512
37,0.3,3,49008,42288,43168
37,0.3,4,57232,38808,39672
37,0.3,5,44224,28616,29496
38,0.3,1,42144,33544,34448
38,0.3,2,45968,38024,38928
38,0.3,3,35376,31432,32336
38,0.3,4,40952,30344,31248
38,0.3,5,48296,34960,35864
39,0.3,1,42320,37056,37984
39,0.3,2,43208,35840,36768
39,0.3,3,41312,30536,31464
39,0.3,4,83784,63592,64520
39,0.3,5,50032,36768,37680
40,0.3,1,39456,23968,24920
40,0.3,2,52896,39648,40600
40,0.3,3,41536,32584,33536
40,0.3,4,38472,26376,27328
40,0.3,5,34608,48552,49504
41,0.3,1,57160,38176,39136
41,0.3,2,44072,37768,38744
41,0.3,3,40232,23560,24536
41,0.3,4,32360,21296,22272
41,0.3,5,51304,35464,36440
42,0.3,1,51704,40040,41040
42,0.3,2,47952,42776,43776
42,0.3,3,46888,37720,38720
42,0.3,4,50408,37424,38424
42,0.3,5,50520,49144,50144
43,0.3,1,63536,50584,51608
43,0.3,2,45984,27656,28680
43,0.3,3,45040,27264,28288
43,0.3,4,84712,54600,55608
43,0.3,5,55128,38416,39440
44,0.3,1,50016,40912,41960
44,0.3,2,54104,37768,38816
44,0.3,3,77304,43160,44192
44,0.3,4,53296,36392,37440
44,0.3,5,62232,38984,40032
45,0.3,1,91896,54288,55360
45,0.3,2,51840,37248,38320
45,0.3,3,78664,54040,55112
45,0.3,4,71624,49392,50464
45,0.3,5,48544,44768,45840
46,0.3,1,64360,47784,48880
46,0.3,2,51960,28936,30016
46,0.3,3,61328,49376,50472
46,0.3,4,69384,54688,55784
46,0.3,5,87744,52576,53672
47,0.3,1,63320,44792,45912
47,0.3,2,64472,44872,45992
47,0.3,3,37728,29736,30856
47,0.3,4,80664,55016,56136
47,0.3,5,72248,39168,40288
48,0.3,1,44384,39088,40232
48,0.3,2,103680,63536,64680
48,0.3,3,64648,48640,49784
48,0.3,4,58544,56320,57464
48,0.3,5,59800,47944,49088
49,0.3,1,91424,68560,69728
49,0.3,2,49264,31544,32712
49,0.3,3,78128,44024,45192
49,0.3,4,46536,29360,30528
49,0.3,5,86904,57632,58800
50,0.3,1,65072,40128,41320
50,0.3,2,69320,44296,45488
50,0.3,3,82432,49800,50992
50,0.3,4,61024,36776,37968
50,0.3,5,56800,36728,37920
51,0.3,1,56344,39720,40936
51,0.3,2,39528,27840,29056
51,0.3,3,66496,44864,46080
51,0.3,4,80448,56160,57376
51,0.3,5,52856,43312,44528
52,0.3,1,81392,53224,54464
52,0.3,2,90712,67304,68544
52,0.3,3,121976,67424,68664
52,0.3,4,64768,42632,43872
52,0.3,5,74136,52408,53648
53,0.3,1,69208,50920,52184
53,0.3,2,54656,40640,41904
53,0.3,3,87616,57472,58736
53,0.3,4,76336,47648,48912
53,0.3,5,58264,36104,37368
54,0.3,1,76768,38256,39544
54,0.3,2,69832,44992,46280
54,0.3,3,98840,60120,61408
54,0.3,4,94024,50336,51624
54,0.3,5,105808,67048,68336
55,0.3,1,100512,67624,68936
55,0.3,2,103144,51472,52784
55,0.3,3,83744,45288,46600
55,0.3,4,63576,41888,43200
55,0.3,5,89504,52912,54224
56,0.3,1,60712,42112,43448
56,0.3,2,90672,46240,47576
56,0.3,3,61024,45232,46568
56,0.3,4,67240,44192,45528
56,0.3,5,83272,48560,49896
57,0.3,1,97120,56904,58264
57,0.3,2,92048,59792,61152
57,0.3,3,106752,67736,69096
57,0.3,4,71320,50768,52128
57,0.3,5,105136,69944,71304
58,0.3,1,88224,55832,57216
58,0.3,2,73520,42432,43816
58,0.3,3,86784,59728,61112
58,0.3,4,92088,54976,56360
58,0.3,5,113184,70104,71488
59,0.3,1,99968,68400,69808
59,0.3,2,95552,53432,54840
59,0.3,3,69096,45152,46560
59,0.3,4,86048,47448,48856
59,0.3,5,100144,54680,56088
60,0.3,1,113496,59808,61240
60,0.3,2,90672,57152,58584
60,0.3,3,70576,46736,48168
60,0.3,4,173040,82248,83680
60,0.3,5,94984,70272,71704
61,0.3,1,101928,73240,74696
61,0.3,2,89888,51480,52936
61,0.3,3,66912,40080,41536
61,0.3,4,75144,42200,43656
61,0.3,5,90040,53784,55240
62,0.3,1,91752,50536,52016
62,0.3,2,83016,52616,54096
62,0.3,3,102672,56016,57496
62,0.3,4,89800,52952,54432
62,0.3,5,62840,49384,50864
63,0.3,1,91008,46080,47584
63,0.3,2,118632,72200,73704
63,0.3,3,98248,55784,57288
63,0.3,4,127840,68200,69704
63,0.3,5,100008,63136,64640
64,0.3,1,114280,65696,67224
64,0.3,2,59008,40128,41656
64,0.3,3,92576,58824,60352
64,0.3,4,98808,52328,53856
64,0.3,5,111208,67464,68992
65,0.3,1,136624,74776,76328
65,0.3,2,69744,49720,51272
65,0.3,3,105832,61880,63432
65,0.3,4,124840,62944,64496
65,0.3,5,105392,59952,61504
66,0.3,1,86752,54304,55880
66,0.3,2,105368,77560,79136
66,0.3,3,115904,57952,59528
66,0.3,4,102024,72000,73576
66,0.3,5,71264,54576,56152
67,0.3,1,113240,64640,66240
67,0.3,2,98920,56320,57920
67,0.3,3,106808,50632,52232
67,0.3,4,144568,74680,76280
67,0.3,5,121096,63528,65128
68,0.3,1,91136,60512,62136
68,0.3,2,168960,93496,95120
68,0.3,3,104528,55056,56680
68,0.3,4,176152,83272,84896
68,0.3,5,97432,59384,61008
69,0.3,1,123752,60824,62472
69,0.3,2,149104,69696,71344
69,0.3,3,97448,79472,81120
69,0.3,4,131592,62216,63864
69,0.3,5,107496,71056,72704
70,0.3,1,102264,59800,61472
70,0.3,2,130528,82984,84656
70,0.3,3,164152,83448,85120
70,0.3,4,119896,61544,63216
70,0.3,5,152240,67264,68936
71,0.3,1,112936,55376,57072
71,0.3,2,116952,69400,71096
71,0.3,3,95816,65584,67280
71,0.3,4,97392,51424,53120
71,0.3,5,111640,54096,55792
72,0.3,1,122544,57032,58752
72,0.3,2,137696,67304,69008
72,0.3,3,109408,59488,61208
72,0.3,4,163416,84896,86616
72,0.3,5,142592,79360,81080
73,0.3,1,157600,66752,68496
73,0.3,2,173736,105992,107736
73,0.3,3,136600,67872,69616
73,0.3,4,160904,79896,81640
73,0.3,5,110576,61416,63160
74,0.3,1,115408,61720,63488
74,0.3,2,163632,56264,58032
74,0.3,3,170224,75672,77440
74,0.3,4,132112,68296,70064
74,0.3,5,125520,69120,70888
75,0.3,1,96248,48648,50440
75,0.3,2,148088,66336,68128
75,0.3,3,99624,48888,50680
75,0.3,4,125184,59632,61424
75,0.3,5,200952,80064,81856
76,0.3,1,121368,65192,67008
76,0.3,2,148440,69968,71784
76,0.3,3,125736,58920,60736
76,0.3,4,146360,73632,75448
76,0.3,5,105368,54032,55848
77,0.3,1,150752,68272,70112
77,0.3,2,145272,63240,65080
77,0.3,3,119568,56968,58808
77,0.3,4,93120,53672,55512
77,0.3,5,131720,72528,74368
78,0.3,1,105488,67416,69280
78,0.3,2,210184,88560,90424
78,0.3,3,178400,77728,79592
78,0.3,4,146576,63352,65216
78,0.3,5,120920,62032,63896
79,0.3,1,172952,75416,77304
79,0.3,2,194080,88640,90528
79,0.3,3,151184,72040,73928
79,0.3,4,231896,90040,91928
79,0.3,5,188544,84488,86376
80,0.3,1,114952,69760,71672
80,0.3,2,133368,75872,77784
80,0.3,3,156952,83000,84912
80,0.3,4,153240,81768,83680
80,0.3,5,191296,85768,87680
81,0.3,1,192616,91648,93584
81,0.3,2,205488,68696,70632
81,0.3,3,171112,87024,88960
81,0.3,4,173768,67960,69896
81,0.3,5,183072,83368,85304
82,0.3,1,151504,79656,81616
82,0.3,2,186624,87448,89408
82,0.3,3,144256,68624,70584
82,0.3,4,176672,69376,71336
82,0.3,5,139744,63000,64960
83,0.3,1,193336,83968,85952
83,0.3,2,145608,81848,83832
83,0.3,3,180552,88800,90784
83,0.3,4,165248,90864,92848
83,0.3,5,116400,64520,66504
84,0.3,1,143784,86624,88632
84,0.3,2,129656,68352,70360
84,0.3,3,174576,81280,83288
84,0.3,4,131352,69336,71344
84,0.3,5,130752,74224,76232
85,0.3,1,178096,84448,86480
85,0.3,2,159224,72408,74440
85,0.3,3,190104,67224,69256
85,0.3,4,179976,82864,84896
85,0.3,5,253616,108472,110504
86,0.3,1,161664,68912,70968
86,0.3,2,287896,116080,118136
86,0.3,3,197376,77520,79576
86,0.3,4,132632,74232,76288
86,0.3,5,135176,71752,73808
87,0.3,1,124576,55024,57104
87,0.3,2,199424,77400,79480
87,0.3,3,147968,71096,73176
87,0.3,4,192088,94688,96768
87,0.3,5,234136,95008,97088
88,0.3,1,204744,84648,86752
88,0.3,2,150872,71752,73856
88,0.3,3,207800,94120,96224
88,0.3,4,130264,65496,67600
88,0.3,5,204872,83720,85824
89,0.3,1,230136,101968,104096
89,0.3,2,136296,61864,63992
89,0.3,3,186888,93680,95808
89,0.3,4,235232,93768,95896
89,0.3,5,163848,88600,90728
90,0.3,1,203864,101632,103784
90,0.3,2,249304,115832,117984
90,0.3,3,173928,72528,74680
90,0.3,4,198016,81008,83160
90,0.3,5,152576,66184,68336
91,0.3,1,220808,105336,107512
91,0.3,2,204640,72888,75064
91,0.3,3,245224,106192,108368
91,0.3,4,185920,75264,77440
91,0.3,5,252440,89512,91688
92,0.3,1,256464,106512,108712
92,0.3,2,223256,90760,92960
92,0.3,3,190936,83168,85368
92,0.3,4,225856,89792,91992
92,0.3,5,257512,101240,103440
93,0.3,1,216504,79392,81616
93,0.3,2,218568,95928,98152
93,0.3,3,168192,72736,74960
93,0.3,4,255456,95224,97448
93,0.3,5,177576,85944,88168
94,0.3,1,256648,104536,106784
94,0.3,2,290040,106144,108392
94,0.3,3,254992,99896,102144
94,0.3,4,211992,81032,83280
94,0.3,5,203704,91160,93408
95,0.3,1,200248,90640,92912
95,0.3,2,220184,108328,110600
95,0.3,3,245224,85800,88072
95,0.3,4,212200,108032,110304
95,0.3,5,221152,94528,96800
96,0.3,1,156376,57272,59568
96,0.3,2,191184,107784,110080
96,0.3,3,224272,75112,77408
96,0.3,4,268912,100328,102624
96,0.3,5,221744,92040,94336
97,0.3,1,234536,80624,82944
97,0.3,2,222360,100488,102808
97,0.3,3,239480,94536,96856
97,0.3,4,237400,100872,103192
97,0.3,5,212352,92256,94576
98,0.3,1,212120,87272,89616
98,0.3,2,319224,108584,110928
98,0.3,3,273936,108688,111032
98,0.3,4,167808,90872,93216
98,0.3,5,229160,110768,113112
99,0.3,1,182360,76808,79176
99,0.3,2,154616,63728,66096
99,0.3,3,221144,106064,108432
99,0.3,4,272432,110264,112632
99,0.3,5,190640,90200,92568
100,0.3,1,204272,94504,96896
100,0.3,2,199224,89360,91752
100,0.3,3,272384,100592,102984
100,0.3,4,193968,93912,96304
100,0.3,5,227104,108312,110704
1,0.4,1,3960,16,16
1,0.4,2,4008,16,16
1,0.4,3,3976,16,16
1,0.4,4,3992,16,16
1,0.4,5,4024,16,16
2,0.4,1,4368,896,920
2,0.4,2,6200,4448,4472
2,0.4,3,4328,704,728
2,0.4,4,4224,256,280
2,0.4,5,4264,296,320
3,0.4,1,4296,480,528
3,0.4,2,4576,880,928
3,0.4,3,4488,744,792
3,0.4,4,4536,536,584
3,0.4,5,4752,1104,1152
4,0.4,1,5040,2168,2240
4,0.4,2,4800,1472,1544
4,0.4,3,4744,1168,1240
4,0.4,4,4800,3192,3264
4,0.4,5,7104,5728,5784
5,0.4,1,8128,7544,7624
5,0.4,2,6104,3208,3304
5,0.4,3,5296,2240,2336
5,0.4,4,8856,9304,9416
5,0.4,5,5224,1920,2016
6,0.4,1,8376,7064,7184
6,0.4,2,5552,2320,2440
6,0.4,3,7464,5104,5224
6,0.4,4,5616,5424,5528
6,0.4,5,8200,7016,7152
7,0.4,1,5952,2032,2176
7,0.4,2,5896,4488,4616
7,0.4,3,8384,7616,7760
7,0.4,4,10488,10224,10384
7,0.4,5,9328,8696,8840
8,0.4,1,5904,2944,3112
8,0.4,2,6240,2960,3128
8,0.4,3,7976,6440,6608
8,0.4,4,6272,3120,3304
8,0.4,5,7512,9120,9288
9,0.4,1,7896,9288,9496
9,0.4,2,6600,4032,4224
9,0.4,3,10816,15936,16128
9,0.4,4,12664,11896,12088
9,0.4,5,6872,3648,3840
10,0.4,1,8104,9832,10048
10,0.4,2,6904,5304,5504
10,0.4,3,9496,8728,8944
10,0.4,4,12784,12032,12248
10,0.4,5,10168,10144,10376
11,0.4,1,8128,8864,9104
11,0.4,2,15496,18640,18880
11,0.4,3,7528,4272,4512
11,0.4,4,11600,10896,11120
11,0.4,5,7544,4456,4696
12,0.4,1,11712,11712,11976
12,0.4,2,7872,6008,6272
12,0.4,3,10552,14984,15248
12,0.4,4,10448,10848,11112
12,0.4,5,12408,14832,15112
13,0.4,1,15624,18792,19080
13,0.4,2,17040,15528,15800
13,0.4,3,13840,13312,13600
13,0.4,4,13784,14264,14568
13,0.4,5,14648,22408,22712
14,0.4,1,13448,14728,15040
14,0.4,2,16032,16872,17184
14,0.4,3,9512,5760,6056
14,0.4,4,15064,14456,14768
14,0.4,5,17808,17272,17584
15,0.4,1,15056,13240,13576
15,0.4,2,13560,12728,13048
15,0.4,3,11776,16976,17312
15,0.4,4,9680,9496,9816
15,0.4,5,15824,14768,15104
16,0.4,1,15424,16784,17144
16,0.4,2,16664,17352,17696
16,0.4,3,18696,15904,16264
16,0.4,4,9472,5952,6296
16,0.4,5,19648,24456,24816
17,0.4,1,15584,22152,22552
17,0.4,2,21248,21384,21784
17,0.4,3,12328,11032,11416
17,0.4,4,26112,20264,20664
17,0.4,5,9992,7056,7440
18,0.4,1,15600,20928,21352
18,0.4,2,13176,10168,10576
18,0.4,3,13456,10984,11408
18,0.4,4,19072,15416,15824
18,0.4,5,13376,14248,14672
19,0.4,1,25144,23584,24032
19,0.4,2,18416,18464,18912
19,0.4,3,16200,12824,13256
19,0.4,4,11368,7320,7752
19,0.4,5,13936,12064,12496
20,0.4,1,13432,9216,9672
20,0.4,2,34784,35016,35488
20,0.4,3,22088,18424,18880
20,0.4,4,21264,21344,21816
20,0.4,5,31472,31048,31520
21,0.4,1,22256,22776,23272
21,0.4,2,32000,27584,28064
21,0.4,3,27048,22688,23184
21,0.4,4,23824,29896,30392
21,0.4,5,15272,19520,20000
22,0.4,1,14384,14128,14648
22,0.4,2,23032,17944,18464
22,0.4,3,14144,9008,9512
22,0.4,4,23392,19920,20440
22,0.4,5,28264,25112,25632
23,0.4,1,12848,9384,9912
23,0.4,2,17008,13112,13640
23,0.4,3,29216,20904,21448
23,0.4,4,23288,23024,23568
23,0.4,5,15656,12576,13104
24,0.4,1,17584,22072,22624
24,0.4,2,15328,12272,12824
24,0.4,3,19528,16976,17544
24,0.4,4,20864,17488,18056
24,0.4,5,21032,13240,13792
25,0.4,1,19408,16024,16600
25,0.4,2,17664,20232,20824
25,0.4,3,37960,30752,31344
25,0.4,4,28592,22472,23048
25,0.4,5,23880,18856,19448
26,0.4,1,24464,22792,23408
26,0.4,2,14816,17368,17984
26,0.4,3,42456,33128,33744
26,0.4,4,18264,14616,15232
26,0.4,5,35528,32960,33576
27,0.4,1,24832,19384,20008
27,0.4,2,36328,42168,42792
27,0.4,3,44072,30464,31104
27,0.4,4,21864,15760,16384
27,0.4,5,26136,27632,28272
28,0.4,1,29328,20016,20664
28,0.4,2,20800,17472,18136
28,0.4,3,24520,18600,19264
28,0.4,4,39160,31216,31864
28,0.4,5,29880,30168,30832
29,0.4,1,18792,14328,15016
29,0.4,2,24416,17104,17776
29,0.4,3,33896,34768,35440
29,0.4,4,36888,30856,31544
29,0.4,5,30336,30224,30912
30,0.4,1,23200,21744,22456
30,0.4,2,31736,20472,21168
30,0.4,3,32112,21448,22160
30,0.4,4,23264,16528,17240
30,0.4,5,41040,34856,35568
31,0.4,1,32496,31416,32152
31,0.4,2,48232,39584,40304
31,0.4,3,29360,26552,27288
31,0.4,4,21528,18488,19208
31,0.4,5,25360,24776,25496
32,0.4,1,42272,39888,40648
32,0.4,2,46944,42728,43488
32,0.4,3,39328,28232,28992
32,0.4,4,38344,28696,29456
32,0.4,5,33808,29536,30296
33,0.4,1,34232,31056,31840
33,0.4,2,41760,32304,33088
33,0.4,3,35672,28960,29744
33,0.4,4,44336,29936,30720
33,0.4,5,49688,32496,33280
34,0.4,1,28776,26440,27248
34,0.4,2,37072,24032,24824
34,0.4,3,41104,36696,37504
34,0.4,4,48152,38088,38896
34,0.4,5,43344,40544,41352
35,0.4,1,54856,40656,41488
35,0.4,2,51616,44032,44864
35,0.4,3,47912,39992,40824
35,0.4,4,33920,23120,23936
35,0.4,5,39064,30840,31672
36,0.4,1,33128,32272,33128
36,0.4,2,35688,33208,34064
36,0.4,3,39416,37688,38544
36,0.4,4,54544,42976,43832
36,0.4,5,40192,34664,35520
37,0.4,1,47056,42768,43648
37,0.4,2,63088,41000,41880
37,0.4,3,73232,54720,55600
37,0.4,4,40728,27384,28248
37,0.4,5,31112,20760,21624
38,0.4,1,32352,24976,25880
38,0.4,2,46888,42792,43696
38,0.4,3,48512,30832,31736
38,0.4,4,37616,29432,30336
38,0.4,5,34808,20664,21568
39,0.4,1,45712,38792,39720
39,0.4,2,39336,32272,33200
39,0.4,3,27992,19760,20688
39,0.4,4,60792,40048,40976
39,0.4,5,49312,28328,29256
40,0.4,1,42016,27344,28296
40,0.4,2,55008,31904,32856
40,0.4,3,49872,33104,34056
40,0.4,4,68672,58568,59520
40,0.4,5,65944,47992,48944
41,0.4,1,44112,33560,34536
41,0.4,2,53224,35136,36112
41,0.4,3,44128,31448,32424
41,0.4,4,46528,33664,34640
41,0.4,5,63712,38496,39472
42,0.4,1,54864,49664,50664
42,0.4,2,44080,27480,28480
42,0.4,3,58040,41640,42640
42,0.4,4,62344,45352,46352
42,0.4,5,54776,42800,43800
43,0.4,1,53960,38280,39304
43,0.4,2,40432,30744,31768
43,0.4,3,83088,62024,63048
43,0.4,4,44760,37136,38160
43,0.4,5,59680,42128,43152
44,0.4,1,69024,40224,41272
44,0.4,2,55440,37336,38384
44,0.4,3,47272,29304,30352
44,0.4,4,41888,32304,33336
44,0.4,5,71344,45360,46408
45,0.4,1,67752,56672,57744
45,0.4,2,67368,48936,49992
45,0.4,3,60056,45504,46576
45,0.4,4,55312,37960,39032
45,0.4,5,48096,37728,38800
46,0.4,1,76592,47056,48152
46,0.4,2,68560,44224,45320
46,0.4,3,47280,30128,31224
46,0.4,4,44248,31136,32232
46,0.4,5,69512,52232,53328
47,0.4,1,71056,43856,44976
47,0.4,2,104088,77680,78800
47,0.4,3,35872,30488,31608
47,0.4,4,75552,55040,56160
47,0.4,5,61368,47456,48576
48,0.4,1,55104,45336,46480
48,0.4,2,77176,43416,44560
48,0.4,3,44728,28728,29872
48,0.4,4,46456,33640,34784
48,0.4,5,75248,47960,49104
49,0.4,1,64440,43632,44800
49,0.4,2,53768,29840,31008
49,0.4,3,43216,32568,33736
49,0.4,4,90824,59640,60808
49,0.4,5,42152,35144,36312
50,0.4,1,82760,64008,65200
50,0.4,2,76168,55120,56312
50,0.4,3,45448,33104,34296
50,0.4,4,79568,48760,49952
50,0.4,5,88760,49240,50432
51,0.4,1,52784,29832,31048
51,0.4,2,99656,63256,64472
51,0.4,3,67600,41808,43024
51,0.4,4,111920,81616,82832
51,0.4,5,60568,27688,28904
52,0.4,1,86224,54016,55256
52,0.4,2,80832,41056,42296
52,0.4,3,70912,47392,48632
52,0.4,4,80440,55928,57168
52,0.4,5,51952,43096,44336
53,0.4,1,73776,54816,56080
53,0.4,2,45504,29808,31072
53,0.4,3,92832,56240,57504
53,0.4,4,84064,56232,57496
53,0.4,5,90672,56216,57480
54,0.4,1,75680,59528,60816
54,0.4,2,76008,57648,58936
54,0.4,3,67096,40128,41416
54,0.4,4,69432,46168,47456
54,0.4,5,89648,55192,56480
55,0.4,1,56720,40328,41640
55,0.4,2,81640,51392,52704
55,0.4,3,92456,57592,58904
55,0.4,4,90560,51128,52440
55,0.4,5,56712,47672,48984
56,0.4,1,70976,45320,46656
56,0.4,2,70984,46552,47888
56,0.4,3,95184,65160,66496
56,0.4,4,57328,38376,39712
56,0.4,5,74144,52960,54296
57,0.4,1,83096,55880,57240
57,0.4,2,87048,47088,48448
57,0.4,3,44736,29000,30360
57,0.4,4,101400,54192,55552
57,0.4,5,92144,49392,50752
58,0.4,1,86840,46224,47608
58,0.4,2,89408,49504,50888
58,0.4,3,80680,45616,47000
58,0.4,4,150120,76384,77768
58,0.4,5,124064,62424,63808
59,0.4,1,94976,53136,54544
59,0.4,2,83840,46208,47616
59,0.4,3,92320,47816,49224
59,0.4,4,92400,51680,53088
59,0.4,5,118016,62920,64328
60,0.4,1,88880,59328,60760
60,0.4,2,93520,52904,54336
60,0.4,3,56216,41736,43168
60,0.4,4,99456,57632,59064
60,0.4,5,120776,70024,71456
61,0.4,1,88072,47976,49432
61,0.4,2,82144,43800,45256
61,0.4,3,90920,45384,46840
61,0.4,4,77416,48056,49512
61,0.4,5,106432,59848,61304
62,0.4,1,94184,63608,65088
62,0.4,2,77160,60840,62320
62,0.4,3,133800,67320,68800
62,0.4,4,122192,58704,60184
62,0.4,5,77016,51168,52648
63,0.4,1,112416,68296,69800
63,0.4,2,102792,64024,65528
63,0.4,3,141080,81224,82712
63,0.4,4,96920,65536,67040
63,0.4,5,113744,69088,70592
64,0.4,1,126800,69936,71464
64,0.4,2,97272,55480,57008
64,0.4,3,82608,49288,50816
64,0.4,4,96008,58408,59936
64,0.4,5,99952,52520,54048
65,0.4,1,112376,63144,64696
65,0.4,2,91160,45392,46944
65,0.4,3,105352,70872,72424
65,0.4,4,140848,70144,71696
65,0.4,5,71392,43336,44888
66,0.4,1,116456,58280,59856
66,0.4,2,116584,66416,67992
66,0.4,3,137360,79992,81568
66,0.4,4,88392,39528,41104
66,0.4,5,133968,69896,71472
67,0.4,1,135688,72616,74216
67,0.4,2,125760,69888,71488
67,0.4,3,53472,37208,38808
67,0.4,4,93536,55328,56928
67,0.4,5,131848,67504,69104
68,0.4,1,112504,61656,63280
68,0.4,2,162616,73280,74904
68,0.4,3,114208,75720,77344
68,0.4,4,94544,51312,52936
68,0.4,5,93688,58816,60440
69,0.4,1,129144,58600,60248
69,0.4,2,74408,46136,47784
69,0.4,3,120952,66960,68608
69,0.4,4,127224,66088,67736
69,0.4,5,110640,69464,71096
70,0.4,1,133432,61216,62888
70,0.4,2,189328,91992,93664
70,0.4,3,57752,32888,34560
70,0.4,4,124400,72768,74440
70,0.4,5,142888,62040,63712
71,0.4,1,170192,89576,91272
71,0.4,2,110008,45728,47424
71,0.4,3,134808,73520,75216
71,0.4,4,136552,84008,85704
71,0.4,5,121584,68200,69896
72,0.4,1,99880,66608,68328
72,0.4,2,134184,72432,74152
72,0.4,3,123816,82304,84024
72,0.4,4,132064,58712,60432
72,0.4,5,166664,85248,86968
73,0.4,1,82032,55656,57400
73,0.4,2,121648,67304,69048
73,0.4,3,179536,85168,86912
73,0.4,4,177336,87472,89216
73,0.4,5,125520,66128,67872
74,0.4,1,176024,77312,79080
74,0.4,2,98088,55264,57032
74,0.4,3,128016,64208,65976
74,0.4,4,160520,84280,86048
74,0.4,5,109512,76648,78416
75,0.4,1,128808,65872,67664
75,0.4,2,118864,55720,57512
75,0.4,3,138896,61896,63688
75,0.4,4,156544,70848,72640
75,0.4,5,108640,70072,71864
76,0.4,1,121384,56064,57880
76,0.4,2,140728,74776,76592
76,0.4,3,165272,85808,87624
76,0.4,4,94760,58824,60640
76,0.4,5,209928,96608,98424
77,0.4,1,151432,85272,87112
77,0.4,2,159480,84928,86768
77,0.4,3,163728,72600,74440
77,0.4,4,183408,76024,77864
77,0.4,5,191944,80488,82328
78,0.4,1,192936,91744,93608
78,0.4,2,126464,62032,63896
78,0.4,3,121576,86000,87864
78,0.4,4,117024,63784,65648
78,0.4,5,160688,71640,73504
79,0.4,1,171832,92592,94480
79,0.4,2,133216,70936,72824
79,0.4,3,176224,85248,87136
79,0.4,4,179216,79680,81568
79,0.4,5,133760,60416,62304
80,0.4,1,182936,85480,87392
80,0.4,2,121752,58360,60272
80,0.4,3,173984,77984,79896
80,0.4,4,157416,81720,83632
80,0.4,5,152080,76040,77952
81,0.4,1,145976,63416,65352
81,0.4,2,159136,93968,95904
81,0.4,3,130024,73952,75888
81,0.4,4,166040,80144,82080
81,0.4,5,100416,43224,45160
82,0.4,1,180784,75176,77136
82,0.4,2,115136,58168,60128
82,0.4,3,170168,104328,106288
82,0.4,4,193768,85728,87688
82,0.4,5,178456,77880,79840
83,0.4,1,180416,79720,81704
83,0.4,2,159304,76528,78512
83,0.4,3,157568,66504,68488
83,0.4,4,200024,100328,102312
83,0.4,5,143552,69304,71272
84,0.4,1,174880,84432,86440
84,0.4,2,154760,79400,81408
84,0.4,3,230328,91128,93136
84,0.4,4,128600,59776,61784
84,0.4,5,220280,106912,108920
85,0.4,1,166632,87752,89784
85,0.4,2,138760,73488,75520
85,0.4,3,194832,67992,70024
85,0.4,4,146448,61552,63584
85,0.4,5,147072,70944,72976
86,0.4,1,188056,92936,94992
86,0.4,2,147120,63568,65624
86,0.4,3,180248,76680,78736
86,0.4,4,188840,90376,92432
86,0.4,5,226064,89312,91368
87,0.4,1,173704,93112,95192
87,0.4,2,200152,92800,94880
87,0.4,3,217560,85512,87592
87,0.4,4,272256,94936,97016
87,0.4,5,200544,111224,113304
88,0.4,1,149608,70352,72456
88,0.4,2,182072,87216,89320
88,0.4,3,172296,98560,100664
88,0.4,4,224048,93992,96096
88,0.4,5,164464,87656,89760
89,0.4,1,172056,73336,75464
89,0.4,2,182088,78016,80144
89,0.4,3,151960,83248,85376
89,0.4,4,182472,90800,92928
89,0.4,5,185056,76240,78368
90,0.4,1,138272,58296,60448
90,0.4,2,247904,97888,100040
90,0.4,3,254040,98808,100960
90,0.4,4,209104,109776,111928
90,0.4,5,209568,100376,102528
91,0.4,1,211248,102800,104976
91,0.4,2,180504,87624,89800
91,0.4,3,174568,80336,82512
91,0.4,4,147792,71880,74056
91,0.4,5,236248,87152,89328
92,0.4,1,239752,89472,91672
92,0.4,2,131688,52432,54632
92,0.4,3,214816,92544,94744
92,0.4,4,264752,116096,118296
92,0.4,5,244784,85152,87352
93,0.4,1,190288,90384,92608
93,0.4,2,229256,103456,105680
93,0.4,3,188224,82400,84624
93,0.4,4,240688,98360,100584
93,0.4,5,160576,70216,72440
94,0.4,1,167512,84696,86944
94,0.4,2,189144,81424,83672
94,0.4,3,247232,90256,92504
