N,P,X,Filesize,Cachesize
100,0.3,2,36864,128568
100,0.3,3,40960,138480
100,0.3,4,36864,87936
100,0.3,5,40960,101248
1,0.4,1,12288,16
1,0.4,2,12288,16
1,0.4,3,12288,16
1,0.4,4,12288,16
1,0.4,5,12288,16
2,0.4,1,12288,5024
2,0.4,2,12288,9040
2,0.4,3,12288,4848
2,0.4,4,12288,4464
2,0.4,5,12288,4504
3,0.4,1,12288,4632
3,0.4,2,12288,5056
3,0.4,3,12288,4888
3,0.4,4,12288,5056
3,0.4,5,12288,5400
4,0.4,1,12288,6576
4,0.4,2,12288,5768
4,0.4,3,12288,5416
4,0.4,4,12288,7416
4,0.4,5,12288,10792
5,0.4,1,12288,12712
5,0.4,2,12288,7984
5,0.4,3,12288,6568
5,0.4,4,12288,15440
5,0.4,5,12288,6280
6,0.4,1,12288,12952
6,0.4,2,12288,6832
6,0.4,3,12288,10160
6,0.4,4,12288,9792
6,0.4,5,12288,12696
7,0.4,1,12288,6792
7,0.4,2,12288,8880
7,0.4,3,12288,13256
7,0.4,4,12288,17440
7,0.4,5,12288,15128
8,0.4,1,12288,7824
8,0.4,2,12288,7736
8,0.4,3,12288,12064
8,0.4,4,12288,8000
8,0.4,5,12288,14440
9,0.4,1,12288,15240
9,0.4,2,12288,9192
9,0.4,3,12288,22304
9,0.4,4,12288,20552
9,0.4,5,12288,8720
10,0.4,1,12288,15632
10,0.4,2,12288,10432
10,0.4,3,12288,15384
10,0.4,4,12288,20528
10,0.4,5,12288,16688
11,0.4,1,12288,14576
11,0.4,2,12288,28456
11,0.4,3,12288,9592
11,0.4,4,12288,18016
11,0.4,5,12288,9648
12,0.4,1,12288,18592
12,0.4,2,12288,10032
12,0.4,3,12288,21424
12,0.4,4,12288,20208
12,0.4,5,12288,15440
13,0.4,1,12288,24840
13,0.4,2,12288,23728
13,0.4,3,12288,21440
13,0.4,4,12288,22056
13,0.4,5,12288,30736
14,0.4,1,12288,24776
14,0.4,2,12288,23368
14,0.4,3,12288,11424
14,0.4,4,12288,20288
14,0.4,5,12288,28784
15,0.4,1,12288,17848
15,0.4,2,12288,27152
15,0.4,3,12288,22416
15,0.4,4,12288,14824
15,0.4,5,12288,17256
16,0.4,1,12288,23856
16,0.4,2,12288,29472
16,0.4,3,12288,19384
16,0.4,4,12288,13880
16,0.4,5,12288,27440
17,0.4,1,12288,30248
17,0.4,2,20480,41944
17,0.4,3,12288,15184
17,0.4,4,20480,28344
17,0.4,5,12288,21784
18,0.4,1,12288,25096
18,0.4,2,12288,20504
18,0.4,3,12288,24656
18,0.4,4,12288,18184
18,0.4,5,12288,36528
19,0.4,1,20480,29736
19,0.4,2,12288,23144
19,0.4,3,12288,21280
19,0.4,4,12288,22104
19,0.4,5,12288,17208
20,0.4,1,12288,24552
20,0.4,2,20480,48800
20,0.4,3,20480,50560
20,0.4,4,20480,35104
20,0.4,5,20480,52416
21,0.4,1,20480,32688
21,0.4,2,20480,47096
21,0.4,3,20480,55056
21,0.4,4,20480,28512
21,0.4,5,20480,36104
22,0.4,1,12288,25840
22,0.4,2,20480,58416
22,0.4,3,12288,16232
22,0.4,4,20480,39760
22,0.4,5,20480,37936
23,0.4,1,12288,16248
23,0.4,2,20480,25920
23,0.4,3,20480,37320
23,0.4,4,20480,40248
23,0.4,5,20480,17912
24,0.4,1,20480,20816
24,0.4,2,20480,18488
24,0.4,3,20480,32488
24,0.4,4,20480,28896
24,0.4,5,20480,33104
25,0.4,1,20480,39096
25,0.4,2,20480,21624
25,0.4,3,20480,35480
25,0.4,4,20480,23360
25,0.4,5,20480,26424
26,0.4,1,20480,22760
26,0.4,2,20480,21248
26,0.4,3,20480,33904
26,0.4,4,20480,16960
26,0.4,5,20480,47208
27,0.4,1,20480,27712
27,0.4,2,20480,44416
27,0.4,3,20480,93072
27,0.4,4,20480,36992
27,0.4,5,20480,48056
28,0.4,1,20480,36144
28,0.4,2,20480,39752
28,0.4,3,20480,25920
28,0.4,4,20480,37856
28,0.4,5,20480,47816
29,0.4,1,20480,24992
29,0.4,2,20480,35856
29,0.4,3,20480,45904
29,0.4,4,20480,44704
29,0.4,5,20480,47728
30,0.4,1,20480,34864
30,0.4,2,20480,32992
30,0.4,3,20480,48408
30,0.4,4,20480,40752
30,0.4,5,20480,49816
31,0.4,1,20480,40352
31,0.4,2,24576,63064
31,0.4,3,20480,50224
31,0.4,4,20480,37040
31,0.4,5,20480,48048
32,0.4,1,20480,46376
32,0.4,2,24576,40600
32,0.4,3,20480,28712
32,0.4,4,20480,43464
32,0.4,5,20480,55456
33,0.4,1,20480,39312
33,0.4,2,20480,31088
33,0.4,3,20480,37936
33,0.4,4,20480,44912
33,0.4,5,20480,66816
34,0.4,1,20480,56528
34,0.4,2,20480,22288
34,0.4,3,20480,60536
34,0.4,4,24576,50256
34,0.4,5,24576,58592
35,0.4,1,24576,78328
35,0.4,2,24576,83160
35,0.4,3,20480,54944
35,0.4,4,20480,47392
35,0.4,5,20480,34048
36,0.4,1,20480,50736
36,0.4,2,20480,38408
36,0.4,3,20480,79248
36,0.4,4,24576,51904
36,0.4,5,20480,38040
37,0.4,1,24576,50176
37,0.4,2,24576,53312
37,0.4,3,24576,65552
37,0.4,4,20480,50400
37,0.4,5,20480,40776
38,0.4,1,20480,38096
38,0.4,2,24576,48600
38,0.4,3,24576,51360
38,0.4,4,20480,61808
38,0.4,5,20480,64008
39,0.4,1,20480,64968
39,0.4,2,20480,30432
39,0.4,3,20480,47648
39,0.4,4,24576,67224
39,0.4,5,20480,57064
40,0.4,1,20480,33144
40,0.4,2,24576,45680
40,0.4,3,24576,94616
40,0.4,4,24576,85192
40,0.4,5,24576,81680
41,0.4,1,24576,55624
41,0.4,2,24576,80376
41,0.4,3,24576,30408
41,0.4,4,24576,40816
41,0.4,5,24576,53200
42,0.4,1,24576,73480
42,0.4,2,24576,32192
42,0.4,3,24576,56848
42,0.4,4,24576,70072
42,0.4,5,24576,46504
43,0.4,1,24576,85080
43,0.4,2,24576,39448
43,0.4,3,24576,66496
43,0.4,4,24576,35016
43,0.4,5,24576,62328
44,0.4,1,24576,47224
44,0.4,2,24576,81368
44,0.4,3,24576,48312
44,0.4,4,24576,44616
44,0.4,5,24576,89552
45,0.4,1,24576,78040
45,0.4,2,24576,67472
45,0.4,3,24576,62984
45,0.4,4,24576,63528
45,0.4,5,24576,51256
46,0.4,1,24576,52136
46,0.4,2,24576,66888
46,0.4,3,24576,33400
46,0.4,4,24576,33272
46,0.4,5,24576,63640
47,0.4,1,24576,70640
47,0.4,2,28672,88336
47,0.4,3,24576,24672
47,0.4,4,24576,50632
47,0.4,5,24576,45088
48,0.4,1,24576,52856
48,0.4,2,24576,58752
48,0.4,3,24576,75280
48,0.4,4,24576,34592
48,0.4,5,24576,101488
49,0.4,1,24576,68032
49,0.4,2,24576,61392
49,0.4,3,24576,31304
49,0.4,4,24576,56176
49,0.4,5,24576,52640
50,0.4,1,24576,107512
50,0.4,2,24576,67440
50,0.4,3,24576,47672
50,0.4,4,24576,47144
50,0.4,5,24576,70744
51,0.4,1,24576,66128
51,0.4,2,28672,49936
51,0.4,3,24576,71520
51,0.4,4,28672,69736
51,0.4,5,24576,41704
52,0.4,1,28672,82360
52,0.4,2,24576,98416
52,0.4,3,28672,61848
52,0.4,4,28672,130552
52,0.4,5,24576,41664
53,0.4,1,28672,57912
53,0.4,2,24576,51472
53,0.4,3,24576,70152
53,0.4,4,28672,41352
53,0.4,5,28672,39208
54,0.4,1,28672,55112
54,0.4,2,28672,66488
54,0.4,3,24576,39336
54,0.4,4,24576,54648
54,0.4,5,28672,73192
55,0.4,1,24576,33272
55,0.4,2,28672,63888
55,0.4,3,28672,88904
55,0.4,4,28672,78496
55,0.4,5,24576,43992
56,0.4,1,28672,51376
56,0.4,2,24576,51896
56,0.4,3,28672,109736
56,0.4,4,24576,88808
56,0.4,5,28672,88200
57,0.4,1,28672,90336
57,0.4,2,24576,117376
57,0.4,3,24576,62568
57,0.4,4,28672,134112
57,0.4,5,28672,97320
58,0.4,1,28672,88416
58,0.4,2,28672,97224
58,0.4,3,28672,68864
58,0.4,4,32768,71056
58,0.4,5,28672,63816
59,0.4,1,28672,78688
59,0.4,2,28672,58304
59,0.4,3,28672,57560
59,0.4,4,28672,73152
59,0.4,5,28672,100320
60,0.4,1,28672,90728
60,0.4,2,28672,56520
60,0.4,3,24576,50216
60,0.4,4,28672,58696
60,0.4,5,28672,86440
61,0.4,1,28672,104336
61,0.4,2,28672,56000
61,0.4,3,24576,63056
61,0.4,4,28672,78072
61,0.4,5,28672,78264
62,0.4,1,28672,73232
62,0.4,2,28672,60760
62,0.4,3,32768,73496
62,0.4,4,28672,64480
62,0.4,5,28672,77976
63,0.4,1,28672,121712
63,0.4,2,28672,73600
63,0.4,3,32768,82304
63,0.4,4,28672,69040
63,0.4,5,28672,124248
64,0.4,1,28672,74664
64,0.4,2,28672,74376
64,0.4,3,28672,81312
64,0.4,4,28672,87096
64,0.4,5,28672,78200
65,0.4,1,28672,61216
65,0.4,2,28672,58664
65,0.4,3,28672,125792
65,0.4,4,32768,107584
65,0.4,5,28672,67080
66,0.4,1,28672,56368
66,0.4,2,28672,71864
66,0.4,3,32768,110880
66,0.4,4,28672,74056
66,0.4,5,28672,137560
67,0.4,1,32768,68800
67,0.4,2,32768,79400
67,0.4,3,24576,35040
67,0.4,4,28672,86120
67,0.4,5,32768,113080
68,0.4,1,28672,96832
68,0.4,2,32768,92216
68,0.4,3,32768,79944
68,0.4,4,28672,59224
68,0.4,5,28672,47464
69,0.4,1,28672,72968
69,0.4,2,28672,61152
69,0.4,3,32768,113376
69,0.4,4,32768,125152
69,0.4,5,28672,113000
70,0.4,1,28672,49808
70,0.4,2,36864,122656
70,0.4,3,28672,36304
70,0.4,4,28672,104816
70,0.4,5,32768,102576
71,0.4,1,32768,100496
71,0.4,2,28672,100496
71,0.4,3,32768,100360
71,0.4,4,32768,109440
71,0.4,5,32768,97824
72,0.4,1,32768,78288
72,0.4,2,32768,80360
72,0.4,3,32768,63472
72,0.4,4,32768,102872
72,0.4,5,32768,125928
73,0.4,1,28672,48296
73,0.4,2,32768,57880
73,0.4,3,32768,80104
73,0.4,4,32768,125528
73,0.4,5,32768,68456
74,0.4,1,32768,133272
74,0.4,2,28672,83048
74,0.4,3,32768,111232
74,0.4,4,32768,152800
74,0.4,5,32768,60288
75,0.4,1,32768,88352
75,0.4,2,28672,85192
75,0.4,3,32768,55624
75,0.4,4,32768,82376
75,0.4,5,32768,51528
76,0.4,1,32768,67768
76,0.4,2,32768,109176
76,0.4,3,32768,117120
76,0.4,4,28672,57744
76,0.4,5,36864,107152
77,0.4,1,32768,128096
77,0.4,2,32768,102248
77,0.4,3,32768,65776
77,0.4,4,36864,102752
77,0.4,5,36864,121536
78,0.4,1,36864,67768
78,0.4,2,32768,99440
78,0.4,3,32768,94136
78,0.4,4,32768,80072
78,0.4,5,32768,97912
79,0.4,1,32768,58416
79,0.4,2,32768,66784
79,0.4,3,36864,103352
79,0.4,4,32768,116536
79,0.4,5,32768,77936
80,0.4,1,32768,194016
80,0.4,2,32768,108128
80,0.4,3,32768,72904
80,0.4,4,32768,79536
80,0.4,5,32768,73656
81,0.4,1,32768,87152
81,0.4,2,36864,96360
81,0.4,3,32768,117480
81,0.4,4,36864,67888
81,0.4,5,32768,78224
82,0.4,1,36864,109168
82,0.4,2,32768,79512
82,0.4,3,36864,123872
82,0.4,4,32768,92688
82,0.4,5,36864,84952
83,0.4,1,36864,119680
83,0.4,2,32768,89360
83,0.4,3,32768,99936
83,0.4,4,36864,182952
83,0.4,5,32768,58336
84,0.4,1,36864,108704
84,0.4,2,36864,93024
84,0.4,3,36864,103336
84,0.4,4,32768,106936
84,0.4,5,40960,117128
85,0.4,1,36864,57752
85,0.4,2,32768,52952
85,0.4,3,32768,62272
85,0.4,4,32768,112832
85,0.4,5,32768,92984
86,0.4,1,36864,91424
86,0.4,2,32768,90952
86,0.4,3,36864,76624
86,0.4,4,36864,87232
86,0.4,5,36864,138968
87,0.4,1,36864,97272
87,0.4,2,36864,100760
87,0.4,3,36864,91576
87,0.4,4,36864,176568
87,0.4,5,36864,123128
88,0.4,1,36864,101576
88,0.4,2,36864,68712
88,0.4,3,36864,81680
88,0.4,4,36864,83808
88,0.4,5,36864,80432
89,0.4,1,36864,95160
89,0.4,2,36864,75552
89,0.4,3,32768,86048
89,0.4,4,36864,116120
89,0.4,5,36864,112632
90,0.4,1,32768,66024
90,0.4,2,36864,171016
90,0.4,3,40960,134928
90,0.4,4,36864,77336
90,0.4,5,36864,153552
91,0.4,1,40960,85328
91,0.4,2,36864,116240
91,0.4,3,36864,118536
91,0.4,4,36864,65600
91,0.4,5,36864,74288
92,0.4,1,36864,88144
92,0.4,2,32768,98424
92,0.4,3,36864,90544
92,0.4,4,40960,155032
92,0.4,5,36864,76152
93,0.4,1,36864,91144
93,0.4,2,40960,91312
93,0.4,3,36864,78192
93,0.4,4,40960,73696
93,0.4,5,36864,94128
94,0.4,1,36864,84704
94,0.4,2,36864,114312
94,0.4,3,40960,73544
94,0.4,4,36864,121904
94,0.4,5,36864,68032
95,0.4,1,40960,150048
95,0.4,2,36864,102888
95,0.4,3,36864,148320
95,0.4,4,36864,158384
95,0.4,5,40960,92192
96,0.4,1,36864,144880
96,0.4,2,40960,83016
96,0.4,3,36864,88344
96,0.4,4,40960,205976
96,0.4,5,40960,143728
97,0.4,1,36864,98664
97,0.4,2,36864,119632
97,0.4,3,36864,100184
97,0.4,4,36864,71760
97,0.4,5,36864,118656
98,0.4,1,36864,104352
98,0.4,2,40960,169984
98,0.4,3,36864,56784
98,0.4,4,40960,178752
98,0.4,5,40960,110872
99,0.4,1,45056,89960
99,0.4,2,40960,129832
99,0.4,3,40960,103792
99,0.4,4,40960,193192
99,0.4,5,40960,123744
100,0.4,1,36864,72224
100,0.4,2,40960,78264
100,0.4,3,40960,104872
100,0.4,4,36864,112280
100,0.4,5,40960,83224
1,0.5,1,12288,16
1,0.5,2,12288,16
1,0.5,3,12288,16
1,0.5,4,12288,16
1,0.5,5,12288,16
2,0.5,1,12288,4736
2,0.5,2,12288,9408
2,0.5,3,12288,4472
2,0.5,4,12288,4736
2,0.5,5,12288,4544
3,0.5,1,12288,5128
3,0.5,2,12288,4984
3,0.5,3,12288,9976
3,0.5,4,12288,5256
3,0.5,5,12288,7984
4,0.5,1,12288,5720
4,0.5,2,12288,5648
4,0.5,3,12288,7264
4,0.5,4,12288,18488
4,0.5,5,12288,5616
5,0.5,1,12288,5936
5,0.5,2,12288,9840
5,0.5,3,12288,6408
5,0.5,4,12288,9960
5,0.5,5,12288,6328
6,0.5,1,12288,10384
6,0.5,2,12288,12576
6,0.5,3,12288,16136
6,0.5,4,12288,11960
6,0.5,5,12288,7024
7,0.5,1,12288,8808
7,0.5,2,12288,10240
7,0.5,3,12288,21096
7,0.5,4,12288,7312
7,0.5,5,12288,14920
8,0.5,1,12288,20352
8,0.5,2,12288,11664
8,0.5,3,12288,8144
8,0.5,4,12288,7376
8,0.5,5,12288,16952
9,0.5,1,12288,11416
9,0.5,2,12288,14712
9,0.5,3,12288,11368
9,0.5,4,12288,19320
9,0.5,5,12288,22408
10,0.5,1,12288,23600
10,0.5,2,12288,9728
10,0.5,3,12288,14904
10,0.5,4,12288,9928
10,0.5,5,12288,16480
11,0.5,1,12288,18200
11,0.5,2,12288,13960
11,0.5,3,12288,12680
11,0.5,4,12288,12256
11,0.5,5,12288,27832
12,0.5,1,12288,13992
12,0.5,2,12288,10344
12,0.5,3,12288,20264
12,0.5,4,12288,18712
12,0.5,5,12288,9800
13,0.5,1,12288,13392
13,0.5,2,12288,17112
13,0.5,3,12288,12600
13,0.5,4,12288,10624
13,0.5,5,12288,16184
14,0.5,1,12288,27008
14,0.5,2,12288,17304
14,0.5,3,12288,14168
14,0.5,4,12288,14264
14,0.5,5,12288,11320
15,0.5,1,12288,28464
15,0.5,2,12288,24560
15,0.5,3,12288,17856
15,0.5,4,12288,18576
15,0.5,5,12288,24400
16,0.5,1,12288,15824
16,0.5,2,20480,44664
16,0.5,3,12288,10400
16,0.5,4,12288,18456
16,0.5,5,12288,17704
17,0.5,1,12288,44472
17,0.5,2,20480,24600
17,0.5,3,20480,46416
17,0.5,4,12288,32160
17,0.5,5,12288,16728
18,0.5,1,12288,18160
18,0.5,2,12288,32336
18,0.5,3,20480,41112
18,0.5,4,12288,33432
18,0.5,5,20480,47672
19,0.5,1,12288,15608
19,0.5,2,12288,15824
19,0.5,3,20480,32872
19,0.5,4,20480,31304
19,0.5,5,20480,25288
20,0.5,1,20480,47496
20,0.5,2,12288,18496
20,0.5,3,20480,23408
20,0.5,4,20480,37600
20,0.5,5,12288,11312
21,0.5,1,20480,40688
21,0.5,2,20480,37952
21,0.5,3,20480,49128
21,0.5,4,20480,25160
21,0.5,5,20480,24688
22,0.5,1,20480,22016
22,0.5,2,20480,27600
22,0.5,3,12288,23960
22,0.5,4,20480,49248
22,0.5,5,20480,22928
23,0.5,1,20480,28064
23,0.5,2,20480,42600
23,0.5,3,20480,51896
23,0.5,4,12288,18440
23,0.5,5,20480,20208
24,0.5,1,20480,27720
24,0.5,2,12288,30976
24,0.5,3,20480,41464
24,0.5,4,20480,36632
24,0.5,5,20480,32008
25,0.5,1,20480,40032
25,0.5,2,20480,20256
25,0.5,3,20480,35016
25,0.5,4,20480,38944
25,0.5,5,20480,35432
26,0.5,1,20480,24424
26,0.5,2,20480,29160
26,0.5,3,20480,77096
26,0.5,4,20480,47176
26,0.5,5,20480,43344
27,0.5,1,20480,77376
27,0.5,2,20480,36912
27,0.5,3,20480,33936
27,0.5,4,20480,36792
27,0.5,5,20480,22200
28,0.5,1,20480,32424
28,0.5,2,20480,53208
28,0.5,3,20480,33552
28,0.5,4,20480,55592
28,0.5,5,20480,37480
29,0.5,1,20480,65024
29,0.5,2,20480,47984
29,0.5,3,20480,30528
29,0.5,4,20480,27800
29,0.5,5,20480,16504
30,0.5,1,20480,33968
30,0.5,2,20480,38696
30,0.5,3,20480,33296
30,0.5,4,20480,51392
30,0.5,5,20480,36680
31,0.5,1,20480,37792
31,0.5,2,20480,40840
31,0.5,3,20480,68736
31,0.5,4,20480,54312
31,0.5,5,20480,53416
32,0.5,1,20480,57112
32,0.5,2,20480,48288
32,0.5,3,20480,50688
32,0.5,4,20480,41568
32,0.5,5,20480,41576
33,0.5,1,20480,57424
33,0.5,2,24576,67504
33,0.5,3,20480,34304
33,0.5,4,20480,38856
33,0.5,5,20480,43704
34,0.5,1,20480,39696
34,0.5,2,20480,53304
34,0.5,3,20480,39024
34,0.5,4,20480,62064
34,0.5,5,20480,45896
35,0.5,1,20480,60400
35,0.5,2,20480,39976
35,0.5,3,20480,42456
35,0.5,4,24576,54856
35,0.5,5,20480,62224
36,0.5,1,24576,97112
36,0.5,2,24576,69368
36,0.5,3,24576,50464
36,0.5,4,20480,50224
36,0.5,5,20480,43672
37,0.5,1,24576,45688
37,0.5,2,24576,36144
37,0.5,3,20480,43040
37,0.5,4,24576,51688
37,0.5,5,20480,61808
38,0.5,1,24576,44888
38,0.5,2,24576,102936
38,0.5,3,24576,71896
38,0.5,4,20480,30848
38,0.5,5,24576,77480
39,0.5,1,20480,46664
39,0.5,2,24576,86448
39,0.5,3,20480,42912
39,0.5,4,24576,48328
39,0.5,5,24576,65712
40,0.5,1,24576,55328
40,0.5,2,24576,54784
40,0.5,3,20480,53328
40,0.5,4,24576,65960
40,0.5,5,20480,46872
41,0.5,1,24576,45256
41,0.5,2,24576,40376
41,0.5,3,24576,57640
41,0.5,4,24576,61376
41,0.5,5,24576,60968
42,0.5,1,24576,48160
42,0.5,2,24576,53296
42,0.5,3,24576,77472
42,0.5,4,24576,55920
42,0.5,5,20480,53888
43,0.5,1,24576,60048
43,0.5,2,24576,56912
43,0.5,3,24576,48528
43,0.5,4,24576,73384
43,0.5,5,24576,48920
44,0.5,1,28672,56880
44,0.5,2,24576,41952
44,0.5,3,24576,116448
44,0.5,4,24576,58232
44,0.5,5,24576,60952
45,0.5,1,24576,73368
45,0.5,2,24576,50384
45,0.5,3,24576,79392
45,0.5,4,24576,32312
45,0.5,5,24576,77952
46,0.5,1,24576,83568
46,0.5,2,20480,20016
46,0.5,3,24576,58240
46,0.5,4,24576,78048
46,0.5,5,28672,70728
47,0.5,1,24576,64024
47,0.5,2,24576,76400
47,0.5,3,24576,74752
47,0.5,4,24576,82048
47,0.5,5,24576,55784
48,0.5,1,24576,71152
48,0.5,2,24576,69768
48,0.5,3,24576,45872
48,0.5,4,24576,42312
48,0.5,5,24576,70760
49,0.5,1,24576,92480
49,0.5,2,24576,41928
49,0.5,3,28672,114904
49,0.5,4,24576,53440
49,0.5,5,24576,41424
50,0.5,1,24576,89224
50,0.5,2,24576,76592
50,0.5,3,24576,56496
50,0.5,4,24576,67632
50,0.5,5,24576,57912
51,0.5,1,24576,63384
51,0.5,2,28672,67160
51,0.5,3,24576,42160
51,0.5,4,28672,129264
51,0.5,5,28672,63056
52,0.5,1,28672,74008
52,0.5,2,24576,44056
52,0.5,3,24576,92544
52,0.5,4,24576,57296
52,0.5,5,24576,49216
53,0.5,1,28672,108680
53,0.5,2,28672,64432
53,0.5,3,24576,55200
53,0.5,4,24576,35400
53,0.5,5,28672,82632
54,0.5,1,28672,51872
54,0.5,2,24576,60384
54,0.5,3,28672,47064
54,0.5,4,28672,110320
54,0.5,5,28672,77648
55,0.5,1,28672,96624
55,0.5,2,28672,65728
55,0.5,3,28672,80920
55,0.5,4,28672,64864
55,0.5,5,28672,79888
56,0.5,1,28672,82520
56,0.5,2,28672,50488
56,0.5,3,28672,57320
56,0.5,4,28672,50896
56,0.5,5,28672,73504
57,0.5,1,28672,98840
57,0.5,2,32768,124256
57,0.5,3,28672,89952
57,0.5,4,28672,60400
57,0.5,5,28672,66024
58,0.5,1,28672,95448
58,0.5,2,28672,101080
58,0.5,3,28672,72992
58,0.5,4,28672,88768
58,0.5,5,28672,38408
59,0.5,1,28672,64416
59,0.5,2,24576,60256
59,0.5,3,28672,57968
59,0.5,4,32768,65344
59,0.5,5,28672,63704
60,0.5,1,28672,88208
60,0.5,2,28672,91016
60,0.5,3,28672,99688
60,0.5,4,28672,46576
60,0.5,5,28672,47856
61,0.5,1,28672,115336
61,0.5,2,24576,68168
61,0.5,3,28672,76904
61,0.5,4,28672,69032
61,0.5,5,28672,72064
62,0.5,1,28672,58224
62,0.5,2,28672,110480
62,0.5,3,28672,85016
62,0.5,4,28672,135752
62,0.5,5,28672,64000
63,0.5,1,28672,69976
63,0.5,2,28672,69512
63,0.5,3,28672,75656
63,0.5,4,28672,46048
63,0.5,5,28672,65904
64,0.5,1,28672,101144
64,0.5,2,28672,76320
64,0.5,3,28672,97760
64,0.5,4,28672,60944
64,0.5,5,28672,49936
65,0.5,1,32768,160064
65,0.5,2,24576,45120
65,0.5,3,28672,134936
65,0.5,4,28672,88896
65,0.5,5,28672,143184
66,0.5,1,28672,99568
66,0.5,2,32768,122288
66,0.5,3,32768,134384
66,0.5,4,28672,52624
66,0.5,5,28672,71888
67,0.5,1,28672,79536
67,0.5,2,28672,44816
67,0.5,3,28672,58192
67,0.5,4,28672,94000
67,0.5,5,32768,83056
68,0.5,1,28672,66848
68,0.5,2,28672,107792
68,0.5,3,32768,119880
68,0.5,4,32768,131280
68,0.5,5,28672,78832
69,0.5,1,32768,75488
69,0.5,2,28672,42816
69,0.5,3,32768,72016
69,0.5,4,32768,163424
69,0.5,5,28672,42344
70,0.5,1,32768,114816
70,0.5,2,32768,131552
70,0.5,3,28672,88792
70,0.5,4,28672,51640
70,0.5,5,28672,89200
71,0.5,1,32768,84832
71,0.5,2,32768,98088
71,0.5,3,32768,70312
71,0.5,4,32768,99296
71,0.5,5,32768,85944
72,0.5,1,28672,79536
72,0.5,2,32768,132680
72,0.5,3,28672,50456
72,0.5,4,32768,67472
72,0.5,5,28672,90184
73,0.5,1,32768,131832
73,0.5,2,32768,69880
73,0.5,3,28672,86000
73,0.5,4,32768,92952
73,0.5,5,28672,46624
74,0.5,1,32768,130504
74,0.5,2,32768,113024
74,0.5,3,32768,82240
74,0.5,4,32768,95400
74,0.5,5,32768,70088
75,0.5,1,32768,93528
75,0.5,2,32768,91480
75,0.5,3,32768,60944
75,0.5,4,32768,79976
75,0.5,5,32768,112352
76,0.5,1,32768,104264
76,0.5,2,32768,90304
76,0.5,3,32768,85176
76,0.5,4,32768,183632
76,0.5,5,36864,82368
77,0.5,1,32768,92784
77,0.5,2,32768,76120
77,0.5,3,36864,134736
77,0.5,4,32768,87296
77,0.5,5,36864,127520
78,0.5,1,36864,183080
78,0.5,2,32768,45136
78,0.5,3,36864,126416
78,0.5,4,32768,64296
78,0.5,5,36864,117344
79,0.5,1,36864,111648
79,0.5,2,32768,108616
79,0.5,3,32768,109488
79,0.5,4,36864,72872
79,0.5,5,36864,97912
80,0.5,1,36864,94472
80,0.5,2,32768,85424
80,0.5,3,32768,87016
80,0.5,4,36864,90648
80,0.5,5,32768,95464
81,0.5,1,32768,93016
81,0.5,2,36864,155512
81,0.5,3,32768,88136
81,0.5,4,32768,113432
81,0.5,5,32768,94848
82,0.5,1,36864,136744
82,0.5,2,36864,130888
82,0.5,3,32768,82336
82,0.5,4,36864,70624
82,0.5,5,36864,106152
83,0.5,1,36864,87000
83,0.5,2,40960,108456
83,0.5,3,32768,165712
83,0.5,4,36864,117168
83,0.5,5,36864,144952
84,0.5,1,32768,144320
84,0.5,2,36864,123360
84,0.5,3,32768,68712
84,0.5,4,36864,83008
84,0.5,5,36864,104248
85,0.5,1,36864,115760
85,0.5,2,36864,73096
85,0.5,3,32768,97608
85,0.5,4,36864,76136
85,0.5,5,32768,56120
86,0.5,1,36864,64144
86,0.5,2,36864,83792
86,0.5,3,36864,120296
86,0.5,4,36864,84288
86,0.5,5,36864,59304
87,0.5,1,36864,83664
87,0.5,2,36864,132048
87,0.5,3,36864,90000
87,0.5,4,36864,106000
87,0.5,5,36864,145496
88,0.5,1,36864,135536
88,0.5,2,36864,123928
88,0.5,3,32768,108880
88,0.5,4,36864,123240
88,0.5,5,36864,113520
89,0.5,1,36864,115912
89,0.5,2,32768,103056
89,0.5,3,36864,164448
89,0.5,4,36864,108816
89,0.5,5,36864,102376
90,0.5,1,36864,69488
90,0.5,2,36864,146648
90,0.5,3,36864,92096
90,0.5,4,36864,127928
90,0.5,5,36864,76872
91,0.5,1,36864,53488
91,0.5,2,40960,78752
91,0.5,3,36864,89912
91,0.5,4,36864,95680
91,0.5,5,36864,151968
92,0.5,1,36864,167936
92,0.5,2,40960,158576
92,0.5,3,40960,137408
92,0.5,4,36864,70152
92,0.5,5,36864,118544
93,0.5,1,36864,128736
93,0.5,2,32768,110384
93,0.5,3,36864,132224
93,0.5,4,40960,165528
93,0.5,5,36864,120664
94,0.5,1,36864,135256
94,0.5,2,36864,134880
94,0.5,3,36864,73600
94,0.5,4,40960,157792
94,0.5,5,36864,122000
95,0.5,1,36864,77496
95,0.5,2,36864,122088
95,0.5,3,40960,127424
95,0.5,4,40960,97848
95,0.5,5,36864,124712
96,0.5,1,40960,114528
96,0.5,2,36864,82984
96,0.5,3,36864,70464
96,0.5,4,36864,79560
96,0.5,5,40960,82448
97,0.5,1,40960,119848
97,0.5,2,40960,111656
97,0.5,3,36864,69944
97,0.5,4,36864,95768
97,0.5,5,36864,111928
98,0.5,1,36864,70336
98,0.5,2,40960,121744
98,0.5,3,40960,96968
98,0.5,4,40960,85368
98,0.5,5,40960,104288
99,0.5,1,36864,96360
99,0.5,2,40960,115256
99,0.5,3,36864,75192
99,0.5,4,40960,90720
99,0.5,5,36864,81440
