N,P,X,Cmap,ExecEnv
88,0.0,3,180472,103824
88,0.0,4,115944,54408
88,0.0,5,141304,96624
89,0.0,1,192296,93992
89,0.0,2,156560,83088
89,0.0,3,169344,73744
89,0.0,4,183872,96496
89,0.0,5,166048,83192
90,0.0,1,167240,83136
90,0.0,2,185536,86000
90,0.0,3,158960,74392
90,0.0,4,219920,82936
90,0.0,5,159024,82584
91,0.0,1,172848,86528
91,0.0,2,183160,86736
91,0.0,3,161416,78928
91,0.0,4,248600,103160
91,0.0,5,197744,86288
92,0.0,1,224888,95168
92,0.0,2,244864,92160
92,0.0,3,202912,81704
92,0.0,4,207256,85208
92,0.0,5,224288,106280
93,0.0,1,148288,88160
93,0.0,2,289664,105752
93,0.0,3,187216,96712
93,0.0,4,176032,88752
93,0.0,5,268888,113264
94,0.0,1,216744,93456
94,0.0,2,133528,74784
94,0.0,3,149384,74192
94,0.0,4,185432,100640
94,0.0,5,158616,84304
95,0.0,1,258968,106304
95,0.0,2,198016,90664
95,0.0,3,183456,94960
95,0.0,4,227336,108248
95,0.0,5,210392,91576
96,0.0,1,246056,100536
96,0.0,2,215680,96208
96,0.0,3,161656,79920
96,0.0,4,251400,110776
96,0.0,5,225248,104048
97,0.0,1,211296,93336
97,0.0,2,176240,94944
97,0.0,3,228240,101576
97,0.0,4,245768,125672
97,0.0,5,196984,88152
98,0.0,1,194576,103448
98,0.0,2,266424,121112
98,0.0,3,245672,106944
98,0.0,4,217096,104168
98,0.0,5,224648,105680
99,0.0,1,177736,88872
99,0.0,2,221280,111448
99,0.0,3,183280,94064
99,0.0,4,237976,109472
99,0.0,5,205704,101576
100,0.0,1,137944,68744
100,0.0,2,265784,116048
100,0.0,3,237264,104632
100,0.0,4,219984,95752
100,0.0,5,255920,92888
1,0.1,1,4072,88
1,0.1,2,4040,88
1,0.1,3,4040,88
1,0.1,4,4072,88
1,0.1,5,4024,88
2,0.1,1,4416,400
2,0.1,2,4376,776
2,0.1,3,4352,640
2,0.1,4,4328,672
2,0.1,5,4304,504
3,0.1,1,4536,4600
3,0.1,2,4584,1072
3,0.1,3,4536,1224
3,0.1,4,5400,3080
3,0.1,5,6216,4440
4,0.1,1,6736,9320
4,0.1,2,6872,5408
4,0.1,3,4784,1504
4,0.1,4,6696,5544
4,0.1,5,7640,10600
5,0.1,1,5176,1936
5,0.1,2,7104,9832
5,0.1,3,5672,7736
5,0.1,4,5192,2160
5,0.1,5,5144,4504
6,0.1,1,6424,4136
6,0.1,2,9104,7968
6,0.1,3,5312,5184
6,0.1,4,7584,8232
6,0.1,5,5448,2616
7,0.1,1,6728,5928
7,0.1,2,8032,5600
7,0.1,3,16688,18296
7,0.1,4,5664,11424
7,0.1,5,5776,2888
8,0.1,1,8728,9240
8,0.1,2,6368,4664
8,0.1,3,9264,9408
8,0.1,4,6152,3464
8,0.1,5,6024,3880
9,0.1,1,9136,9480
9,0.1,2,9264,8176
9,0.1,3,9160,9432
9,0.1,4,13528,20568
9,0.1,5,8616,10984
10,0.1,1,6576,5528
10,0.1,2,6672,3568
10,0.1,3,9400,8680
10,0.1,4,6768,7392
10,0.1,5,6824,5296
11,0.1,1,8224,11392
11,0.1,2,8320,13184
11,0.1,3,8776,10192
11,0.1,4,7768,5608
11,0.1,5,9896,14720
12,0.1,1,11288,13896
12,0.1,2,13056,10912
12,0.1,3,15016,16720
12,0.1,4,13520,16232
12,0.1,5,7368,7056
13,0.1,1,13704,13816
13,0.1,2,8960,6640
13,0.1,3,15624,18952
13,0.1,4,12960,11720
13,0.1,5,11032,14912
14,0.1,1,9240,6672
14,0.1,2,11928,11688
14,0.1,3,14416,15072
14,0.1,4,15072,18200
14,0.1,5,13344,15240
15,0.1,1,18696,20736
15,0.1,2,16888,25064
15,0.1,3,10856,14024
15,0.1,4,17840,18008
15,0.1,5,11896,10688
16,0.1,1,12584,16048
16,0.1,2,15680,20920
16,0.1,3,11504,16088
16,0.1,4,8864,7264
16,0.1,5,18176,22976
17,0.1,1,14440,13056
17,0.1,2,19360,20792
17,0.1,3,17032,28784
17,0.1,4,17160,20360
17,0.1,5,23808,23352
18,0.1,1,17104,19920
18,0.1,2,19416,16720
18,0.1,3,9944,11056
18,0.1,4,12024,8848
18,0.1,5,12656,12056
19,0.1,1,21848,19136
19,0.1,2,13816,18776
19,0.1,3,16536,19616
19,0.1,4,23600,23192
19,0.1,5,30304,30024
20,0.1,1,20904,25648
20,0.1,2,19464,17816
20,0.1,3,15616,15272
20,0.1,4,20624,26576
20,0.1,5,23832,24392
21,0.1,1,24288,25528
21,0.1,2,14144,16192
21,0.1,3,14064,14392
21,0.1,4,29456,36208
21,0.1,5,32616,43616
22,0.1,1,22832,24976
22,0.1,2,23504,26896
22,0.1,3,26656,24344
22,0.1,4,25368,33064
22,0.1,5,30384,26528
23,0.1,1,23968,19520
23,0.1,2,27832,27776
23,0.1,3,29776,29184
23,0.1,4,12456,10152
23,0.1,5,20256,16648
24,0.1,1,14472,10896
24,0.1,2,35384,35840
24,0.1,3,29096,28024
24,0.1,4,25200,29128
24,0.1,5,16952,15536
25,0.1,1,22792,24504
25,0.1,2,24216,27448
25,0.1,3,18640,18312
25,0.1,4,29160,24344
25,0.1,5,28192,28040
26,0.1,1,26112,26808
26,0.1,2,18656,19352
26,0.1,3,33496,32192
26,0.1,4,33064,37592
26,0.1,5,32664,34968
27,0.1,1,33584,27048
27,0.1,2,24224,25584
27,0.1,3,23840,19224
27,0.1,4,36976,27512
27,0.1,5,30336,28168
28,0.1,1,46656,44200
28,0.1,2,22352,25552
28,0.1,3,17000,15744
28,0.1,4,23168,20504
28,0.1,5,29872,26768
29,0.1,1,44152,38024
29,0.1,2,26544,26688
29,0.1,3,38824,29696
29,0.1,4,58408,44288
29,0.1,5,22928,19832
30,0.1,1,34200,31680
30,0.1,2,35160,34984
30,0.1,3,25096,24600
30,0.1,4,31384,31848
30,0.1,5,26768,24368
31,0.1,1,45784,38128
31,0.1,2,25928,28280
31,0.1,3,22776,20040
31,0.1,4,29512,22552
31,0.1,5,31176,40632
32,0.1,1,40168,35152
32,0.1,2,53928,48656
32,0.1,3,41576,32576
32,0.1,4,39096,26512
32,0.1,5,31056,31696
33,0.1,1,34200,34872
33,0.1,2,43376,39864
33,0.1,3,39336,33256
33,0.1,4,36840,28208
33,0.1,5,34776,34376
34,0.1,1,40648,40464
34,0.1,2,52880,45376
34,0.1,3,46488,38328
34,0.1,4,63832,54200
34,0.1,5,31576,32080
35,0.1,1,58944,49608
35,0.1,2,34392,24944
35,0.1,3,39968,44720
35,0.1,4,25944,27240
35,0.1,5,23232,18920
36,0.1,1,46152,32736
36,0.1,2,34544,39320
36,0.1,3,31240,34312
36,0.1,4,70320,57800
36,0.1,5,50024,42688
37,0.1,1,42688,45104
37,0.1,2,43416,34672
37,0.1,3,36208,37984
37,0.1,4,42000,38248
37,0.1,5,39272,27608
38,0.1,1,63696,55584
38,0.1,2,49264,41248
38,0.1,3,29592,28312
38,0.1,4,45344,34384
38,0.1,5,48704,45280
39,0.1,1,54408,47576
