N,P,X,Cmap,ExecEnv
400,0.9,4,6604792,280600
400,0.9,5,6604792,307232
500,0.9,1,8255992,367032
500,0.9,2,8255992,388400
500,0.9,3,8255992,348088
500,0.9,4,8255992,375768
500,0.9,5,8255992,369648
100,1.0,1,1651192,74816
100,1.0,2,1651192,75168
100,1.0,3,1651192,70528
100,1.0,4,1651192,66984
100,1.0,5,1651192,72904
200,1.0,1,3302392,154400
200,1.0,2,3302392,147032
200,1.0,3,3302392,141544
200,1.0,4,3302392,153168
200,1.0,5,3302392,145888
300,1.0,1,4953592,240864
300,1.0,2,4953592,215392
300,1.0,3,4953592,228368
300,1.0,4,4953592,229896
300,1.0,5,4953592,210456
400,1.0,1,6604792,286936
400,1.0,2,6604792,301000
400,1.0,3,6604792,301824
400,1.0,4,6604792,298464
400,1.0,5,6604792,275456
500,1.0,1,8255992,371736
500,1.0,2,8255992,393744
500,1.0,3,8255992,394672
500,1.0,4,8255992,357488
500,1.0,5,8255992,377816
