N,P,X,Cmap,Parents,Children
29,0.3,5,11696,22392,23080
30,0.3,1,13104,26488,27200
30,0.3,2,11712,21392,22104
30,0.3,3,15464,23912,24624
30,0.3,4,10984,21752,22464
30,0.3,5,7576,18784,19496
31,0.3,1,8768,17896,18632
31,0.3,2,10048,27432,28168
31,0.3,3,15896,26360,27096
31,0.3,4,13016,23048,23784
31,0.3,5,13200,21168,21904
32,0.3,1,14440,25328,26088
32,0.3,2,12480,20624,21384
32,0.3,3,11904,18200,18960
32,0.3,4,9312,20632,21392
32,0.3,5,8192,19672,20432
33,0.3,1,13536,21096,21880
33,0.3,2,9032,24432,25216
33,0.3,3,18176,28496,29280
33,0.3,4,13024,24352,25136
33,0.3,5,12912,21888,22672
34,0.3,1,12296,21648,22456
34,0.3,2,7584,19528,20336
34,0.3,3,14544,24264,25072
34,0.3,4,13608,25304,26112
34,0.3,5,10200,23712,24520
35,0.3,1,17800,23568,24400
35,0.3,2,16056,25256,26088
35,0.3,3,15264,27904,28736
35,0.3,4,12696,23368,24200
35,0.3,5,13760,22368,23200
36,0.3,1,16216,27072,27928
36,0.3,2,12864,29272,30128
36,0.3,3,14592,23040,23896
36,0.3,4,13080,25160,26016
36,0.3,5,12000,20736,21592
37,0.3,1,15008,28288,29168
37,0.3,2,10040,25336,26216
37,0.3,3,12216,26632,27512
37,0.3,4,11456,24584,25464
37,0.3,5,8520,18424,19304
38,0.3,1,16672,29216,30120
38,0.3,2,13800,25824,26728
38,0.3,3,13328,25920,26824
38,0.3,4,12240,24712,25616
38,0.3,5,14536,23000,23904
39,0.3,1,11640,27264,28192
39,0.3,2,18608,26232,27160
39,0.3,3,10824,20672,21600
39,0.3,4,12080,29328,30256
39,0.3,5,13152,20592,21520
40,0.3,1,15640,28568,29520
40,0.3,2,20496,32096,33048
40,0.3,3,18000,22416,23368
40,0.3,4,14000,24736,25688
40,0.3,5,18552,30296,31248
41,0.3,1,16440,28736,29712
41,0.3,2,11976,27672,28648
41,0.3,3,13512,29728,30704
41,0.3,4,19464,32432,33408
41,0.3,5,17984,29976,30952
42,0.3,1,17296,32792,33792
42,0.3,2,9792,20488,21488
42,0.3,3,14640,25120,26120
42,0.3,4,14264,33528,34528
42,0.3,5,13584,26264,27264
43,0.3,1,14648,26344,27368
43,0.3,2,19376,30632,31656
43,0.3,3,14704,27936,28960
43,0.3,4,11184,26384,27408
43,0.3,5,17056,27416,28440
44,0.3,1,16968,34120,35168
44,0.3,2,15264,24304,25352
44,0.3,3,11248,21696,22744
44,0.3,4,16232,28096,29144
44,0.3,5,14096,25912,26960
45,0.3,1,18720,34688,35760
45,0.3,2,12496,30584,31656
45,0.3,3,18656,32240,33312
45,0.3,4,19672,29112,30184
45,0.3,5,17264,33480,34552
46,0.3,1,10640,28600,29696
46,0.3,2,17536,31032,32128
46,0.3,3,19160,31504,32600
46,0.3,4,19928,37168,38264
46,0.3,5,17024,26984,28080
47,0.3,1,20552,38552,39672
47,0.3,2,19848,31592,32712
47,0.3,3,18120,40264,41384
47,0.3,4,21888,37808,38928
47,0.3,5,18408,30720,31840
48,0.3,1,28200,40832,41976
48,0.3,2,21224,39144,40288
48,0.3,3,22888,38976,40120
48,0.3,4,17424,27480,28624
48,0.3,5,10608,36560,37704
49,0.3,1,14176,29968,31136
49,0.3,2,19000,32400,33568
49,0.3,3,20120,31744,32912
49,0.3,4,17744,38448,39616
49,0.3,5,16328,32744,33912
50,0.3,1,16592,41368,42560
50,0.3,2,22584,43320,44512
50,0.3,3,19904,33808,35000
50,0.3,4,24224,39224,40416
50,0.3,5,21256,41576,42768
51,0.3,1,19608,36368,37584
51,0.3,2,18776,35016,36232
51,0.3,3,17344,34864,36080
51,0.3,4,19968,37648,38864
51,0.3,5,26888,41048,42264
52,0.3,1,19080,35896,37136
52,0.3,2,18424,33848,35088
52,0.3,3,19400,40968,42208
52,0.3,4,21728,38736,39976
52,0.3,5,15680,32392,33632
53,0.3,1,18928,31488,32752
53,0.3,2,25232,42456,43720
53,0.3,3,19496,39240,40504
53,0.3,4,17400,35408,36672
53,0.3,5,18024,31536,32800
54,0.3,1,20976,38464,39752
54,0.3,2,18312,34992,36280
54,0.3,3,19280,35984,37272
54,0.3,4,15696,36640,37928
54,0.3,5,17544,36408,37696
55,0.3,1,21832,42672,43984
55,0.3,2,19752,35008,36320
55,0.3,3,21448,43736,45048
55,0.3,4,27560,45296,46608
55,0.3,5,20136,33280,34592
56,0.3,1,24096,37400,38736
56,0.3,2,26472,41216,42552
56,0.3,3,17368,36056,37392
56,0.3,4,25152,43872,45208
56,0.3,5,17472,30616,31952
57,0.3,1,22104,44328,45688
57,0.3,2,27688,45168,46528
57,0.3,3,27960,47416,48776
57,0.3,4,20824,43608,44968
57,0.3,5,23648,42504,43864
58,0.3,1,25960,43664,45048
58,0.3,2,20416,44056,45440
58,0.3,3,20368,37840,39224
58,0.3,4,17848,31376,32760
58,0.3,5,23576,37976,39360
59,0.3,1,22416,38912,40320
59,0.3,2,23336,44000,45408
59,0.3,3,24536,39608,41016
59,0.3,4,17968,40840,42248
59,0.3,5,19592,36056,37464
60,0.3,1,20064,39704,41136
60,0.3,2,21688,43928,45360
60,0.3,3,19544,44080,45512
60,0.3,4,17792,36648,38080
60,0.3,5,18504,39912,41344
61,0.3,1,23376,37656,39112
61,0.3,2,20296,35160,36616
61,0.3,3,20848,35928,37384
61,0.3,4,29280,44816,46272
61,0.3,5,25344,48352,49808
62,0.3,1,21416,43088,44568
62,0.3,2,25256,41280,42760
62,0.3,3,25832,44304,45784
62,0.3,4,24608,45664,47144
62,0.3,5,30784,53752,55232
63,0.3,1,19632,42552,44056
63,0.3,2,23160,39208,40712
63,0.3,3,25152,44472,45976
63,0.3,4,24008,42728,44232
63,0.3,5,27008,42112,43616
64,0.3,1,29496,47208,48736
64,0.3,2,29560,44552,46080
64,0.3,3,35928,50592,52120
64,0.3,4,20024,46088,47616
64,0.3,5,25128,52000,53528
65,0.3,1,30928,50352,51904
65,0.3,2,31512,46400,47952
65,0.3,3,20320,41760,43312
65,0.3,4,28152,50592,52144
65,0.3,5,20584,39944,41496
66,0.3,1,22696,39584,41160
66,0.3,2,21528,48736,50312
66,0.3,3,23912,44576,46152
66,0.3,4,31864,44056,45632
66,0.3,5,27000,52032,53608
67,0.3,1,28552,52552,54152
67,0.3,2,22192,41176,42776
67,0.3,3,25312,41952,43552
67,0.3,4,33776,49256,50856
67,0.3,5,28328,46864,48464
68,0.3,1,28064,45464,47088
68,0.3,2,29080,43904,45528
68,0.3,3,22000,46072,47696
68,0.3,4,26512,52144,53768
68,0.3,5,28040,54472,56096
69,0.3,1,25080,45712,47360
69,0.3,2,29224,50976,52624
69,0.3,3,26064,44704,46352
69,0.3,4,21528,46880,48528
69,0.3,5,25664,46448,48096
70,0.3,1,25200,43400,45072
70,0.3,2,27104,48144,49816
70,0.3,3,25488,42696,44368
70,0.3,4,25008,48472,50144
70,0.3,5,23856,43248,44920
71,0.3,1,25112,44032,45728
71,0.3,2,25992,46264,47960
71,0.3,3,26216,42576,44272
71,0.3,4,30632,46088,47784
71,0.3,5,32736,52032,53728
72,0.3,1,28392,50408,52128
72,0.3,2,25624,46384,48104
72,0.3,3,32936,54824,56544
72,0.3,4,33456,48928,50648
72,0.3,5,31760,48288,50008
73,0.3,1,40768,61728,63472
73,0.3,2,22584,49104,50848
73,0.3,3,23504,43664,45408
73,0.3,4,22152,44184,45928
73,0.3,5,33608,50776,52520
74,0.3,1,25416,48560,50328
74,0.3,2,22128,43104,44872
74,0.3,3,26184,48528,50296
74,0.3,4,36312,54344,56112
74,0.3,5,24984,50896,52664
75,0.3,1,33752,56408,58200
75,0.3,2,23792,51072,52864
75,0.3,3,32288,56336,58128
75,0.3,4,32736,54752,56544
75,0.3,5,25552,45120,46912
76,0.3,1,25056,59128,60944
76,0.3,2,29792,55976,57792
76,0.3,3,28992,53880,55696
76,0.3,4,20608,43520,45336
76,0.3,5,30320,50816,52632
77,0.3,1,30496,55728,57568
77,0.3,2,24712,39016,40856
77,0.3,3,32296,56552,58392
77,0.3,4,31720,53064,54904
77,0.3,5,30528,61384,63224
78,0.3,1,36304,64944,66808
78,0.3,2,32976,54432,56296
78,0.3,3,31656,60200,62064
78,0.3,4,28760,56288,58152
78,0.3,5,29856,53008,54872
79,0.3,1,27568,45264,47152
79,0.3,2,28608,49920,51808
79,0.3,3,31480,54704,56592
79,0.3,4,31792,56176,58064
79,0.3,5,29936,56712,58600
80,0.3,1,28984,56800,58712
80,0.3,2,33904,51216,53128
80,0.3,3,30376,53944,55856
80,0.3,4,32112,48672,50584
80,0.3,5,29680,52784,54696
81,0.3,1,37024,68352,70288
81,0.3,2,28344,49432,51368
81,0.3,3,31928,57640,59576
81,0.3,4,30848,62760,64696
81,0.3,5,23160,45712,47648
82,0.3,1,29944,49216,51176
82,0.3,2,29512,50472,52432
82,0.3,3,37848,67016,68976
82,0.3,4,41200,58544,60504
82,0.3,5,38936,56648,58608
83,0.3,1,26264,50360,52344
83,0.3,2,37240,63240,65224
83,0.3,3,31880,56600,58584
83,0.3,4,29488,55640,57624
83,0.3,5,37128,63368,65352
84,0.3,1,32112,47776,49784
84,0.3,2,33656,62280,64288
84,0.3,3,36824,53856,55864
84,0.3,4,31088,57704,59712
84,0.3,5,27696,56360,58368
85,0.3,1,35896,65616,67648
85,0.3,2,30080,53336,55368
85,0.3,3,40472,63984,66016
85,0.3,4,40640,62752,64784
85,0.3,5,36680,55928,57960
86,0.3,1,42312,66040,68096
86,0.3,2,26912,49608,51664
86,0.3,3,32520,54920,56976
86,0.3,4,34072,56328,58384
86,0.3,5,45824,64968,67024
87,0.3,1,34592,60112,62192
87,0.3,2,37736,56312,58392
87,0.3,3,31296,64216,66296
87,0.3,4,33600,64112,66192
87,0.3,5,50480,68096,70176
88,0.3,1,36952,57392,59496
88,0.3,2,42200,65160,67264
88,0.3,3,33040,61200,63304
88,0.3,4,36000,58448,60552
88,0.3,5,32520,70992,73096
89,0.3,1,32880,56192,58320
89,0.3,2,42936,72552,74680
89,0.3,3,38104,59672,61800
89,0.3,4,39608,69024,71152
89,0.3,5,38040,59928,62056
90,0.3,1,34248,65760,67912
90,0.3,2,42456,64472,66624
90,0.3,3,37344,62952,65104
90,0.3,4,37888,67800,69952
90,0.3,5,36880,62912,65064
91,0.3,1,25928,60672,62848
91,0.3,2,33248,59192,61368
91,0.3,3,44080,70904,73080
91,0.3,4,22392,54560,56736
91,0.3,5,43856,68320,70496
92,0.3,1,27848,51376,53576
92,0.3,2,38448,63576,65776
92,0.3,3,36144,63112,65312
92,0.3,4,42960,56872,59072
92,0.3,5,40976,67608,69808
93,0.3,1,42168,57096,59320
93,0.3,2,40320,69880,72104
93,0.3,3,40936,74032,76256
93,0.3,4,37320,65184,67408
93,0.3,5,34744,58240,60464
94,0.3,1,35104,69344,71592
94,0.3,2,35592,59200,61448
94,0.3,3,38208,69928,72176
94,0.3,4,34632,54704,56952
94,0.3,5,40304,62768,65016
95,0.3,1,34616,64984,67256
95,0.3,2,36216,65368,67640
95,0.3,3,39416,70840,73112
95,0.3,4,40808,78576,80848
95,0.3,5,36136,67392,69664
96,0.3,1,34288,72200,74496
96,0.3,2,33608,66400,68696
96,0.3,3,37040,63544,65840
96,0.3,4,38072,72656,74952
96,0.3,5,43152,63496,65792
97,0.3,1,34864,61488,63808
97,0.3,2,46504,76216,78536
97,0.3,3,36456,70152,72472
97,0.3,4,38224,64064,66384
97,0.3,5,39056,62328,64648
98,0.3,1,39112,58736,61080
98,0.3,2,40112,66392,68736
98,0.3,3,34880,59888,62232
98,0.3,4,41368,68712,71056
98,0.3,5,44712,70664,73008
99,0.3,1,39456,63784,66152
99,0.3,2,35496,64280,66648
99,0.3,3,46080,64912,67280
99,0.3,4,40576,68232,70600
99,0.3,5,33128,63416,65784
100,0.3,1,43904,74176,76568
100,0.3,2,39432,71760,74152
100,0.3,3,36560,67616,70008
100,0.3,4,40696,71000,73392
100,0.3,5,37472,79040,81432
1,0.4,1,1992,16,16
1,0.4,2,1992,16,16
1,0.4,3,1992,16,16
1,0.4,4,1992,16,16
1,0.4,5,1992,16,16
2,0.4,1,2056,320,344
2,0.4,2,2848,1400,1424
2,0.4,3,2080,496,520
2,0.4,4,2056,240,264
2,0.4,5,2384,1592,1616
3,0.4,1,2640,1536,1584
3,0.4,2,2624,3792,3840
3,0.4,3,2120,544,592
3,0.4,4,2752,2520,2584
3,0.4,5,2144,952,984
4,0.4,1,2232,2864,2936
4,0.4,2,3408,3752,3840
4,0.4,3,3392,2456,2528
4,0.4,4,2536,3376,3464
4,0.4,5,2352,1200,1272
5,0.4,1,3512,5336,5416
5,0.4,2,3552,3088,3184
5,0.4,3,2640,4168,4280
5,0.4,4,2728,3216,3312
5,0.4,5,3296,3176,3272
6,0.4,1,2808,3352,3456
6,0.4,2,4128,4312,4432
6,0.4,3,2336,2480,2600
6,0.4,4,2848,2824,2944
6,0.4,5,3552,3392,3512
7,0.4,1,2680,3616,3760
7,0.4,2,4384,5864,6024
7,0.4,3,3976,4696,4856
7,0.4,4,3608,3464,3608
7,0.4,5,2424,3296,3440
8,0.4,1,5344,5408,5576
8,0.4,2,4920,5712,5880
8,0.4,3,3568,5376,5560
8,0.4,4,4104,6256,6440
8,0.4,5,3352,5304,5456
9,0.4,1,4224,5968,6160
9,0.4,2,2920,6176,6384
9,0.4,3,4928,7088,7296
9,0.4,4,4728,6376,6568
9,0.4,5,5760,7672,7880
10,0.4,1,3272,4248,4464
10,0.4,2,9952,12296,12512
10,0.4,3,5552,7872,8088
10,0.4,4,3896,9008,9240
10,0.4,5,4336,7384,7616
11,0.4,1,6336,8344,8584
11,0.4,2,5392,5640,5880
11,0.4,3,6824,8664,8920
11,0.4,4,3400,8552,8792
11,0.4,5,6000,7376,7632
12,0.4,1,6384,9000,9280
12,0.4,2,5264,9000,9280
12,0.4,3,7696,8792,9072
12,0.4,4,4032,9000,9280
12,0.4,5,6280,8072,8352
13,0.4,1,6960,12984,13288
13,0.4,2,5320,11752,12056
13,0.4,3,7176,14464,14768
13,0.4,4,7056,8576,8880
13,0.4,5,8824,13408,13712
14,0.4,1,8088,12544,12856
14,0.4,2,6112,10072,10400
14,0.4,3,6640,10880,11192
14,0.4,4,3928,8200,8512
14,0.4,5,6640,9152,9480
15,0.4,1,3800,8520,8856
15,0.4,2,5000,9944,10296
15,0.4,3,4856,7816,8168
15,0.4,4,4400,9464,9816
15,0.4,5,8976,10624,10976
16,0.4,1,6736,9920,10296
16,0.4,2,8216,13960,14336
16,0.4,3,7256,11336,11712
16,0.4,4,9960,14008,14384
16,0.4,5,6024,10432,10808
17,0.4,1,6096,10272,10672
17,0.4,2,6904,10408,10792
17,0.4,3,6656,9584,9984
17,0.4,4,7712,12776,13176
17,0.4,5,6848,13664,14064
18,0.4,1,8752,14752,15176
18,0.4,2,7352,10976,11400
18,0.4,3,8848,14264,14688
18,0.4,4,8808,14656,15080
18,0.4,5,8688,12152,12576
19,0.4,1,6944,13352,13800
19,0.4,2,8072,16312,16760
19,0.4,3,6352,9480,9912
19,0.4,4,7312,15136,15584
19,0.4,5,6944,12872,13304
20,0.4,1,6912,12160,12632
20,0.4,2,7792,17240,17712
20,0.4,3,8160,18296,18768
20,0.4,4,6968,15200,15672
20,0.4,5,5544,10808,11264
21,0.4,1,12976,20032,20528
21,0.4,2,9344,18328,18824
21,0.4,3,7960,11896,12392
21,0.4,4,9000,16800,17296
21,0.4,5,5000,11040,11536
22,0.4,1,6216,10376,10896
22,0.4,2,6136,17904,18424
22,0.4,3,11152,19032,19552
22,0.4,4,13560,19504,20024
22,0.4,5,8720,18696,19216
23,0.4,1,10360,20648,21192
23,0.4,2,10952,18104,18648
23,0.4,3,9776,15024,15568
23,0.4,4,11992,17408,17952
23,0.4,5,7216,17296,17840
24,0.4,1,13088,23992,24560
24,0.4,2,8816,21088,21656
24,0.4,3,11896,19560,20128
24,0.4,4,8744,17512,18080
24,0.4,5,8792,16928,17496
25,0.4,1,14600,24800,25392
25,0.4,2,10568,17304,17896
25,0.4,3,8616,17056,17648
25,0.4,4,9544,16912,17504
25,0.4,5,9504,22176,22768
26,0.4,1,11632,23024,23640
26,0.4,2,6664,18088,18704
26,0.4,3,7592,20528,21144
26,0.4,4,11896,23840,24456
26,0.4,5,10056,14328,14928
27,0.4,1,11536,22328,22968
27,0.4,2,10096,16960,17600
27,0.4,3,7736,21912,22552
27,0.4,4,11944,17744,18384
27,0.4,5,10472,19936,20576
28,0.4,1,13768,21040,21704
28,0.4,2,12520,25744,26408
28,0.4,3,9664,15496,16160
28,0.4,4,8344,20864,21528
28,0.4,5,8936,17672,18336
29,0.4,1,12864,21136,21824
29,0.4,2,11128,22656,23344
29,0.4,3,11776,15896,16584
29,0.4,4,15744,26872,27560
29,0.4,5,14592,25896,26584
30,0.4,1,14488,27048,27760
30,0.4,2,11600,22120,22832
30,0.4,3,13440,23552,24264
30,0.4,4,9616,19480,20192
30,0.4,5,13680,22224,22936
31,0.4,1,9984,22264,23000
31,0.4,2,14392,22224,22960
31,0.4,3,12104,23600,24336
31,0.4,4,14224,25952,26688
31,0.4,5,15352,21704,22440
32,0.4,1,9896,25064,25824
32,0.4,2,16360,24184,24944
32,0.4,3,14056,28624,29384
32,0.4,4,10920,23520,24280
32,0.4,5,13656,22552,23312
33,0.4,1,13032,25696,26480
33,0.4,2,15536,25232,26016
33,0.4,3,16424,27168,27952
33,0.4,4,14704,20984,21768
33,0.4,5,10008,23752,24536
34,0.4,1,13440,26072,26880
34,0.4,2,12864,25352,26160
34,0.4,3,16888,25408,26216
34,0.4,4,10080,19408,20216
34,0.4,5,12328,25800,26608
35,0.4,1,14720,32136,32968
35,0.4,2,8488,23440,24272
35,0.4,3,13416,25008,25840
35,0.4,4,11816,20904,21736
35,0.4,5,17952,28840,29672
36,0.4,1,11344,27384,28240
36,0.4,2,12928,27152,28008
36,0.4,3,15072,26184,27040
36,0.4,4,13856,27064,27920
36,0.4,5,11912,20392,21232
37,0.4,1,14224,30688,31568
37,0.4,2,15664,25472,26352
37,0.4,3,18536,26984,27864
37,0.4,4,11096,27152,28032
37,0.4,5,8920,19864,20744
38,0.4,1,18768,29016,29920
38,0.4,2,21416,29784,30688
38,0.4,3,14008,26616,27520
38,0.4,4,13976,23000,23904
38,0.4,5,11992,28200,29104
39,0.4,1,15864,25888,26816
39,0.4,2,11464,22840,23768
39,0.4,3,15472,22472,23400
39,0.4,4,12984,26048,26976
39,0.4,5,14792,27912,28840
40,0.4,1,13984,31280,32232
40,0.4,2,16848,26472,27424
40,0.4,3,14528,28800,29752
40,0.4,4,20624,30232,31184
40,0.4,5,23576,37176,38128
41,0.4,1,15632,25688,26664
41,0.4,2,25400,41200,42176
41,0.4,3,24360,34336,35312
41,0.4,4,13984,28936,29912
41,0.4,5,12800,27448,28424
42,0.4,1,13856,29088,30088
42,0.4,2,19056,25520,26520
42,0.4,3,14024,28992,29992
42,0.4,4,18392,29824,30824
42,0.4,5,17552,31520,32520
43,0.4,1,20048,27272,28296
43,0.4,2,17224,28024,29048
43,0.4,3,16304,27344,28368
43,0.4,4,17288,29112,30136
43,0.4,5,14752,29528,30552
44,0.4,1,15624,26280,27328
44,0.4,2,14304,32672,33720
44,0.4,3,13600,26304,27352
44,0.4,4,17568,34024,35072
44,0.4,5,14272,28912,29960
45,0.4,1,15968,28400,29472
45,0.4,2,12792,29984,31056
45,0.4,3,23104,33200,34272
45,0.4,4,14944,27784,28856
45,0.4,5,18664,33608,34680
46,0.4,1,16368,28256,29352
46,0.4,2,15816,32768,33864
46,0.4,3,20504,36912,38008
46,0.4,4,24632,36600,37696
46,0.4,5,19624,34144,35240
47,0.4,1,21472,33760,34880
47,0.4,2,20264,38600,39720
47,0.4,3,13288,27592,28712
47,0.4,4,13184,26456,27576
47,0.4,5,17968,33192,34312
48,0.4,1,16488,33232,34376
48,0.4,2,18240,35152,36296
48,0.4,3,17768,36592,37736
48,0.4,4,23304,36792,37936
48,0.4,5,17936,31968,33112
49,0.4,1,16584,32544,33712
49,0.4,2,26104,41360,42528
49,0.4,3,18160,34520,35688
49,0.4,4,22392,37416,38584
49,0.4,5,19720,30880,32048
50,0.4,1,16632,34448,35640
50,0.4,2,22368,37952,39144
50,0.4,3,17392,34376,35568
50,0.4,4,17528,35224,36416
50,0.4,5,12464,33272,34464
51,0.4,1,22272,33288,34504
51,0.4,2,16016,30304,31520
51,0.4,3,20080,38480,39696
51,0.4,4,16824,37424,38640
51,0.4,5,20120,34648,35864
52,0.4,1,21944,38848,40088
52,0.4,2,16456,28800,30040
52,0.4,3,13856,31832,33072
52,0.4,4,24160,42880,44120
52,0.4,5,14272,33488,34728
53,0.4,1,16152,29824,31088
53,0.4,2,16088,37112,38376
53,0.4,3,24776,39496,40760
53,0.4,4,24064,45040,46304
53,0.4,5,25424,41328,42592
54,0.4,1,19840,37224,38512
54,0.4,2,27480,39376,40664
54,0.4,3,17320,35400,36688
54,0.4,4,18944,34080,35368
54,0.4,5,18608,37200,38488
55,0.4,1,21920,41016,42328
55,0.4,2,21120,38696,40008
55,0.4,3,20784,38784,40096
55,0.4,4,22976,46488,47800
55,0.4,5,19728,35744,37056
56,0.4,1,22456,35288,36624
56,0.4,2,24248,40816,42152
56,0.4,3,15112,33976,35312
56,0.4,4,21000,36088,37424
56,0.4,5,20840,35408,36744
57,0.4,1,27128,47264,48624
57,0.4,2,23600,39120,40480
57,0.4,3,26248,42560,43920
57,0.4,4,19248,37344,38704
57,0.4,5,21576,36032,37392
58,0.4,1,24952,42104,43488
58,0.4,2,21280,42224,43608
58,0.4,3,31920,44024,45408
58,0.4,4,20816,38856,40240
58,0.4,5,28864,39264,40648
59,0.4,1,20328,38960,40368
59,0.4,2,26160,47536,48944
59,0.4,3,24536,38472,39880
59,0.4,4,27640,42592,44000
59,0.4,5,22448,39736,41144
60,0.4,1,31256,41848,43280
60,0.4,2,29200,45264,46696
60,0.4,3,24184,39856,41288
60,0.4,4,20776,39936,41368
60,0.4,5,30200,47304,48736
61,0.4,1,21288,43712,45168
61,0.4,2,31032,48584,50040
61,0.4,3,19256,34144,35600
61,0.4,4,22912,47248,48704
61,0.4,5,23776,42272,43728
62,0.4,1,18840,41080,42560
62,0.4,2,28960,51424,52904
62,0.4,3,14296,35704,37184
62,0.4,4,24088,42992,44472
62,0.4,5,23424,40088,41568
63,0.4,1,20208,37496,39000
63,0.4,2,20416,39776,41280
63,0.4,3,20432,38336,39840
63,0.4,4,25424,41512,43016
63,0.4,5,19032,38912,40416
64,0.4,1,25400,36928,38456
64,0.4,2,22224,43488,45016
64,0.4,3,27720,44992,46520
64,0.4,4,18768,50992,52520
64,0.4,5,25952,45616,47144
65,0.4,1,29720,52704,54256
65,0.4,2,24368,45920,47472
65,0.4,3,24952,43504,45056
65,0.4,4,21496,52440,53992
65,0.4,5,24024,42336,43888
66,0.4,1,26856,45368,46944
66,0.4,2,33032,60344,61920
66,0.4,3,25776,41784,43360
66,0.4,4,25528,44392,45968
66,0.4,5,26184,50752,52328
67,0.4,1,20040,40504,42104
67,0.4,2,24792,47576,49176
67,0.4,3,27872,46592,48192
67,0.4,4,30648,46480,48080
67,0.4,5,35992,53496,55096
68,0.4,1,24600,42840,44464
68,0.4,2,20168,47672,49296
68,0.4,3,23544,45808,47432
68,0.4,4,19792,41416,43040
68,0.4,5,23568,49176,50800
69,0.4,1,25864,47616,49264
69,0.4,2,27024,49432,51080
69,0.4,3,23416,42376,44024
69,0.4,4,25384,40544,42192
69,0.4,5,25096,40088,41736
70,0.4,1,27416,50624,52296
70,0.4,2,33056,50984,52656
70,0.4,3,26976,48824,50496
70,0.4,4,24136,49064,50736
70,0.4,5,31264,47160,48832
71,0.4,1,25072,43560,45256
71,0.4,2,28080,55744,57440
71,0.4,3,31248,56608,58304
71,0.4,4,30112,54192,55888
71,0.4,5,30280,45816,47512
72,0.4,1,21784,46064,47784
72,0.4,2,31368,52944,54664
72,0.4,3,31016,43200,44920
72,0.4,4,30784,51376,53096
72,0.4,5,17864,48664,50384
73,0.4,1,27360,52232,53976
73,0.4,2,26008,42952,44696
73,0.4,3,20552,51784,53528
73,0.4,4,25792,52080,53824
73,0.4,5,30888,57000,58744
74,0.4,1,30112,49824,51592
74,0.4,2,27128,54016,55784
74,0.4,3,27104,49288,51056
74,0.4,4,26336,54200,55968
74,0.4,5,28592,60232,62000
75,0.4,1,24576,50896,52688
75,0.4,2,33792,57552,59344
75,0.4,3,39448,53600,55392
75,0.4,4,26280,45296,47088
75,0.4,5,30536,47504,49296
76,0.4,1,26656,41168,42984
76,0.4,2,31672,54496,56312
76,0.4,3,28288,47672,49488
76,0.4,4,28776,49792,51608
76,0.4,5,29440,52968,54784
77,0.4,1,31904,48120,49960
77,0.4,2,26240,46016,47856
77,0.4,3,28808,53408,55248
77,0.4,4,27208,47424,49264
77,0.4,5,35408,53328,55168
78,0.4,1,26824,50328,52192
78,0.4,2,23760,53968,55832
78,0.4,3,27936,50720,52584
78,0.4,4,26664,46720,48584
78,0.4,5,26120,57136,59000
79,0.4,1,32024,56136,58024
79,0.4,2,30624,51448,53336
79,0.4,3,33184,63184,65072
79,0.4,4,22128,55352,57240
79,0.4,5,29104,52040,53928
80,0.4,1,38120,58400,60312
80,0.4,2,25144,50592,52504
80,0.4,3,32736,60440,62352
80,0.4,4,26216,48488,50400
80,0.4,5,38568,55144,57056
81,0.4,1,32424,46656,48592
81,0.4,2,42600,57656,59592
81,0.4,3,30632,52288,54224
81,0.4,4,37360,55968,57904
81,0.4,5,27584,57688,59624
82,0.4,1,35824,51880,53840
82,0.4,2,28496,48856,50816
82,0.4,3,33200,64432,66392
82,0.4,4,42184,63232,65192
82,0.4,5,26336,47344,49304
83,0.4,1,27304,53720,55704
83,0.4,2,37752,60136,62120
83,0.4,3,35496,65544,67528
83,0.4,4,27752,54352,56336
83,0.4,5,34392,56136,58120
84,0.4,1,34288,55480,57488
84,0.4,2,32344,62256,64264
84,0.4,3,24768,54968,56976
84,0.4,4,27904,50408,52416
84,0.4,5,35624,62432,64440
85,0.4,1,36688,59400,61432
85,0.4,2,36672,60112,62144
85,0.4,3,41752,60040,62072
85,0.4,4,29392,56320,58352
85,0.4,5,29896,52904,54936
86,0.4,1,41504,61048,63104
86,0.4,2,42488,66440,68496
86,0.4,3,45080,73640,75696
86,0.4,4,39344,60840,62896
86,0.4,5,32248,64416,66472
87,0.4,1,35944,58912,60992
87,0.4,2,30968,56504,58584
87,0.4,3,41032,65336,67416
87,0.4,4,37464,60104,62184
87,0.4,5,34176,57904,59984
88,0.4,1,33208,68928,71032
88,0.4,2,35664,64280,66384
88,0.4,3,40824,65472,67576
88,0.4,4,36520,58872,60976
88,0.4,5,45712,71320,73424
89,0.4,1,34624,59720,61848
89,0.4,2,41608,68224,70352
89,0.4,3,42984,70584,72712
89,0.4,4,33872,64496,66624
89,0.4,5,32784,59088,61216
90,0.4,1,42232,65688,67840
90,0.4,2,36480,59816,61968
90,0.4,3,38216,73848,76000
90,0.4,4,29064,57664,59816
90,0.4,5,38112,54832,56984
91,0.4,1,44088,68552,70728
91,0.4,2,30048,60736,62912
91,0.4,3,43736,62240,64416
91,0.4,4,40304,65768,67944
91,0.4,5,29136,59696,61872
92,0.4,1,45472,70312,72512
92,0.4,2,31704,60560,62760
92,0.4,3,43520,62216,64416
92,0.4,4,38944,69288,71488
92,0.4,5,36672,61040,63240
93,0.4,1,47024,74904,77128
93,0.4,2,39872,62456,64680
93,0.4,3,37528,70960,73184
93,0.4,4,44440,69384,71608
93,0.4,5,31832,63184,65408
94,0.4,1,43896,70160,72408
94,0.4,2,32504,59784,62032
