N,P,X,History
9,0.5,1,11264
9,0.5,2,8648
9,0.5,3,9328
9,0.5,4,9248
9,0.5,5,9864
10,0.5,1,9096
10,0.5,2,9288
10,0.5,3,13744
10,0.5,4,9888
10,0.5,5,9200
11,0.5,1,11928
11,0.5,2,11880
11,0.5,3,9224
11,0.5,4,12656
11,0.5,5,9056
12,0.5,1,13576
12,0.5,2,9408
12,0.5,3,10480
12,0.5,4,9248
12,0.5,5,12896
13,0.5,1,14504
13,0.5,2,15264
13,0.5,3,9192
13,0.5,4,12864
13,0.5,5,15456
14,0.5,1,15736
14,0.5,2,15080
14,0.5,3,11296
14,0.5,4,14888
14,0.5,5,12024
15,0.5,1,13048
15,0.5,2,13752
15,0.5,3,11616
15,0.5,4,15096
15,0.5,5,12896
16,0.5,1,12592
16,0.5,2,16080
16,0.5,3,17480
16,0.5,4,14016
16,0.5,5,13824
17,0.5,1,15656
17,0.5,2,19528
17,0.5,3,18328
17,0.5,4,11120
17,0.5,5,20856
18,0.5,1,20248
18,0.5,2,16376
18,0.5,3,25096
18,0.5,4,16736
18,0.5,5,18360
19,0.5,1,16784
19,0.5,2,21368
19,0.5,3,24712
19,0.5,4,19864
19,0.5,5,18352
20,0.5,1,18544
20,0.5,2,19000
20,0.5,3,15128
20,0.5,4,16736
20,0.5,5,14296
21,0.5,1,22024
21,0.5,2,17768
21,0.5,3,17488
21,0.5,4,20408
21,0.5,5,17152
22,0.5,1,15344
22,0.5,2,19128
22,0.5,3,21264
22,0.5,4,21040
22,0.5,5,16704
23,0.5,1,25248
23,0.5,2,21120
23,0.5,3,25568
23,0.5,4,23888
23,0.5,5,18384
24,0.5,1,25608
24,0.5,2,23000
24,0.5,3,17496
24,0.5,4,20760
24,0.5,5,23872
25,0.5,1,19400
25,0.5,2,21296
25,0.5,3,28392
25,0.5,4,21744
25,0.5,5,19480
26,0.5,1,31768
26,0.5,2,19528
26,0.5,3,29168
26,0.5,4,23296
26,0.5,5,21496
27,0.5,1,24520
27,0.5,2,21624
27,0.5,3,22400
27,0.5,4,26024
27,0.5,5,20992
28,0.5,1,23208
28,0.5,2,20280
28,0.5,3,30568
28,0.5,4,24768
28,0.5,5,33504
29,0.5,1,20936
29,0.5,2,26664
29,0.5,3,27696
29,0.5,4,23632
29,0.5,5,24760
30,0.5,1,31944
30,0.5,2,26360
30,0.5,3,22472
30,0.5,4,28336
30,0.5,5,30128
31,0.5,1,28992
31,0.5,2,24416
31,0.5,3,24576
31,0.5,4,27128
31,0.5,5,22528
32,0.5,1,28496
32,0.5,2,26168
32,0.5,3,30024
32,0.5,4,28792
32,0.5,5,26440
33,0.5,1,34256
33,0.5,2,32256
33,0.5,3,28448
33,0.5,4,32536
33,0.5,5,30856
34,0.5,1,34904
34,0.5,2,26056
34,0.5,3,30400
34,0.5,4,27128
34,0.5,5,32688
35,0.5,1,30528
35,0.5,2,36512
35,0.5,3,29040
35,0.5,4,31224
35,0.5,5,21008
36,0.5,1,34488
36,0.5,2,31680
36,0.5,3,32376
36,0.5,4,34176
36,0.5,5,31736
37,0.5,1,36416
37,0.5,2,32168
37,0.5,3,47888
37,0.5,4,43224
37,0.5,5,33704
38,0.5,1,28096
38,0.5,2,27112
38,0.5,3,30096
38,0.5,4,40104
38,0.5,5,40824
39,0.5,1,33792
39,0.5,2,36048
39,0.5,3,44792
39,0.5,4,45992
39,0.5,5,34072
40,0.5,1,33976
40,0.5,2,41976
40,0.5,3,37392
40,0.5,4,36648
40,0.5,5,39360
41,0.5,1,37680
41,0.5,2,33872
41,0.5,3,36696
41,0.5,4,43600
41,0.5,5,29952
42,0.5,1,32856
42,0.5,2,37560
42,0.5,3,36360
42,0.5,4,35704
42,0.5,5,34560
43,0.5,1,39048
43,0.5,2,42576
43,0.5,3,42632
43,0.5,4,38976
43,0.5,5,35920
44,0.5,1,37616
44,0.5,2,40808
44,0.5,3,37336
44,0.5,4,44680
44,0.5,5,41048
45,0.5,1,43264
45,0.5,2,36352
45,0.5,3,47264
45,0.5,4,43688
45,0.5,5,35520
46,0.5,1,40656
46,0.5,2,36904
46,0.5,3,45776
46,0.5,4,37736
46,0.5,5,42912
47,0.5,1,42144
47,0.5,2,41776
47,0.5,3,49176
47,0.5,4,55800
47,0.5,5,37896
48,0.5,1,44848
48,0.5,2,48848
48,0.5,3,39384
48,0.5,4,49704
48,0.5,5,45984
49,0.5,1,52336
49,0.5,2,45920
49,0.5,3,42768
49,0.5,4,47024
49,0.5,5,46776
50,0.5,1,53040
50,0.5,2,41632
50,0.5,3,42984
50,0.5,4,47760
50,0.5,5,43528
51,0.5,1,53688
51,0.5,2,39616
51,0.5,3,45464
51,0.5,4,47624
51,0.5,5,46264
52,0.5,1,48896
52,0.5,2,42824
52,0.5,3,35264
52,0.5,4,44496
52,0.5,5,42792
53,0.5,1,51168
53,0.5,2,45168
53,0.5,3,44776
53,0.5,4,47592
53,0.5,5,55728
54,0.5,1,42048
54,0.5,2,50384
54,0.5,3,43936
54,0.5,4,42328
54,0.5,5,41680
55,0.5,1,47848
55,0.5,2,41552
55,0.5,3,42344
55,0.5,4,55944
55,0.5,5,52296
56,0.5,1,55256
56,0.5,2,54320
56,0.5,3,47448
56,0.5,4,53760
56,0.5,5,45880
57,0.5,1,51960
57,0.5,2,63384
57,0.5,3,47472
57,0.5,4,55344
57,0.5,5,57192
58,0.5,1,56368
58,0.5,2,57784
58,0.5,3,47200
58,0.5,4,46304
58,0.5,5,59048
59,0.5,1,55912
59,0.5,2,51432
59,0.5,3,51496
59,0.5,4,48824
59,0.5,5,61120
60,0.5,1,51928
60,0.5,2,47592
60,0.5,3,59024
60,0.5,4,54928
60,0.5,5,46920
61,0.5,1,63600
61,0.5,2,67496
61,0.5,3,46640
61,0.5,4,56696
61,0.5,5,59944
62,0.5,1,53232
62,0.5,2,57528
62,0.5,3,51672
62,0.5,4,55344
62,0.5,5,59288
63,0.5,1,49120
63,0.5,2,56512
63,0.5,3,62048
63,0.5,4,58216
63,0.5,5,55152
64,0.5,1,62480
64,0.5,2,66504
64,0.5,3,64904
64,0.5,4,54608
64,0.5,5,53848
65,0.5,1,50696
65,0.5,2,58672
65,0.5,3,62224
65,0.5,4,52568
65,0.5,5,63864
66,0.5,1,50752
66,0.5,2,62552
66,0.5,3,46944
66,0.5,4,61272
66,0.5,5,63088
67,0.5,1,55464
67,0.5,2,57216
67,0.5,3,50968
67,0.5,4,52904
67,0.5,5,60992
68,0.5,1,68744
68,0.5,2,61984
68,0.5,3,66056
68,0.5,4,59320
68,0.5,5,66512
69,0.5,1,60416
69,0.5,2,65968
69,0.5,3,65968
69,0.5,4,57840
69,0.5,5,58888
70,0.5,1,56056
70,0.5,2,53752
70,0.5,3,57360
70,0.5,4,64232
70,0.5,5,64960
71,0.5,1,62264
71,0.5,2,59432
71,0.5,3,67840
71,0.5,4,81656
71,0.5,5,59008
72,0.5,1,55880
72,0.5,2,70024
72,0.5,3,61536
72,0.5,4,62008
72,0.5,5,56640
73,0.5,1,66744
73,0.5,2,61648
73,0.5,3,60320
73,0.5,4,57872
73,0.5,5,68800
74,0.5,1,65736
74,0.5,2,78472
74,0.5,3,73392
74,0.5,4,73840
74,0.5,5,59328
75,0.5,1,57744
75,0.5,2,52040
75,0.5,3,63752
75,0.5,4,71824
75,0.5,5,63104
76,0.5,1,73344
76,0.5,2,70488
76,0.5,3,70016
76,0.5,4,61792
76,0.5,5,63720
77,0.5,1,63024
77,0.5,2,70136
77,0.5,3,64048
77,0.5,4,62584
77,0.5,5,75032
78,0.5,1,68440
78,0.5,2,66224
78,0.5,3,67712
78,0.5,4,61960
78,0.5,5,87424
79,0.5,1,75512
79,0.5,2,84800
79,0.5,3,77496
79,0.5,4,68736
79,0.5,5,70464
80,0.5,1,84464
80,0.5,2,66944
80,0.5,3,74232
80,0.5,4,72440
80,0.5,5,73208
81,0.5,1,81952
81,0.5,2,73464
81,0.5,3,82112
81,0.5,4,72888
81,0.5,5,67560
82,0.5,1,66968
82,0.5,2,71776
82,0.5,3,77240
82,0.5,4,73528
82,0.5,5,71064
83,0.5,1,79240
83,0.5,2,70440
83,0.5,3,83776
83,0.5,4,80216
83,0.5,5,77200
84,0.5,1,84704
84,0.5,2,77688
84,0.5,3,74408
84,0.5,4,88496
84,0.5,5,72632
85,0.5,1,81888
85,0.5,2,68168
85,0.5,3,83920
85,0.5,4,81312
85,0.5,5,81416
86,0.5,1,77928
86,0.5,2,78728
86,0.5,3,73656
86,0.5,4,65168
86,0.5,5,72192
87,0.5,1,83056
87,0.5,2,89480
87,0.5,3,74984
87,0.5,4,84496
87,0.5,5,86352
88,0.5,1,77776
88,0.5,2,84568
88,0.5,3,75312
88,0.5,4,71496
88,0.5,5,78280
89,0.5,1,80816
89,0.5,2,87232
89,0.5,3,73056
89,0.5,4,71320
89,0.5,5,80208
90,0.5,1,72184
90,0.5,2,83832
90,0.5,3,85664
90,0.5,4,81952
90,0.5,5,85960
91,0.5,1,87616
91,0.5,2,89560
91,0.5,3,87760
91,0.5,4,88224
91,0.5,5,81576
92,0.5,1,89160
92,0.5,2,90784
92,0.5,3,76184
92,0.5,4,86264
92,0.5,5,82032
93,0.5,1,72896
93,0.5,2,83856
93,0.5,3,75584
93,0.5,4,80248
93,0.5,5,88488
94,0.5,1,79616
94,0.5,2,89376
94,0.5,3,76024
94,0.5,4,91504
94,0.5,5,74888
95,0.5,1,79840
95,0.5,2,82632
95,0.5,3,95896
95,0.5,4,84816
95,0.5,5,88992
96,0.5,1,84976
96,0.5,2,72760
96,0.5,3,86824
96,0.5,4,90288
96,0.5,5,84472
97,0.5,1,90360
97,0.5,2,95816
97,0.5,3,80272
97,0.5,4,81848
97,0.5,5,89584
98,0.5,1,78384
98,0.5,2,91656
98,0.5,3,77288
98,0.5,4,92536
98,0.5,5,75208
99,0.5,1,97200
99,0.5,2,96656
99,0.5,3,103760
99,0.5,4,84040
99,0.5,5,79480
100,0.5,1,96440
100,0.5,2,81192
100,0.5,3,90416
100,0.5,4,93400
100,0.5,5,85584
1,0.6,1,2040
1,0.6,2,2040
1,0.6,3,2040
1,0.6,4,2040
1,0.6,5,2040
2,0.6,1,2352
2,0.6,2,3048
2,0.6,3,3000
2,0.6,4,2672
2,0.6,5,3560
3,0.6,1,4208
3,0.6,2,3296
3,0.6,3,3008
3,0.6,4,3344
3,0.6,5,5752
4,0.6,1,3320
4,0.6,2,8632
4,0.6,3,3496
4,0.6,4,4712
4,0.6,5,3400
5,0.6,1,4768
5,0.6,2,6416
5,0.6,3,5696
5,0.6,4,4112
5,0.6,5,3728
6,0.6,1,8984
6,0.6,2,6952
6,0.6,3,8344
6,0.6,4,5024
6,0.6,5,8040
7,0.6,1,9968
7,0.6,2,7304
7,0.6,3,7464
7,0.6,4,12576
7,0.6,5,6368
8,0.6,1,7648
8,0.6,2,6272
8,0.6,3,12048
8,0.6,4,6592
8,0.6,5,7248
9,0.6,1,7832
9,0.6,2,13096
9,0.6,3,6680
9,0.6,4,6768
9,0.6,5,10752
10,0.6,1,6232
10,0.6,2,11280
10,0.6,3,8824
10,0.6,4,9920
10,0.6,5,12584
11,0.6,1,13504
11,0.6,2,11864
11,0.6,3,10880
11,0.6,4,11256
11,0.6,5,8744
12,0.6,1,12600
12,0.6,2,14728
12,0.6,3,12096
12,0.6,4,9584
12,0.6,5,10104
13,0.6,1,12528
13,0.6,2,12656
13,0.6,3,11416
13,0.6,4,14848
13,0.6,5,14816
14,0.6,1,17768
14,0.6,2,12752
14,0.6,3,14400
14,0.6,4,15208
14,0.6,5,10584
15,0.6,1,19624
15,0.6,2,11064
15,0.6,3,12056
15,0.6,4,16520
15,0.6,5,16592
16,0.6,1,18328
16,0.6,2,15712
16,0.6,3,14344
16,0.6,4,14400
16,0.6,5,16688
17,0.6,1,15440
17,0.6,2,13488
17,0.6,3,13176
17,0.6,4,20848
17,0.6,5,18088
18,0.6,1,13104
18,0.6,2,20496
18,0.6,3,19984
18,0.6,4,16744
18,0.6,5,14136
19,0.6,1,14400
19,0.6,2,19960
19,0.6,3,19472
19,0.6,4,16664
19,0.6,5,14664
20,0.6,1,14096
20,0.6,2,11456
20,0.6,3,19864
20,0.6,4,16576
20,0.6,5,25712
21,0.6,1,25656
21,0.6,2,19600
21,0.6,3,17624
21,0.6,4,14904
21,0.6,5,20136
22,0.6,1,22600
22,0.6,2,20336
22,0.6,3,22472
22,0.6,4,22824
22,0.6,5,17568
23,0.6,1,21744
23,0.6,2,17488
23,0.6,3,20480
23,0.6,4,23792
23,0.6,5,19680
24,0.6,1,26880
24,0.6,2,20320
24,0.6,3,19856
24,0.6,4,18952
24,0.6,5,19944
25,0.6,1,20872
25,0.6,2,20280
25,0.6,3,24784
25,0.6,4,29096
25,0.6,5,22824
26,0.6,1,24864
26,0.6,2,23288
26,0.6,3,27672
26,0.6,4,24136
26,0.6,5,21472
27,0.6,1,20568
27,0.6,2,22024
27,0.6,3,21992
27,0.6,4,25168
27,0.6,5,21040
28,0.6,1,23912
28,0.6,2,25192
28,0.6,3,25400
28,0.6,4,22000
28,0.6,5,23056
29,0.6,1,34016
29,0.6,2,27968
29,0.6,3,29488
29,0.6,4,26944
29,0.6,5,37464
30,0.6,1,27104
30,0.6,2,23120
30,0.6,3,24312
30,0.6,4,25896
30,0.6,5,29912
31,0.6,1,34528
31,0.6,2,25864
31,0.6,3,25608
31,0.6,4,24464
31,0.6,5,32296
32,0.6,1,30584
32,0.6,2,33128
32,0.6,3,31336
32,0.6,4,39024
32,0.6,5,31440
33,0.6,1,26048
33,0.6,2,26040
33,0.6,3,30912
33,0.6,4,23600
33,0.6,5,33880
34,0.6,1,36256
34,0.6,2,33208
34,0.6,3,31272
34,0.6,4,25928
34,0.6,5,31704
35,0.6,1,29784
35,0.6,2,34208
35,0.6,3,38384
35,0.6,4,26184
35,0.6,5,34120
36,0.6,1,36944
36,0.6,2,30280
36,0.6,3,20904
36,0.6,4,26592
36,0.6,5,25432
37,0.6,1,36928
37,0.6,2,29560
37,0.6,3,34688
37,0.6,4,42464
37,0.6,5,39072
38,0.6,1,35896
38,0.6,2,34352
38,0.6,3,38272
38,0.6,4,36808
38,0.6,5,31448
39,0.6,1,28200
39,0.6,2,40520
39,0.6,3,30248
39,0.6,4,38464
39,0.6,5,29504
40,0.6,1,26784
40,0.6,2,33952
40,0.6,3,39976
40,0.6,4,36992
40,0.6,5,43776
41,0.6,1,33096
41,0.6,2,36632
41,0.6,3,43560
41,0.6,4,32912
41,0.6,5,42560
42,0.6,1,32456
42,0.6,2,47920
42,0.6,3,39160
42,0.6,4,42104
42,0.6,5,37816
43,0.6,1,40448
43,0.6,2,40544
43,0.6,3,41744
43,0.6,4,34088
43,0.6,5,37584
44,0.6,1,42440
44,0.6,2,37288
44,0.6,3,40456
44,0.6,4,42320
44,0.6,5,43624
45,0.6,1,40728
45,0.6,2,49864
45,0.6,3,37952
45,0.6,4,44368
45,0.6,5,40696
46,0.6,1,39600
46,0.6,2,50288
46,0.6,3,32760
46,0.6,4,42072
46,0.6,5,41040
47,0.6,1,44144
47,0.6,2,37024
47,0.6,3,36712
47,0.6,4,46848
47,0.6,5,46608
48,0.6,1,46072
48,0.6,2,47176
48,0.6,3,47696
48,0.6,4,44592
48,0.6,5,51192
49,0.6,1,44048
49,0.6,2,43112
49,0.6,3,41080
49,0.6,4,40064
49,0.6,5,52384
50,0.6,1,44160
50,0.6,2,48768
50,0.6,3,54888
50,0.6,4,44104
50,0.6,5,47976
51,0.6,1,43864
51,0.6,2,45120
51,0.6,3,48144
51,0.6,4,51992
51,0.6,5,39952
52,0.6,1,49888
52,0.6,2,49088
52,0.6,3,42824
52,0.6,4,39568
52,0.6,5,47872
53,0.6,1,56160
53,0.6,2,41992
53,0.6,3,50032
53,0.6,4,51968
53,0.6,5,47968
54,0.6,1,55224
54,0.6,2,48984
54,0.6,3,51480
54,0.6,4,43344
54,0.6,5,51600
55,0.6,1,45728
55,0.6,2,47632
55,0.6,3,44136
55,0.6,4,45352
55,0.6,5,43296
56,0.6,1,52368
56,0.6,2,52160
56,0.6,3,56024
56,0.6,4,54064
56,0.6,5,56072
57,0.6,1,58568
57,0.6,2,45976
57,0.6,3,51528
57,0.6,4,47104
57,0.6,5,50016
58,0.6,1,49568
58,0.6,2,61064
58,0.6,3,51632
58,0.6,4,47624
58,0.6,5,61112
59,0.6,1,49232
59,0.6,2,47144
59,0.6,3,52400
59,0.6,4,71976
59,0.6,5,57448
60,0.6,1,64624
60,0.6,2,54800
60,0.6,3,53696
60,0.6,4,54456
60,0.6,5,51616
61,0.6,1,52320
61,0.6,2,48304
61,0.6,3,49856
61,0.6,4,50920
61,0.6,5,50376
62,0.6,1,56128
62,0.6,2,49696
62,0.6,3,41632
62,0.6,4,62000
62,0.6,5,57248
63,0.6,1,45192
63,0.6,2,47240
63,0.6,3,58936
63,0.6,4,71496
63,0.6,5,60624
64,0.6,1,66520
64,0.6,2,57720
64,0.6,3,48368
64,0.6,4,56288
64,0.6,5,50240
65,0.6,1,56736
65,0.6,2,55864
65,0.6,3,60816
65,0.6,4,62504
65,0.6,5,59928
66,0.6,1,47536
66,0.6,2,59336
66,0.6,3,70416
66,0.6,4,61680
66,0.6,5,60360
67,0.6,1,60224
67,0.6,2,62744
67,0.6,3,68312
67,0.6,4,56192
67,0.6,5,59168
68,0.6,1,66928
68,0.6,2,52896
68,0.6,3,70152
68,0.6,4,68952
68,0.6,5,64008
69,0.6,1,57544
69,0.6,2,71648
69,0.6,3,68224
69,0.6,4,57048
69,0.6,5,64608
70,0.6,1,57816
70,0.6,2,57216
70,0.6,3,71272
70,0.6,4,54592
70,0.6,5,70216
71,0.6,1,64776
71,0.6,2,71616
71,0.6,3,63096
71,0.6,4,66928
71,0.6,5,61256
72,0.6,1,69808
72,0.6,2,58888
72,0.6,3,62056
72,0.6,4,63416
72,0.6,5,58280
73,0.6,1,70944
73,0.6,2,69872
73,0.6,3,52832
73,0.6,4,70040
73,0.6,5,66760
74,0.6,1,60688
74,0.6,2,64592
74,0.6,3,63176
74,0.6,4,63776
74,0.6,5,59056
75,0.6,1,64744
75,0.6,2,72224
75,0.6,3,64392
75,0.6,4,64144
75,0.6,5,64056
76,0.6,1,74232
76,0.6,2,68520
76,0.6,3,68584
76,0.6,4,71408
76,0.6,5,62136
77,0.6,1,69640
77,0.6,2,68232
77,0.6,3,87368
77,0.6,4,76064
77,0.6,5,69712
78,0.6,1,72880
78,0.6,2,66136
78,0.6,3,79552
78,0.6,4,67312
78,0.6,5,65904
79,0.6,1,68368
79,0.6,2,69544
79,0.6,3,72928
79,0.6,4,64384
79,0.6,5,62096
80,0.6,1,71736
80,0.6,2,78304
80,0.6,3,72208
80,0.6,4,79720
80,0.6,5,72616
81,0.6,1,73696
81,0.6,2,67072
81,0.6,3,68952
81,0.6,4,69560
81,0.6,5,68600
82,0.6,1,78816
82,0.6,2,75528
82,0.6,3,79784
82,0.6,4,86200
82,0.6,5,83128
83,0.6,1,72352
83,0.6,2,88008
83,0.6,3,70408
83,0.6,4,82216
83,0.6,5,80664
84,0.6,1,78928
84,0.6,2,72976
84,0.6,3,72360
84,0.6,4,75680
84,0.6,5,71176
85,0.6,1,76456
85,0.6,2,86120
85,0.6,3,71984
85,0.6,4,71688
85,0.6,5,70264
86,0.6,1,81640
86,0.6,2,69016
86,0.6,3,73528
86,0.6,4,76112
86,0.6,5,78448
87,0.6,1,81648
87,0.6,2,73728
87,0.6,3,87208
87,0.6,4,73384
87,0.6,5,90392
88,0.6,1,88248
88,0.6,2,74632
88,0.6,3,78536
88,0.6,4,85760
88,0.6,5,86224
89,0.6,1,85112
89,0.6,2,83336
89,0.6,3,80840
89,0.6,4,78296
89,0.6,5,76288
90,0.6,1,76216
90,0.6,2,73104
90,0.6,3,99344
90,0.6,4,78544
90,0.6,5,83056
91,0.6,1,81200
91,0.6,2,76600
91,0.6,3,76376
91,0.6,4,81192
91,0.6,5,79312
92,0.6,1,91024
92,0.6,2,88872
92,0.6,3,85728
92,0.6,4,83728
92,0.6,5,77440
93,0.6,1,80552
93,0.6,2,79224
93,0.6,3,78664
93,0.6,4,94032
93,0.6,5,83720
94,0.6,1,93976
94,0.6,2,86048
94,0.6,3,93672
94,0.6,4,71088
94,0.6,5,85168
95,0.6,1,83088
95,0.6,2,85448
95,0.6,3,89752
95,0.6,4,87696
95,0.6,5,96920
96,0.6,1,90536
96,0.6,2,83096
96,0.6,3,86856
96,0.6,4,106792
96,0.6,5,77008
97,0.6,1,83000
97,0.6,2,90584
97,0.6,3,86184
97,0.6,4,103200
97,0.6,5,78304
98,0.6,1,82776
98,0.6,2,95616
98,0.6,3,98016
98,0.6,4,89752
98,0.6,5,81424
99,0.6,1,93280
99,0.6,2,82592
99,0.6,3,98040
99,0.6,4,79464
99,0.6,5,101304
100,0.6,1,79416
100,0.6,2,83376
100,0.6,3,97608
100,0.6,4,90904
100,0.6,5,86208
1,0.7,1,2040
1,0.7,2,2040
1,0.7,3,2040
1,0.7,4,2040
1,0.7,5,2040
2,0.7,1,3016
2,0.7,2,4240
2,0.7,3,3152
2,0.7,4,2672
2,0.7,5,4232
3,0.7,1,2888
3,0.7,2,3568
3,0.7,3,4376
3,0.7,4,3768
3,0.7,5,2696
4,0.7,1,5056
4,0.7,2,5344
4,0.7,3,4048
4,0.7,4,6440
4,0.7,5,5264
5,0.7,1,5848
5,0.7,2,6336
5,0.7,3,7760
5,0.7,4,6176
5,0.7,5,3976
6,0.7,1,7744
6,0.7,2,5592
6,0.7,3,5136
6,0.7,4,5312
6,0.7,5,4584
7,0.7,1,5480
7,0.7,2,9008
7,0.7,3,9032
7,0.7,4,6424
7,0.7,5,10256
8,0.7,1,7032
8,0.7,2,9520
8,0.7,3,9872
8,0.7,4,8064
8,0.7,5,6560
9,0.7,1,13328
9,0.7,2,12656
9,0.7,3,8424
9,0.7,4,10376
9,0.7,5,7320
10,0.7,1,11560
10,0.7,2,9776
10,0.7,3,13376
10,0.7,4,10464
10,0.7,5,7240
11,0.7,1,9992
11,0.7,2,11016
11,0.7,3,11960
11,0.7,4,11056
11,0.7,5,14888
12,0.7,1,9464
12,0.7,2,14920
12,0.7,3,8264
12,0.7,4,12448
12,0.7,5,8040
13,0.7,1,13984
13,0.7,2,15528
13,0.7,3,17800
13,0.7,4,7704
13,0.7,5,13576
14,0.7,1,13184
14,0.7,2,12096
14,0.7,3,13600
14,0.7,4,11992
14,0.7,5,13776
15,0.7,1,19592
15,0.7,2,13304
15,0.7,3,16880
15,0.7,4,20584
15,0.7,5,16096
16,0.7,1,14616
16,0.7,2,13576
16,0.7,3,12664
16,0.7,4,15016
16,0.7,5,14560
17,0.7,1,15272
17,0.7,2,15760
17,0.7,3,14744
17,0.7,4,16928
17,0.7,5,15184
18,0.7,1,18776
18,0.7,2,17240
18,0.7,3,14736
18,0.7,4,16992
18,0.7,5,24160
19,0.7,1,14832
19,0.7,2,13944
19,0.7,3,15496
19,0.7,4,13392
19,0.7,5,17840
20,0.7,1,15760
20,0.7,2,25624
20,0.7,3,19488
20,0.7,4,20352
20,0.7,5,19000
21,0.7,1,18288
21,0.7,2,20912
21,0.7,3,21280
21,0.7,4,15944
21,0.7,5,13080
22,0.7,1,21248
22,0.7,2,16744
22,0.7,3,18104
22,0.7,4,18640
22,0.7,5,24648
23,0.7,1,21672
23,0.7,2,20816
23,0.7,3,23336
23,0.7,4,17864
23,0.7,5,22024
24,0.7,1,24120
24,0.7,2,27600
24,0.7,3,29376
24,0.7,4,20288
24,0.7,5,21640
25,0.7,1,20776
25,0.7,2,20848
25,0.7,3,30152
25,0.7,4,21696
25,0.7,5,23088
26,0.7,1,24024
26,0.7,2,19424
26,0.7,3,18368
26,0.7,4,23152
26,0.7,5,26400
27,0.7,1,20912
27,0.7,2,28776
27,0.7,3,30800
27,0.7,4,29448
27,0.7,5,24248
28,0.7,1,25776
28,0.7,2,25528
28,0.7,3,24216
28,0.7,4,22456
28,0.7,5,19480
29,0.7,1,28552
29,0.7,2,30640
29,0.7,3,29608
29,0.7,4,28592
29,0.7,5,25696
30,0.7,1,28552
30,0.7,2,24648
30,0.7,3,25096
30,0.7,4,26672
30,0.7,5,26848
31,0.7,1,29736
31,0.7,2,30704
31,0.7,3,28592
31,0.7,4,31440
31,0.7,5,29816
32,0.7,1,23856
32,0.7,2,30040
32,0.7,3,25936
32,0.7,4,28696
32,0.7,5,30376
33,0.7,1,32328
33,0.7,2,32344
33,0.7,3,30144
33,0.7,4,30184
33,0.7,5,27736
34,0.7,1,28896
34,0.7,2,33672
34,0.7,3,34160
34,0.7,4,29456
34,0.7,5,33392
35,0.7,1,43584
35,0.7,2,29456
35,0.7,3,28752
35,0.7,4,35656
35,0.7,5,33800
36,0.7,1,31528
36,0.7,2,35032
36,0.7,3,27696
36,0.7,4,30912
36,0.7,5,32480
37,0.7,1,32280
37,0.7,2,32040
37,0.7,3,35848
37,0.7,4,31256
37,0.7,5,40320
38,0.7,1,32784
38,0.7,2,32896
38,0.7,3,36600
38,0.7,4,43408
38,0.7,5,25200
39,0.7,1,34280
39,0.7,2,40800
39,0.7,3,31864
39,0.7,4,38936
39,0.7,5,32384
40,0.7,1,39384
40,0.7,2,29288
40,0.7,3,42432
40,0.7,4,28312
40,0.7,5,32616
41,0.7,1,36728
41,0.7,2,32832
41,0.7,3,33344
41,0.7,4,41072
41,0.7,5,39256
42,0.7,1,38408
42,0.7,2,33760
42,0.7,3,35736
42,0.7,4,37408
42,0.7,5,43944
43,0.7,1,39176
43,0.7,2,31712
43,0.7,3,38160
43,0.7,4,42032
43,0.7,5,43968
44,0.7,1,38832
44,0.7,2,33528
44,0.7,3,40880
44,0.7,4,35760
44,0.7,5,36496
45,0.7,1,38816
45,0.7,2,45416
45,0.7,3,33000
45,0.7,4,42952
45,0.7,5,34480
46,0.7,1,34120
46,0.7,2,44616
46,0.7,3,41408
46,0.7,4,40152
46,0.7,5,37320
47,0.7,1,42672
47,0.7,2,43512
47,0.7,3,36976
47,0.7,4,47016
47,0.7,5,38344
48,0.7,1,43680
48,0.7,2,36240
48,0.7,3,44520
48,0.7,4,40352
48,0.7,5,39064
49,0.7,1,45944
49,0.7,2,40064
49,0.7,3,38792
49,0.7,4,41208
49,0.7,5,42856
50,0.7,1,42440
50,0.7,2,45208
50,0.7,3,54496
50,0.7,4,51856
50,0.7,5,51704
51,0.7,1,55448
51,0.7,2,44768
51,0.7,3,45088
51,0.7,4,60696
51,0.7,5,50208
52,0.7,1,41216
52,0.7,2,49768
52,0.7,3,44632
52,0.7,4,44360
52,0.7,5,40192
53,0.7,1,43888
53,0.7,2,48904
53,0.7,3,46784
53,0.7,4,47864
53,0.7,5,43680
54,0.7,1,45488
54,0.7,2,55448
54,0.7,3,55440
54,0.7,4,41552
54,0.7,5,43040
55,0.7,1,50832
55,0.7,2,66528
55,0.7,3,66824
55,0.7,4,49744
55,0.7,5,41376
56,0.7,1,57416
56,0.7,2,45728
56,0.7,3,49736
56,0.7,4,45864
56,0.7,5,51136
57,0.7,1,48008
57,0.7,2,50424
57,0.7,3,60832
57,0.7,4,50120
57,0.7,5,55344
58,0.7,1,50896
58,0.7,2,69072
58,0.7,3,54104
58,0.7,4,51984
58,0.7,5,62272
59,0.7,1,57144
59,0.7,2,52664
59,0.7,3,50520
59,0.7,4,50744
59,0.7,5,56912
60,0.7,1,51744
60,0.7,2,65344
60,0.7,3,52856
60,0.7,4,49536
60,0.7,5,48680
61,0.7,1,50720
61,0.7,2,56552
61,0.7,3,67288
61,0.7,4,54672
61,0.7,5,52352
62,0.7,1,56840
62,0.7,2,53488
62,0.7,3,52664
62,0.7,4,56808
62,0.7,5,58040
63,0.7,1,60496
63,0.7,2,46800
