N,P,X,Cmap,Parents,Children
30,0.3,1,7256,17776,18488
30,0.3,2,16696,25056,25768
30,0.3,3,8696,18112,18824
30,0.3,4,8608,18584,19296
30,0.3,5,13032,20264,20976
31,0.3,1,9856,20416,21152
31,0.3,2,8752,18912,19648
31,0.3,3,16200,24160,24896
31,0.3,4,10088,16968,17704
31,0.3,5,10480,22480,23216
32,0.3,1,12712,17288,18072
32,0.3,2,14632,25032,25816
32,0.3,3,18224,26240,27000
32,0.3,4,11248,20872,21632
32,0.3,5,14904,24624,25384
33,0.3,1,16936,23416,24200
33,0.3,2,11640,19736,20520
33,0.3,3,12848,29240,30024
33,0.3,4,10384,22640,23448
33,0.3,5,18536,24752,25536
34,0.3,1,13440,23656,24464
34,0.3,2,8344,23512,24320
34,0.3,3,17776,26808,27616
34,0.3,4,13368,25416,26224
34,0.3,5,11752,18624,19432
35,0.3,1,13888,23288,24120
35,0.3,2,17944,27720,28552
35,0.3,3,16912,23592,24424
35,0.3,4,13728,22728,23560
35,0.3,5,21712,32928,33760
36,0.3,1,15992,24096,24952
36,0.3,2,14664,26072,26928
36,0.3,3,11368,27992,28848
36,0.3,4,12280,22256,23112
36,0.3,5,15488,24880,25736
37,0.3,1,12040,21240,22120
37,0.3,2,17200,26032,26912
37,0.3,3,10704,22304,23184
37,0.3,4,16496,28240,29120
37,0.3,5,13424,21800,22680
38,0.3,1,13992,24912,25816
38,0.3,2,16408,23520,24424
38,0.3,3,16944,29536,30440
38,0.3,4,16432,28576,29480
38,0.3,5,10528,19664,20568
39,0.3,1,15808,27968,28896
39,0.3,2,14176,27648,28576
39,0.3,3,12616,25088,26016
39,0.3,4,12832,29920,30848
39,0.3,5,10880,25400,26328
40,0.3,1,18728,31048,32000
40,0.3,2,17576,29320,30272
40,0.3,3,16232,31448,32400
40,0.3,4,17576,28960,29912
40,0.3,5,15808,31432,32384
41,0.3,1,12576,28800,29776
41,0.3,2,14032,27064,28040
41,0.3,3,14272,29576,30552
41,0.3,4,12416,26944,27920
41,0.3,5,25464,35624,36600
42,0.3,1,11688,26280,27280
42,0.3,2,19040,26120,27144
42,0.3,3,14552,25416,26416
42,0.3,4,16128,29152,30152
42,0.3,5,16992,32896,33896
43,0.3,1,16848,34576,35600
43,0.3,2,18240,30296,31320
43,0.3,3,15168,28968,29992
43,0.3,4,19168,35248,36272
43,0.3,5,17872,30360,31384
44,0.3,1,17664,28680,29728
44,0.3,2,11144,26848,27896
44,0.3,3,21576,38104,39152
44,0.3,4,13592,30120,31168
44,0.3,5,23816,37136,38184
45,0.3,1,16120,26776,27848
45,0.3,2,11640,31232,32304
45,0.3,3,19136,31848,32920
45,0.3,4,20696,29344,30416
45,0.3,5,14392,31144,32216
46,0.3,1,13920,29936,31032
46,0.3,2,17048,34440,35536
46,0.3,3,15848,30928,32024
46,0.3,4,21048,32704,33800
46,0.3,5,21032,40472,41568
47,0.3,1,20592,37608,38728
47,0.3,2,17104,37096,38216
47,0.3,3,20312,33136,34280
47,0.3,4,18552,34872,35992
47,0.3,5,15016,26656,27776
48,0.3,1,26648,36984,38128
48,0.3,2,20768,34864,36032
48,0.3,3,22784,41544,42688
48,0.3,4,20376,36360,37504
48,0.3,5,17776,30912,32056
49,0.3,1,22176,36184,37352
49,0.3,2,22928,33888,35056
49,0.3,3,21440,34432,35600
49,0.3,4,21888,35864,37032
49,0.3,5,21584,29816,30984
50,0.3,1,21160,39992,41184
50,0.3,2,17264,34552,35744
50,0.3,3,24256,37248,38440
50,0.3,4,17752,31512,32704
50,0.3,5,20376,36208,37400
51,0.3,1,16416,33784,35000
51,0.3,2,19656,35520,36736
51,0.3,3,17064,31936,33152
51,0.3,4,20416,32488,33704
51,0.3,5,25568,39816,41032
52,0.3,1,17072,34520,35760
52,0.3,2,18760,35408,36648
52,0.3,3,21504,35464,36704
52,0.3,4,26224,38936,40176
52,0.3,5,22656,41944,43184
53,0.3,1,20344,30136,31400
53,0.3,2,23056,42016,43280
53,0.3,3,17248,32632,33896
53,0.3,4,18056,35896,37160
53,0.3,5,17408,33840,35104
54,0.3,1,17704,32536,33824
54,0.3,2,25360,41248,42536
54,0.3,3,17296,27144,28432
54,0.3,4,18944,38792,40080
54,0.3,5,21528,33424,34712
55,0.3,1,24080,46688,48000
55,0.3,2,23608,36104,37440
55,0.3,3,24240,42752,44064
55,0.3,4,26072,43392,44704
55,0.3,5,20032,35976,37288
56,0.3,1,22576,36280,37616
56,0.3,2,21088,39496,40832
56,0.3,3,19384,31176,32512
56,0.3,4,26336,40576,41912
56,0.3,5,20928,36856,38192
57,0.3,1,22504,34344,35704
57,0.3,2,24208,41640,43000
57,0.3,3,21736,38184,39544
57,0.3,4,20112,38312,39672
57,0.3,5,18400,37072,38432
58,0.3,1,25128,44752,46136
58,0.3,2,25984,45464,46848
58,0.3,3,22864,36960,38344
58,0.3,4,26064,42680,44064
58,0.3,5,17128,32232,33640
59,0.3,1,24424,40288,41696
59,0.3,2,27864,47232,48640
59,0.3,3,24504,38696,40104
59,0.3,4,20320,40816,42224
59,0.3,5,22144,39584,40992
60,0.3,1,20240,40088,41520
60,0.3,2,23184,50776,52208
60,0.3,3,22864,38192,39624
60,0.3,4,23856,37632,39064
60,0.3,5,27560,47112,48544
61,0.3,1,24000,40856,42336
61,0.3,2,25784,43856,45312
61,0.3,3,21192,38224,39680
61,0.3,4,27888,50280,51736
61,0.3,5,26592,43824,45280
62,0.3,1,23040,42808,44288
62,0.3,2,27960,43912,45392
62,0.3,3,27464,50648,52128
62,0.3,4,28608,44696,46176
62,0.3,5,29352,50904,52384
63,0.3,1,29592,52168,53672
63,0.3,2,22600,47520,49024
63,0.3,3,26392,43760,45264
63,0.3,4,23528,49032,50536
63,0.3,5,24552,44384,45888
64,0.3,1,25720,44360,45888
64,0.3,2,29672,45616,47144
64,0.3,3,22344,39768,41296
64,0.3,4,27328,46856,48408
64,0.3,5,26952,48928,50456
65,0.3,1,26224,47408,48960
65,0.3,2,23912,46696,48248
65,0.3,3,32400,54216,55768
65,0.3,4,31608,48200,49752
65,0.3,5,24040,48496,50048
66,0.3,1,26328,44984,46560
66,0.3,2,31408,43216,44792
66,0.3,3,21728,35832,37408
66,0.3,4,19624,45888,47464
66,0.3,5,25520,43856,45432
67,0.3,1,28416,50352,51952
67,0.3,2,28272,48504,50104
67,0.3,3,27864,41080,42680
67,0.3,4,35736,52408,54008
67,0.3,5,27432,46792,48416
68,0.3,1,22872,35960,37584
68,0.3,2,20144,46312,47936
68,0.3,3,19240,42448,44072
68,0.3,4,28208,46248,47872
68,0.3,5,31112,55280,56904
69,0.3,1,23776,39008,40656
69,0.3,2,30352,48256,49904
69,0.3,3,38536,49848,51496
69,0.3,4,30696,48008,49656
69,0.3,5,24872,44816,46464
70,0.3,1,30328,49768,51440
70,0.3,2,24768,42800,44472
70,0.3,3,29864,53592,55288
70,0.3,4,21456,41128,42800
70,0.3,5,26376,44288,45960
71,0.3,1,30384,50592,52288
71,0.3,2,30592,50240,51936
71,0.3,3,43016,56880,58576
71,0.3,4,29448,53640,55336
71,0.3,5,20504,39224,40920
72,0.3,1,32728,50944,52664
72,0.3,2,32808,50216,51936
72,0.3,3,25072,49096,50816
72,0.3,4,31592,46232,47952
72,0.3,5,27696,45384,47104
73,0.3,1,27936,49400,51144
73,0.3,2,28120,57560,59304
73,0.3,3,26096,47072,48816
73,0.3,4,22760,48608,50376
73,0.3,5,36224,55616,57360
74,0.3,1,26080,50976,52744
74,0.3,2,28160,49488,51256
74,0.3,3,21544,49112,50880
74,0.3,4,29088,46288,48056
74,0.3,5,25032,47616,49384
75,0.3,1,30808,51968,53760
75,0.3,2,25408,44048,45840
75,0.3,3,31744,49208,51000
75,0.3,4,35304,52880,54672
75,0.3,5,27216,45360,47152
76,0.3,1,29472,52696,54512
76,0.3,2,33392,55192,57008
76,0.3,3,37232,59968,61784
76,0.3,4,31240,52336,54152
76,0.3,5,30752,52480,54320
77,0.3,1,34824,58776,60616
77,0.3,2,32840,47248,49088
77,0.3,3,25240,52064,53904
77,0.3,4,28272,52216,54056
77,0.3,5,26760,47440,49280
78,0.3,1,31736,53696,55560
78,0.3,2,36720,59760,61624
78,0.3,3,28000,50016,51880
78,0.3,4,32776,54880,56744
78,0.3,5,29752,53984,55848
79,0.3,1,39208,57296,59208
79,0.3,2,28688,56456,58344
79,0.3,3,23416,40968,42856
79,0.3,4,30560,59056,60944
79,0.3,5,41264,61344,63232
80,0.3,1,32672,53416,55328
80,0.3,2,28088,49168,51080
80,0.3,3,32896,52288,54200
80,0.3,4,35944,57624,59536
80,0.3,5,31776,54312,56224
81,0.3,1,28888,50840,52776
81,0.3,2,35256,50240,52176
81,0.3,3,41992,64152,66088
81,0.3,4,36664,64896,66832
81,0.3,5,32352,54136,56072
82,0.3,1,36248,59544,61504
82,0.3,2,35160,61312,63272
82,0.3,3,35216,57048,59008
82,0.3,4,28752,56920,58880
82,0.3,5,32368,56896,58856
83,0.3,1,38328,56704,58688
83,0.3,2,26840,58584,60568
83,0.3,3,34680,54664,56648
83,0.3,4,25432,49936,51920
83,0.3,5,38000,61800,63784
84,0.3,1,38792,67432,69440
84,0.3,2,31896,56624,58632
84,0.3,3,40544,66496,68504
84,0.3,4,29160,52632,54640
84,0.3,5,43864,73112,75120
85,0.3,1,28856,52000,54032
85,0.3,2,35304,57400,59432
85,0.3,3,36664,57616,59648
85,0.3,4,35160,58768,60800
85,0.3,5,34552,54912,56944
86,0.3,1,37816,61208,63264
86,0.3,2,35168,58144,60200
86,0.3,3,35440,60496,62576
86,0.3,4,49216,71472,73528
86,0.3,5,28928,55024,57080
87,0.3,1,41648,56696,58776
87,0.3,2,40168,61168,63248
87,0.3,3,32744,55816,57896
87,0.3,4,34304,60944,63024
87,0.3,5,37824,62312,64392
88,0.3,1,44272,69392,71496
88,0.3,2,39328,60064,62168
88,0.3,3,34704,65464,67592
88,0.3,4,29128,55104,57208
88,0.3,5,43016,70240,72344
89,0.3,1,30272,68872,71000
89,0.3,2,40792,65240,67368
89,0.3,3,33800,57648,59776
89,0.3,4,36616,63032,65160
89,0.3,5,41544,55664,57792
90,0.3,1,34256,70256,72408
90,0.3,2,31960,61176,63328
90,0.3,3,39088,60536,62688
90,0.3,4,36688,65304,67456
90,0.3,5,38552,71392,73544
91,0.3,1,29784,56072,58248
91,0.3,2,28568,58384,60560
91,0.3,3,30248,65248,67424
91,0.3,4,39656,69040,71216
91,0.3,5,37960,63072,65248
92,0.3,1,37192,72384,74584
92,0.3,2,37224,66520,68720
92,0.3,3,29696,63048,65248
92,0.3,4,44568,73008,75208
92,0.3,5,43072,71616,73816
93,0.3,1,35888,65064,67288
93,0.3,2,47536,74776,77000
93,0.3,3,36688,61752,63976
93,0.3,4,37304,66424,68648
93,0.3,5,40904,69872,72096
94,0.3,1,27808,53312,55560
94,0.3,2,44776,64248,66496
94,0.3,3,39400,61392,63640
94,0.3,4,38736,68256,70504
94,0.3,5,41912,68920,71168
95,0.3,1,33920,58000,60272
95,0.3,2,36592,65296,67568
95,0.3,3,41216,63144,65416
95,0.3,4,34040,67104,69376
95,0.3,5,43632,65728,68000
96,0.3,1,33320,61288,63584
96,0.3,2,40928,66808,69104
96,0.3,3,35544,64776,67072
96,0.3,4,37424,54488,56784
96,0.3,5,45208,65960,68256
97,0.3,1,32248,61872,64192
97,0.3,2,39936,64472,66792
97,0.3,3,42280,64552,66872
97,0.3,4,41224,64728,67048
97,0.3,5,46936,69752,72072
98,0.3,1,38968,58720,61064
98,0.3,2,35040,64776,67120
98,0.3,3,42936,66704,69048
98,0.3,4,33592,60320,62688
98,0.3,5,36776,68080,70424
99,0.3,1,30752,69304,71696
99,0.3,2,42264,69448,71816
99,0.3,3,42040,73720,76088
99,0.3,4,42008,69432,71800
99,0.3,5,39248,66480,68848
100,0.3,1,40800,73024,75416
100,0.3,2,33288,62368,64760
100,0.3,3,42768,70592,72984
100,0.3,4,42248,75000,77392
100,0.3,5,41008,67216,69608
1,0.4,1,2328,16,16
1,0.4,2,2328,16,16
1,0.4,3,2328,16,16
1,0.4,4,2328,16,16
1,0.4,5,2328,16,16
2,0.4,1,2392,280,304
2,0.4,2,3536,2536,2560
2,0.4,3,2520,624,648
2,0.4,4,3096,1384,1408
2,0.4,5,2392,488,512
3,0.4,1,2456,2064,2112
3,0.4,2,2688,1128,1176
3,0.4,3,2504,2712,2776
3,0.4,4,2480,1336,1384
3,0.4,5,3832,2064,2112
4,0.4,1,2872,2648,2720
4,0.4,2,2648,1680,1768
4,0.4,3,3888,2672,2744
4,0.4,4,2736,2656,2728
4,0.4,5,2544,3456,3528
5,0.4,1,3736,2240,2336
5,0.4,2,4664,4656,4752
5,0.4,3,3080,4504,4616
5,0.4,4,6104,5456,5568
5,0.4,5,3080,2336,2432
6,0.4,1,3200,3456,3592
6,0.4,2,3384,2848,2968
6,0.4,3,3024,2152,2272
6,0.4,4,6656,5584,5704
6,0.4,5,3896,3312,3432
7,0.4,1,4152,4456,4600
7,0.4,2,5832,6752,6896
7,0.4,3,2760,4992,5152
7,0.4,4,2928,4656,4816
7,0.4,5,4120,5824,5984
8,0.4,1,6448,8696,8880
8,0.4,2,3592,6216,6400
8,0.4,3,4096,4904,5072
8,0.4,4,3656,3944,4112
8,0.4,5,4792,6208,6392
9,0.4,1,9280,9352,9544
9,0.4,2,2992,4840,5032
9,0.4,3,5112,5384,5576
9,0.4,4,5896,6992,7200
9,0.4,5,4248,7544,7736
10,0.4,1,6792,7448,7680
10,0.4,2,4720,8776,8992
10,0.4,3,5320,5680,5912
10,0.4,4,5240,8856,9088
10,0.4,5,7560,9432,9648
11,0.4,1,6664,7320,7544
11,0.4,2,5832,6808,7048
11,0.4,3,4776,7568,7824
11,0.4,4,3472,5736,5960
11,0.4,5,5648,7992,8248
12,0.4,1,4040,7512,7792
12,0.4,2,8440,9880,10160
12,0.4,3,6152,7984,8264
12,0.4,4,4712,4720,4984
12,0.4,5,5904,7968,8248
13,0.4,1,5304,8424,8728
13,0.4,2,7928,14928,15232
13,0.4,3,5248,8944,9232
13,0.4,4,9144,11072,11376
13,0.4,5,6088,10072,10376
14,0.4,1,5200,9128,9456
14,0.4,2,5632,11088,11416
14,0.4,3,5816,9680,10008
14,0.4,4,5040,8464,8792
14,0.4,5,5960,11528,11856
15,0.4,1,7808,16144,16480
15,0.4,2,5512,10840,11192
15,0.4,3,7144,11680,12032
15,0.4,4,5024,9744,10080
15,0.4,5,4784,9392,9744
16,0.4,1,7512,13280,13640
16,0.4,2,7432,12104,12480
16,0.4,3,4576,10016,10392
16,0.4,4,9440,15376,15736
16,0.4,5,8248,11696,12072
17,0.4,1,8112,12952,13352
17,0.4,2,4376,10744,11144
17,0.4,3,7312,12184,12584
17,0.4,4,6344,10584,10984
17,0.4,5,7704,11560,11960
18,0.4,1,9664,13072,13496
18,0.4,2,9672,11504,11928
18,0.4,3,8376,14256,14680
18,0.4,4,17152,21960,22384
18,0.4,5,7536,14488,14912
19,0.4,1,11624,17912,18360
19,0.4,2,7792,11144,11576
19,0.4,3,9728,17136,17584
19,0.4,4,7864,13704,14152
19,0.4,5,11152,14808,15256
20,0.4,1,9312,15728,16200
20,0.4,2,9272,11888,12360
20,0.4,3,7248,11456,11928
20,0.4,4,8776,14288,14760
20,0.4,5,10048,14368,14840
21,0.4,1,9152,11472,11968
21,0.4,2,9568,17384,17880
21,0.4,3,9024,16280,16776
21,0.4,4,7512,13064,13560
21,0.4,5,6536,12864,13360
22,0.4,1,11696,17728,18248
22,0.4,2,9064,14616,15136
22,0.4,3,8160,12368,12888
22,0.4,4,8640,11088,11592
22,0.4,5,15712,18928,19448
23,0.4,1,12856,18064,18608
23,0.4,2,9456,14832,15376
23,0.4,3,7184,16944,17488
23,0.4,4,13112,19448,19992
23,0.4,5,5608,14120,14664
24,0.4,1,9936,18872,19440
24,0.4,2,12176,17592,18160
24,0.4,3,7800,15072,15640
24,0.4,4,9560,17944,18512
24,0.4,5,13592,21280,21848
25,0.4,1,9296,16896,17488
25,0.4,2,9464,16840,17432
25,0.4,3,10320,21040,21632
25,0.4,4,9600,18296,18888
25,0.4,5,12344,19568,20160
26,0.4,1,10008,21016,21632
26,0.4,2,9384,20272,20888
26,0.4,3,9480,14960,15576
26,0.4,4,10080,15592,16208
26,0.4,5,8304,15456,16072
27,0.4,1,13408,20552,21192
27,0.4,2,10056,19944,20584
27,0.4,3,14608,25520,26160
27,0.4,4,13120,15520,16160
27,0.4,5,11008,17160,17800
28,0.4,1,15240,25376,26040
28,0.4,2,10568,21800,22448
28,0.4,3,13168,20032,20696
28,0.4,4,8944,15800,16464
28,0.4,5,12240,22248,22936
29,0.4,1,11768,19656,20344
29,0.4,2,14872,24184,24896
29,0.4,3,13288,20648,21336
29,0.4,4,12744,22344,23056
29,0.4,5,7936,15784,16472
30,0.4,1,13088,22584,23296
30,0.4,2,10176,18128,18840
30,0.4,3,9936,21312,22024
30,0.4,4,14432,21720,22432
30,0.4,5,12288,19408,20120
31,0.4,1,17672,33304,34040
31,0.4,2,10008,19680,20416
31,0.4,3,11792,19264,20000
31,0.4,4,11360,21888,22624
31,0.4,5,12400,18504,19240
32,0.4,1,12152,24280,25040
32,0.4,2,14936,23952,24712
32,0.4,3,13544,21648,22408
32,0.4,4,13208,24488,25248
32,0.4,5,11808,21936,22696
33,0.4,1,11112,19560,20344
33,0.4,2,17136,27864,28648
33,0.4,3,16136,29528,30312
33,0.4,4,11456,23400,24184
33,0.4,5,14048,22632,23416
34,0.4,1,10432,20016,20808
34,0.4,2,12568,24344,25152
34,0.4,3,14008,21672,22480
34,0.4,4,16456,22440,23248
34,0.4,5,13592,22304,23112
35,0.4,1,16200,23832,24664
35,0.4,2,9112,24304,25136
35,0.4,3,16096,26456,27288
35,0.4,4,11872,21800,22632
35,0.4,5,11120,22360,23192
36,0.4,1,15288,22912,23768
36,0.4,2,16504,25448,26304
36,0.4,3,14384,25080,25936
36,0.4,4,14664,22896,23752
36,0.4,5,19032,35880,36736
37,0.4,1,13096,23856,24736
37,0.4,2,13872,23720,24600
37,0.4,3,13312,23712,24592
37,0.4,4,13192,22088,22968
37,0.4,5,14376,26536,27416
38,0.4,1,9208,19976,20880
38,0.4,2,15704,22368,23272
38,0.4,3,17240,27288,28192
38,0.4,4,14856,21096,22000
38,0.4,5,15984,32256,33160
39,0.4,1,12728,24328,25256
39,0.4,2,16384,23888,24816
39,0.4,3,23480,31952,32880
39,0.4,4,20080,28440,29368
39,0.4,5,11704,29648,30576
40,0.4,1,15624,29488,30440
40,0.4,2,14776,25792,26744
40,0.4,3,20952,26248,27200
40,0.4,4,14560,24312,25264
40,0.4,5,20840,31640,32592
41,0.4,1,16080,27400,28376
41,0.4,2,21480,38608,39584
41,0.4,3,17128,34240,35216
41,0.4,4,18496,28416,29392
41,0.4,5,17616,27688,28664
42,0.4,1,15328,31448,32448
42,0.4,2,20672,28120,29120
42,0.4,3,15520,26448,27448
42,0.4,4,18168,28616,29616
42,0.4,5,17296,34280,35280
43,0.4,1,17912,34464,35488
43,0.4,2,22712,34680,35728
43,0.4,3,18152,30792,31816
43,0.4,4,13568,26440,27464
43,0.4,5,20584,35784,36808
44,0.4,1,15296,25032,26080
44,0.4,2,16832,29248,30296
44,0.4,3,13664,28112,29184
44,0.4,4,18216,32872,33944
44,0.4,5,15008,28432,29480
45,0.4,1,14888,27920,28992
45,0.4,2,16592,33944,35016
45,0.4,3,18296,25744,26816
45,0.4,4,13048,28488,29560
45,0.4,5,16024,31512,32608
46,0.4,1,16048,33072,34168
46,0.4,2,13712,25640,26736
46,0.4,3,18208,36176,37272
46,0.4,4,16040,29976,31072
46,0.4,5,22272,30624,31720
47,0.4,1,11912,22824,23944
47,0.4,2,20984,34576,35696
47,0.4,3,11424,29984,31104
47,0.4,4,11680,29680,30800
47,0.4,5,17304,35816,36984
48,0.4,1,21536,38976,40120
48,0.4,2,21456,35464,36608
48,0.4,3,24336,36960,38104
48,0.4,4,26392,43544,44688
48,0.4,5,17528,32080,33224
49,0.4,1,20488,35840,37008
49,0.4,2,14216,29648,30816
49,0.4,3,24912,36680,37848
49,0.4,4,17280,32744,33912
49,0.4,5,24192,39832,41000
50,0.4,1,21232,40104,41296
50,0.4,2,20952,35168,36360
50,0.4,3,26536,36944,38136
50,0.4,4,18136,33272,34464
50,0.4,5,16320,30352,31544
51,0.4,1,17464,33272,34488
51,0.4,2,24608,43720,44936
51,0.4,3,23224,32400,33616
51,0.4,4,20728,33600,34816
51,0.4,5,18176,35240,36456
52,0.4,1,25368,39872,41112
52,0.4,2,25152,40008,41248
52,0.4,3,21504,33512,34752
52,0.4,4,17168,34552,35792
52,0.4,5,15800,35120,36360
53,0.4,1,25800,39568,40832
53,0.4,2,20496,36880,38144
53,0.4,3,18088,34608,35872
53,0.4,4,16536,34080,35344
53,0.4,5,15288,28816,30080
54,0.4,1,19400,35640,36928
54,0.4,2,17848,35976,37288
54,0.4,3,18936,35824,37112
54,0.4,4,15008,31528,32816
54,0.4,5,15072,38768,40056
55,0.4,1,21248,34752,36064
55,0.4,2,21568,38576,39888
55,0.4,3,18472,33552,34864
55,0.4,4,21656,37688,39000
55,0.4,5,26840,39800,41112
56,0.4,1,31320,47056,48392
56,0.4,2,22048,34224,35560
56,0.4,3,19640,35944,37280
56,0.4,4,22408,35720,37104
56,0.4,5,27904,47640,48976
57,0.4,1,18456,38592,39952
57,0.4,2,22024,39744,41104
57,0.4,3,17392,34608,35968
57,0.4,4,23104,46656,48016
57,0.4,5,21784,35616,36976
58,0.4,1,28616,45480,46864
58,0.4,2,19744,41928,43312
58,0.4,3,24696,43768,45152
58,0.4,4,19928,41048,42432
58,0.4,5,26096,44464,45848
59,0.4,1,20944,38184,39592
59,0.4,2,26864,41112,42520
59,0.4,3,22544,47032,48440
59,0.4,4,23672,41112,42520
59,0.4,5,18824,41496,42904
60,0.4,1,21408,40728,42184
60,0.4,2,29960,43392,44824
60,0.4,3,19368,41352,42784
60,0.4,4,26296,46344,47776
60,0.4,5,24680,46056,47488
61,0.4,1,25160,42800,44256
61,0.4,2,20120,39440,40896
61,0.4,3,15576,35096,36552
61,0.4,4,17616,44608,46088
61,0.4,5,25624,49760,51216
62,0.4,1,19784,39408,40888
62,0.4,2,33648,53984,55464
62,0.4,3,26672,42720,44200
62,0.4,4,27904,42392,43872
62,0.4,5,32320,46344,47824
63,0.4,1,21016,38184,39688
63,0.4,2,30784,46024,47528
63,0.4,3,20880,42112,43616
63,0.4,4,22016,44632,46136
63,0.4,5,32768,50336,51840
64,0.4,1,27880,39824,41352
64,0.4,2,20488,45504,47056
64,0.4,3,30976,42416,43944
64,0.4,4,26648,42168,43696
64,0.4,5,21296,40640,42168
65,0.4,1,23696,47808,49360
65,0.4,2,22960,42440,43992
65,0.4,3,24568,39592,41144
65,0.4,4,24784,42424,43976
65,0.4,5,28888,49128,50680
66,0.4,1,27320,42016,43592
66,0.4,2,18336,44776,46352
66,0.4,3,26296,45936,47512
66,0.4,4,19272,34360,35936
66,0.4,5,29128,45520,47096
67,0.4,1,25168,42936,44536
67,0.4,2,25488,50808,52408
67,0.4,3,18944,39240,40840
67,0.4,4,25264,43272,44872
67,0.4,5,19472,38744,40344
68,0.4,1,26248,43744,45392
68,0.4,2,24960,45456,47080
68,0.4,3,28528,41368,42992
68,0.4,4,28064,47112,48736
68,0.4,5,28408,56728,58352
69,0.4,1,32552,54880,56552
69,0.4,2,27704,47720,49368
69,0.4,3,30840,53192,54840
69,0.4,4,22648,42088,43736
69,0.4,5,27112,56072,57720
70,0.4,1,19608,44008,45680
70,0.4,2,22816,50168,51840
70,0.4,3,30632,55608,57280
70,0.4,4,21592,42144,43816
70,0.4,5,32232,48720,50392
71,0.4,1,24920,51376,53096
71,0.4,2,21448,41136,42832
71,0.4,3,32704,59696,61392
71,0.4,4,33232,45920,47616
71,0.4,5,20472,44536,46232
72,0.4,1,24992,49768,51488
72,0.4,2,32928,56176,57896
72,0.4,3,25552,50192,51912
72,0.4,4,22792,46840,48560
72,0.4,5,33712,57200,58920
73,0.4,1,25424,55384,57128
73,0.4,2,33720,54736,56480
73,0.4,3,28896,50640,52384
73,0.4,4,33776,51776,53520
73,0.4,5,25968,40184,41928
74,0.4,1,29536,54816,56584
74,0.4,2,21832,49184,50952
74,0.4,3,26560,46064,47832
74,0.4,4,27392,46928,48696
74,0.4,5,32456,55328,57096
75,0.4,1,32352,46992,48784
75,0.4,2,34600,56624,58416
75,0.4,3,28912,48648,50440
75,0.4,4,30552,50616,52408
75,0.4,5,33656,47432,49224
76,0.4,1,35288,50584,52424
76,0.4,2,55640,68976,70792
76,0.4,3,37824,56632,58472
76,0.4,4,21200,49472,51288
76,0.4,5,30920,57360,59176
77,0.4,1,31280,47968,49808
77,0.4,2,20912,47112,48952
77,0.4,3,31376,53312,55152
77,0.4,4,34368,55416,57256
77,0.4,5,26920,46904,48744
78,0.4,1,33816,59376,61240
78,0.4,2,29016,54240,56104
78,0.4,3,22712,49272,51136
78,0.4,4,29496,51960,53824
78,0.4,5,32624,56464,58328
79,0.4,1,33584,54368,56256
79,0.4,2,31640,50744,52632
79,0.4,3,26776,51136,53024
79,0.4,4,35728,58872,60760
79,0.4,5,37200,57384,59272
80,0.4,1,37664,66904,68840
80,0.4,2,33400,54936,56872
80,0.4,3,32840,64376,66288
80,0.4,4,29792,53904,55816
80,0.4,5,32496,64024,65936
81,0.4,1,25480,59872,61808
81,0.4,2,42152,59376,61312
81,0.4,3,36288,54064,56000
81,0.4,4,42696,64064,66000
81,0.4,5,30544,59240,61176
82,0.4,1,26624,49408,51368
82,0.4,2,30536,60816,62776
82,0.4,3,34328,53552,55536
82,0.4,4,24792,47720,49680
82,0.4,5,30080,50704,52664
83,0.4,1,34776,58744,60728
83,0.4,2,22984,59648,61632
83,0.4,3,40400,55528,57512
83,0.4,4,31640,52336,54320
83,0.4,5,45040,64872,66856
84,0.4,1,39224,65224,67232
84,0.4,2,40296,56384,58392
84,0.4,3,32560,54280,56288
84,0.4,4,27088,50640,52648
84,0.4,5,34952,60744,62752
85,0.4,1,36608,63888,65920
85,0.4,2,29096,56872,58904
85,0.4,3,28912,51104,53136
85,0.4,4,36328,61864,63896
85,0.4,5,26056,53344,55376
86,0.4,1,37200,59432,61488
86,0.4,2,41936,62112,64168
86,0.4,3,30256,54000,56056
86,0.4,4,30960,57192,59248
86,0.4,5,31448,62280,64360
87,0.4,1,38648,57664,59744
87,0.4,2,34008,55832,57912
87,0.4,3,28384,52528,54608
87,0.4,4,42520,66360,68440
87,0.4,5,34992,65840,67920
88,0.4,1,31328,58344,60448
88,0.4,2,42032,69568,71672
88,0.4,3,38024,60536,62640
88,0.4,4,41328,67872,69976
88,0.4,5,28192,61696,63800
89,0.4,1,28864,56936,59064
89,0.4,2,34944,58056,60184
89,0.4,3,30280,62184,64312
89,0.4,4,38448,63000,65128
89,0.4,5,44256,64944,67072
90,0.4,1,33432,60280,62432
90,0.4,2,32824,58464,60616
90,0.4,3,40752,60352,62504
90,0.4,4,41968,61064,63216
90,0.4,5,39064,62480,64632
91,0.4,1,42744,72856,75032
91,0.4,2,44232,65088,67264
91,0.4,3,33136,54416,56592
91,0.4,4,43968,68912,71088
91,0.4,5,33648,66472,68648
92,0.4,1,36504,62912,65112
92,0.4,2,42960,71544,73744
92,0.4,3,26920,53264,55512
92,0.4,4,32000,67320,69520
92,0.4,5,30880,56456,58656
93,0.4,1,34592,64600,66824
93,0.4,2,35464,63176,65400
93,0.4,3,31032,61400,63624
93,0.4,4,36520,63112,65336
93,0.4,5,36264,64640,66864
94,0.4,1,43816,63808,66056
94,0.4,2,45264,69304,71552
94,0.4,3,33680,61672,63944
