N,P,X,Cmap,Parents,Children
65,0.1,4,22520,53848,55400
65,0.1,5,28712,47936,49488
66,0.1,1,27736,47096,48672
66,0.1,2,20928,40600,42176
66,0.1,3,26680,46352,47928
66,0.1,4,20880,39640,41216
66,0.1,5,23656,41288,42864
67,0.1,1,25800,52208,53832
67,0.1,2,17728,49968,51568
67,0.1,3,19048,44032,45632
67,0.1,4,29832,50704,52304
67,0.1,5,22880,41288,42888
68,0.1,1,20096,44368,45992
68,0.1,2,23960,42000,43624
68,0.1,3,25696,51192,52816
68,0.1,4,27552,51664,53288
68,0.1,5,20024,43504,45128
69,0.1,1,25040,51696,53344
69,0.1,2,25016,44848,46496
69,0.1,3,33464,54872,56520
69,0.1,4,24064,51128,52776
69,0.1,5,22504,42608,44256
70,0.1,1,28904,55368,57040
70,0.1,2,29792,45832,47504
70,0.1,3,27672,52584,54256
70,0.1,4,20368,51536,53208
70,0.1,5,27448,54632,56304
71,0.1,1,21304,47528,49224
71,0.1,2,24768,50640,52336
71,0.1,3,15448,46528,48224
71,0.1,4,24920,52552,54248
71,0.1,5,24552,56880,58576
72,0.1,1,22568,45240,46960
72,0.1,2,27016,48192,49912
72,0.1,3,24160,50432,52152
72,0.1,4,23360,56088,57808
72,0.1,5,27368,54608,56328
73,0.1,1,35584,59560,61304
73,0.1,2,24296,41856,43600
73,0.1,3,27552,54736,56480
73,0.1,4,28440,43496,45240
73,0.1,5,32088,56672,58416
74,0.1,1,16888,45936,47704
74,0.1,2,21864,44040,45808
74,0.1,3,21680,46488,48256
74,0.1,4,23248,43392,45160
74,0.1,5,24496,46456,48224
75,0.1,1,28552,58928,60720
75,0.1,2,27344,57232,59024
75,0.1,3,24816,45264,47056
75,0.1,4,22408,43872,45664
75,0.1,5,24072,49264,51056
76,0.1,1,29760,52704,54520
76,0.1,2,34344,59744,61560
76,0.1,3,30176,56464,58280
76,0.1,4,26200,45408,47224
76,0.1,5,36536,51888,53704
77,0.1,1,25456,44616,46456
77,0.1,2,29280,48128,49968
77,0.1,3,30344,52824,54688
77,0.1,4,27968,54728,56568
77,0.1,5,20528,51224,53064
78,0.1,1,20472,45760,47624
78,0.1,2,22744,50688,52552
78,0.1,3,28152,64632,66496
78,0.1,4,26152,54200,56064
78,0.1,5,24312,60384,62248
79,0.1,1,26000,55816,57704
79,0.1,2,34920,52392,54280
79,0.1,3,29464,55288,57176
79,0.1,4,22552,46936,48824
79,0.1,5,33432,57200,59088
80,0.1,1,27744,55672,57584
80,0.1,2,26128,60888,62800
80,0.1,3,29048,56544,58456
80,0.1,4,32512,55992,57904
80,0.1,5,37168,61136,63048
81,0.1,1,24000,56800,58736
81,0.1,2,37720,56776,58712
81,0.1,3,28888,60360,62296
81,0.1,4,38256,59680,61640
81,0.1,5,28632,50040,51976
82,0.1,1,38648,64288,66248
82,0.1,2,36880,60040,62000
82,0.1,3,32232,57336,59296
82,0.1,4,22456,47992,49952
82,0.1,5,30296,50680,52640
83,0.1,1,31952,51144,53128
83,0.1,2,29832,63016,65000
83,0.1,3,27912,52808,54792
83,0.1,4,31680,55312,57296
83,0.1,5,31256,57560,59544
84,0.1,1,35224,54312,56344
84,0.1,2,42376,56480,58512
84,0.1,3,31968,59536,61544
84,0.1,4,26624,56152,58160
84,0.1,5,34696,62024,64032
85,0.1,1,25256,48024,50080
85,0.1,2,21568,55984,58016
85,0.1,3,33504,57328,59360
85,0.1,4,22248,58920,60976
85,0.1,5,27936,51568,53600
86,0.1,1,38720,68688,70744
86,0.1,2,36824,54576,56632
86,0.1,3,37568,65168,67224
86,0.1,4,40272,64776,66832
86,0.1,5,40744,64448,66504
87,0.1,1,32960,63792,65872
87,0.1,2,37960,66592,68672
87,0.1,3,41512,64104,66184
87,0.1,4,29880,59496,61576
87,0.1,5,29624,54168,56248
88,0.1,1,29976,53504,55608
88,0.1,2,29680,63160,65264
88,0.1,3,26320,57848,59952
88,0.1,4,27104,58360,60464
88,0.1,5,33680,66536,68712
89,0.1,1,36720,63240,65368
89,0.1,2,45016,69280,71408
89,0.1,3,32624,69160,71288
89,0.1,4,39288,67208,69336
89,0.1,5,28512,55848,57976
90,0.1,1,27344,68104,70256
90,0.1,2,39792,67392,69544
90,0.1,3,43984,73360,75512
90,0.1,4,26840,57616,59768
90,0.1,5,38272,63224,65400
91,0.1,1,46840,76816,78992
91,0.1,2,33496,63544,65720
91,0.1,3,24672,57680,59856
91,0.1,4,32720,61384,63560
91,0.1,5,40920,67520,69696
92,0.1,1,33968,69032,71232
92,0.1,2,41336,59296,61496
92,0.1,3,30592,64408,66608
92,0.1,4,42384,63040,65240
92,0.1,5,24888,59440,61640
93,0.1,1,31984,61416,63664
93,0.1,2,35520,67544,69768
93,0.1,3,25728,60536,62760
93,0.1,4,27472,67344,69568
93,0.1,5,32032,65592,67816
94,0.1,1,35704,68312,70560
94,0.1,2,35664,61320,63568
94,0.1,3,34776,65568,67816
94,0.1,4,34392,63248,65496
94,0.1,5,45048,74592,76840
95,0.1,1,26672,54248,56520
95,0.1,2,45064,76680,78952
95,0.1,3,36888,68688,70960
95,0.1,4,35288,65680,67952
95,0.1,5,32280,62336,64608
96,0.1,1,41632,73096,75392
96,0.1,2,35216,68144,70440
96,0.1,3,25000,63384,65680
96,0.1,4,22664,59696,61992
96,0.1,5,40256,65608,67904
97,0.1,1,29864,69144,71464
97,0.1,2,41896,69760,72104
97,0.1,3,35584,67512,69832
97,0.1,4,31592,58160,60480
97,0.1,5,35224,70616,72960
98,0.1,1,35696,67728,70072
98,0.1,2,33848,52792,55136
98,0.1,3,39840,76208,78552
98,0.1,4,37304,71736,74080
98,0.1,5,33128,60056,62400
99,0.1,1,40760,70480,72848
99,0.1,2,31048,69192,71560
99,0.1,3,34064,65168,67536
99,0.1,4,40560,66976,69344
99,0.1,5,32376,71360,73728
100,0.1,1,46424,68000,70392
100,0.1,2,37976,66984,69376
100,0.1,3,21928,57704,60096
100,0.1,4,31608,71256,73648
100,0.1,5,34728,68824,71216
1,0.2,1,2368,16,16
1,0.2,2,2368,16,16
1,0.2,3,2368,16,16
1,0.2,4,2368,16,16
1,0.2,5,2368,16,16
2,0.2,1,2912,1136,1160
2,0.2,2,2392,280,304
2,0.2,3,2416,456,480
2,0.2,4,2928,808,832
2,0.2,5,2520,624,648
3,0.2,1,2768,3112,3160
3,0.2,2,2416,1280,1328
3,0.2,3,2464,1552,1616
3,0.2,4,2416,1512,1560
3,0.2,5,2440,1904,1952
4,0.2,1,2464,3552,3624
4,0.2,2,2568,1144,1232
4,0.2,3,2792,3160,3232
4,0.2,4,2744,3232,3320
4,0.2,5,2464,1176,1248
5,0.2,1,3088,3848,3944
5,0.2,2,3360,4480,4560
5,0.2,3,3816,4544,4656
5,0.2,4,2656,2856,2968
5,0.2,5,3680,4512,4608
6,0.2,1,3552,2928,3064
6,0.2,2,3376,3880,4016
6,0.2,3,6304,7048,7192
6,0.2,4,2944,3712,3832
6,0.2,5,2808,2440,2560
7,0.2,1,4152,4752,4896
7,0.2,2,3832,5152,5312
7,0.2,3,4112,3728,3872
7,0.2,4,5496,5840,6000
7,0.2,5,4048,5296,5440
8,0.2,1,3584,5224,5408
8,0.2,2,3152,6768,6952
8,0.2,3,4704,5992,6176
8,0.2,4,2864,4904,5056
8,0.2,5,4208,4224,4392
9,0.2,1,4384,6216,6392
9,0.2,2,4992,7808,8000
9,0.2,3,3368,4200,4392
9,0.2,4,3632,4912,5088
9,0.2,5,6288,8208,8416
10,0.2,1,3416,5552,5768
10,0.2,2,4304,5512,5744
10,0.2,3,4888,6368,6584
10,0.2,4,4256,7680,7912
10,0.2,5,4240,5184,5416
11,0.2,1,4960,7240,7520
11,0.2,2,4648,10504,10760
11,0.2,3,9448,10120,10376
11,0.2,4,3184,5664,5904
11,0.2,5,7304,12512,12752
12,0.2,1,5144,10152,10432
12,0.2,2,5696,8552,8832
12,0.2,3,5056,8712,8976
12,0.2,4,4008,7616,7880
12,0.2,5,5776,8184,8464
13,0.2,1,6792,7648,7952
13,0.2,2,6944,11776,12080
13,0.2,3,6312,7640,7928
13,0.2,4,5200,7296,7600
13,0.2,5,5600,7824,8112
14,0.2,1,7808,12792,13120
14,0.2,2,3672,5776,6088
14,0.2,3,3264,12016,12344
14,0.2,4,7960,10312,10640
14,0.2,5,8816,11848,12176
15,0.2,1,5712,9032,9368
15,0.2,2,9872,13152,13504
15,0.2,3,6992,12080,12432
15,0.2,4,8072,11304,11656
15,0.2,5,3784,6624,6960
16,0.2,1,7816,12392,12752
16,0.2,2,9376,9944,10320
16,0.2,3,6648,11928,12304
16,0.2,4,6040,12248,12624
16,0.2,5,8128,13256,13616
17,0.2,1,4504,12248,12648
17,0.2,2,9776,14584,14984
17,0.2,3,7040,12384,12768
17,0.2,4,6792,9160,9544
17,0.2,5,5544,15592,15992
18,0.2,1,12672,19664,20088
18,0.2,2,6032,14256,14664
18,0.2,3,4872,12440,12864
18,0.2,4,5936,10696,11120
18,0.2,5,10288,15448,15872
19,0.2,1,5912,15064,15512
19,0.2,2,5344,11680,12128
19,0.2,3,6464,14080,14528
19,0.2,4,7208,12152,12600
19,0.2,5,6256,12472,12920
20,0.2,1,9488,13496,13952
20,0.2,2,10384,21912,22384
20,0.2,3,9896,12536,13008
20,0.2,4,5944,12384,12856
20,0.2,5,6600,13352,13824
21,0.2,1,9760,18784,19280
21,0.2,2,9896,18432,18928
21,0.2,3,7640,13528,14024
21,0.2,4,5944,19216,19712
21,0.2,5,10264,17448,17944
22,0.2,1,6240,12536,13056
22,0.2,2,7280,16472,16992
22,0.2,3,7784,14448,14968
22,0.2,4,8608,14968,15488
22,0.2,5,6120,16208,16728
23,0.2,1,4904,16456,17000
23,0.2,2,6680,12600,13144
23,0.2,3,10088,18192,18736
23,0.2,4,7384,18128,18672
23,0.2,5,9312,16784,17328
24,0.2,1,8592,16456,17024
24,0.2,2,6968,14216,14784
24,0.2,3,8384,13896,14464
24,0.2,4,7040,13904,14472
24,0.2,5,10056,21352,21920
25,0.2,1,13960,21776,22368
25,0.2,2,9664,19440,20032
25,0.2,3,6736,15320,15912
25,0.2,4,8632,22040,22632
25,0.2,5,6200,13448,14040
26,0.2,1,9600,22032,22648
26,0.2,2,9776,19984,20600
26,0.2,3,7240,19656,20272
26,0.2,4,9664,17768,18384
26,0.2,5,8144,16128,16768
27,0.2,1,13016,22328,22968
27,0.2,2,9888,19400,20040
27,0.2,3,14232,22288,22928
27,0.2,4,7112,15376,16016
27,0.2,5,12504,20840,21480
28,0.2,1,10416,17352,18016
28,0.2,2,8760,21120,21784
28,0.2,3,7744,17392,18056
28,0.2,4,5184,12312,12976
28,0.2,5,6856,18616,19280
29,0.2,1,12944,26096,26784
29,0.2,2,14936,21800,22488
29,0.2,3,14088,23368,24056
29,0.2,4,10072,21168,21856
29,0.2,5,8280,16112,16800
30,0.2,1,10544,22200,22912
30,0.2,2,11296,24832,25544
30,0.2,3,7640,20288,21000
30,0.2,4,9504,19632,20344
30,0.2,5,7600,15744,16456
31,0.2,1,11800,20824,21560
31,0.2,2,13032,24712,25448
31,0.2,3,10904,22360,23120
31,0.2,4,12600,22416,23152
31,0.2,5,14176,21872,22608
32,0.2,1,8040,20152,20912
32,0.2,2,14480,30344,31104
32,0.2,3,13912,24240,25000
32,0.2,4,13920,20208,20968
32,0.2,5,11688,23600,24360
33,0.2,1,14080,23872,24656
33,0.2,2,12552,23608,24392
33,0.2,3,13944,24256,25040
33,0.2,4,10296,22168,22952
33,0.2,5,9408,18256,19040
34,0.2,1,13368,27008,27816
34,0.2,2,10408,21520,22328
34,0.2,3,17088,25288,26096
34,0.2,4,8768,24544,25352
34,0.2,5,16248,29912,30720
35,0.2,1,9064,25880,26712
35,0.2,2,12216,23376,24208
35,0.2,3,11768,22848,23680
35,0.2,4,20784,29856,30688
35,0.2,5,13872,23488,24320
36,0.2,1,8328,24240,25096
36,0.2,2,16720,30216,31072
36,0.2,3,18272,31752,32608
36,0.2,4,12576,22920,23776
36,0.2,5,11928,19952,20808
37,0.2,1,11288,25264,26144
37,0.2,2,15104,35392,36272
37,0.2,3,15136,28080,28960
37,0.2,4,11896,24936,25816
37,0.2,5,12680,30584,31464
38,0.2,1,9792,25832,26736
38,0.2,2,14592,31216,32120
38,0.2,3,18120,34312,35216
38,0.2,4,17112,26976,27880
38,0.2,5,10936,20800,21704
39,0.2,1,15592,25488,26416
39,0.2,2,10232,27184,28112
39,0.2,3,12032,22840,23768
39,0.2,4,16872,25096,26024
39,0.2,5,12976,26504,27432
40,0.2,1,13800,29576,30528
40,0.2,2,13352,29208,30160
40,0.2,3,9376,20096,21048
40,0.2,4,11816,25048,26000
40,0.2,5,10360,26416,27368
41,0.2,1,16064,25032,26008
41,0.2,2,19680,27648,28624
41,0.2,3,15968,29368,30344
41,0.2,4,15776,27256,28232
41,0.2,5,12184,28560,29536
42,0.2,1,13488,30392,31392
42,0.2,2,15960,29648,30648
42,0.2,3,10584,23872,24896
42,0.2,4,15432,31520,32520
42,0.2,5,20352,31328,32328
43,0.2,1,10120,27936,28960
43,0.2,2,13784,31752,32776
43,0.2,3,13400,27392,28416
43,0.2,4,15216,26088,27112
43,0.2,5,14232,31496,32520
44,0.2,1,22456,38512,39560
44,0.2,2,25008,35488,36536
44,0.2,3,13056,31144,32192
44,0.2,4,18728,35120,36168
44,0.2,5,16096,29360,30408
45,0.2,1,14520,28608,29680
45,0.2,2,21032,37016,38088
45,0.2,3,17584,32480,33552
45,0.2,4,13120,31632,32704
45,0.2,5,15480,36008,37080
46,0.2,1,18944,30912,32008
46,0.2,2,18320,28296,29392
46,0.2,3,14488,32240,33336
46,0.2,4,18112,28256,29352
46,0.2,5,16304,39880,40976
47,0.2,1,19408,34216,35336
47,0.2,2,13464,35872,36992
47,0.2,3,15320,41336,42456
47,0.2,4,11200,24296,25416
47,0.2,5,25016,36040,37160
48,0.2,1,16568,30464,31608
48,0.2,2,16736,30256,31400
48,0.2,3,15024,29704,30848
48,0.2,4,16720,32552,33696
48,0.2,5,10248,23936,25080
49,0.2,1,21736,36040,37208
49,0.2,2,11952,29216,30384
49,0.2,3,18528,35112,36280
49,0.2,4,14656,36040,37208
49,0.2,5,20112,38840,40008
50,0.2,1,23880,37568,38760
50,0.2,2,12192,27616,28808
50,0.2,3,15816,35080,36272
50,0.2,4,17152,33608,34824
50,0.2,5,21824,37192,38384
51,0.2,1,14072,33544,34760
51,0.2,2,25176,40560,41776
51,0.2,3,12408,28096,29312
51,0.2,4,14256,29392,30608
51,0.2,5,12312,29736,30952
52,0.2,1,13200,27736,28976
52,0.2,2,19168,31496,32736
52,0.2,3,19608,33744,34984
52,0.2,4,17512,34736,35976
52,0.2,5,19544,35256,36496
53,0.2,1,16104,36768,38056
53,0.2,2,17016,33920,35184
53,0.2,3,18576,33576,34840
53,0.2,4,24568,39064,40328
53,0.2,5,18840,35296,36560
54,0.2,1,13480,30816,32104
54,0.2,2,16064,39440,40728
54,0.2,3,15360,31424,32712
54,0.2,4,20144,37448,38736
54,0.2,5,18456,35768,37056
55,0.2,1,22368,36904,38216
55,0.2,2,26112,40152,41464
55,0.2,3,17752,39912,41224
55,0.2,4,23408,45640,46952
55,0.2,5,21952,42776,44088
56,0.2,1,15856,34896,36232
56,0.2,2,20168,37920,39256
56,0.2,3,20736,38504,39840
56,0.2,4,19656,36736,38072
56,0.2,5,17640,36192,37528
57,0.2,1,15072,33248,34608
57,0.2,2,23120,38008,39368
57,0.2,3,19792,40480,41840
57,0.2,4,18320,38240,39600
57,0.2,5,27416,40816,42200
58,0.2,1,18032,37648,39032
58,0.2,2,24672,44360,45744
58,0.2,3,21264,44400,45784
58,0.2,4,23744,41752,43136
58,0.2,5,20984,40240,41624
59,0.2,1,18032,37640,39048
59,0.2,2,22744,43032,44440
59,0.2,3,23640,43752,45160
59,0.2,4,20520,38328,39736
59,0.2,5,22224,39632,41040
60,0.2,1,23928,39832,41264
60,0.2,2,17160,39352,40784
60,0.2,3,20976,44328,45760
60,0.2,4,16824,37696,39128
60,0.2,5,25904,42976,44432
61,0.2,1,20576,39752,41208
61,0.2,2,14264,37088,38544
61,0.2,3,20616,43208,44664
61,0.2,4,19952,43984,45440
61,0.2,5,13464,36864,38320
62,0.2,1,18312,41360,42840
62,0.2,2,21544,48088,49568
62,0.2,3,27112,45184,46664
62,0.2,4,24136,42024,43504
62,0.2,5,16752,44792,46296
63,0.2,1,15320,34904,36408
63,0.2,2,19712,43272,44776
63,0.2,3,21640,42472,44000
63,0.2,4,21984,44808,46312
63,0.2,5,21224,48216,49720
64,0.2,1,30016,57232,58760
64,0.2,2,28568,51432,52960
64,0.2,3,19168,37728,39256
64,0.2,4,23488,43200,44728
64,0.2,5,19976,45424,46976
65,0.2,1,22048,45704,47256
65,0.2,2,18752,43456,45008
65,0.2,3,24008,39240,40792
65,0.2,4,15720,38120,39672
65,0.2,5,30520,51856,53408
66,0.2,1,19992,44064,45640
66,0.2,2,25072,45768,47344
66,0.2,3,20400,41880,43456
66,0.2,4,23592,44792,46368
66,0.2,5,28624,50104,51680
67,0.2,1,25600,44136,45736
67,0.2,2,32664,48304,49904
67,0.2,3,29400,47928,49528
67,0.2,4,22032,41656,43256
67,0.2,5,23872,45680,47280
68,0.2,1,17936,43464,45088
68,0.2,2,23624,44600,46224
68,0.2,3,27848,54184,55808
68,0.2,4,21864,48520,50144
68,0.2,5,30824,50680,52304
69,0.2,1,27040,48256,49904
69,0.2,2,24816,46232,47880
69,0.2,3,27712,49144,50816
69,0.2,4,24664,44184,45832
69,0.2,5,29368,55296,56944
70,0.2,1,25096,53008,54680
70,0.2,2,21344,45800,47472
70,0.2,3,25400,48000,49672
70,0.2,4,23744,45176,46848
70,0.2,5,23184,47504,49176
71,0.2,1,27000,45496,47192
71,0.2,2,23776,44536,46232
71,0.2,3,16800,46304,48000
71,0.2,4,19800,44984,46680
71,0.2,5,22480,48304,50000
72,0.2,1,30976,57600,59320
72,0.2,2,19816,42120,43840
72,0.2,3,26168,50032,51752
72,0.2,4,24968,52504,54224
72,0.2,5,27168,52728,54448
73,0.2,1,26272,50392,52136
73,0.2,2,23352,45152,46896
73,0.2,3,24472,46592,48336
73,0.2,4,17336,49752,51496
73,0.2,5,22968,45816,47560
74,0.2,1,28496,50216,51984
74,0.2,2,20240,37552,39320
74,0.2,3,30768,55808,57576
74,0.2,4,25480,47120,48888
74,0.2,5,32368,51176,52944
75,0.2,1,26864,55440,57232
75,0.2,2,30848,55800,57592
75,0.2,3,26696,52344,54136
75,0.2,4,19048,43272,45064
75,0.2,5,31672,54072,55864
76,0.2,1,37512,62256,64072
76,0.2,2,31272,49752,51568
76,0.2,3,22712,51880,53696
76,0.2,4,31488,58912,60752
76,0.2,5,26144,50944,52760
77,0.2,1,33096,64160,66000
77,0.2,2,34152,61720,63560
77,0.2,3,25112,49528,51368
77,0.2,4,30256,55232,57072
77,0.2,5,29904,53512,55352
78,0.2,1,26112,52448,54312
78,0.2,2,24984,52288,54152
78,0.2,3,20848,50888,52752
78,0.2,4,38520,56144,58008
78,0.2,5,26840,68224,70088
79,0.2,1,30048,48856,50744
79,0.2,2,33952,61080,62968
79,0.2,3,22952,46616,48504
79,0.2,4,37944,53024,54912
79,0.2,5,32384,57344,59232
80,0.2,1,29664,52688,54600
80,0.2,2,23040,48528,50440
80,0.2,3,29824,56736,58648
80,0.2,4,24608,53584,55496
80,0.2,5,27064,52880,54792
81,0.2,1,38080,66792,68728
81,0.2,2,31744,58456,60392
81,0.2,3,28936,52600,54536
81,0.2,4,30736,66824,68760
81,0.2,5,26024,58520,60456
82,0.2,1,33760,60528,62488
82,0.2,2,25784,58592,60552
82,0.2,3,21840,47832,49792
82,0.2,4,27912,48568,50528
82,0.2,5,40632,62152,64112
83,0.2,1,24960,57704,59688
83,0.2,2,28392,54040,56024
83,0.2,3,24864,52616,54600
83,0.2,4,29736,58432,60416
83,0.2,5,25600,52568,54552
84,0.2,1,42192,67384,69392
84,0.2,2,33816,58072,60080
84,0.2,3,24256,54744,56752
84,0.2,4,32432,67240,69248
84,0.2,5,38048,66104,68112
85,0.2,1,28832,64184,66216
85,0.2,2,36504,62096,64128
85,0.2,3,27360,58264,60296
85,0.2,4,36000,57112,59144
85,0.2,5,27120,50336,52368
86,0.2,1,29552,66216,68272
86,0.2,2,32160,48848,50904
86,0.2,3,30728,62672,64728
86,0.2,4,37488,64856,66912
86,0.2,5,36776,67640,69696
87,0.2,1,22784,60320,62400
87,0.2,2,30816,56416,58496
87,0.2,3,38880,62968,65048
87,0.2,4,29472,50120,52200
87,0.2,5,26984,52800,54880
88,0.2,1,34176,63616,65720
88,0.2,2,31352,66768,68896
88,0.2,3,29728,57736,59840
88,0.2,4,36200,64544,66648
88,0.2,5,45392,62064,64168
89,0.2,1,33672,69120,71248
89,0.2,2,38600,70488,72616
89,0.2,3,36160,59408,61536
89,0.2,4,34336,61776,63904
89,0.2,5,32040,56440,58568
90,0.2,1,32040,67912,70064
90,0.2,2,26712,64352,66504
90,0.2,3,31848,55896,58048
90,0.2,4,42288,73992,76144
90,0.2,5,34000,64448,66600
91,0.2,1,22776,57960,60136
91,0.2,2,34752,62416,64592
91,0.2,3,33344,63184,65360
91,0.2,4,32144,58992,61192
91,0.2,5,35504,62960,65136
92,0.2,1,29912,60376,62576
92,0.2,2,39432,66096,68296
92,0.2,3,32560,57792,59992
92,0.2,4,37120,73872,76072
92,0.2,5,35176,69488,71688
93,0.2,1,28600,61344,63568
93,0.2,2,33560,61696,63920
93,0.2,3,32296,57352,59576
93,0.2,4,27576,61856,64080
93,0.2,5,19976,59800,62024
94,0.2,1,26160,58376,60624
94,0.2,2,31744,57736,59984
94,0.2,3,29856,64976,67224
94,0.2,4,39488,59600,61848
94,0.2,5,49936,75800,78048
95,0.2,1,44336,73408,75680
95,0.2,2,37112,73536,75832
95,0.2,3,42192,78904,81176
95,0.2,4,34192,62832,65104
95,0.2,5,27568,59824,62096
96,0.2,1,35272,67112,69408
96,0.2,2,37560,67704,70000
96,0.2,3,37344,68392,70688
96,0.2,4,39928,66216,68512
96,0.2,5,41664,69200,71496
97,0.2,1,40152,73736,76056
97,0.2,2,41048,68736,71056
97,0.2,3,40304,65240,67560
97,0.2,4,35328,67640,69960
97,0.2,5,33176,54696,57016
98,0.2,1,36672,70064,72408
98,0.2,2,35568,60536,62880
98,0.2,3,37840,71216,73560
98,0.2,4,37104,68424,70768
98,0.2,5,29840,57112,59456
99,0.2,1,31176,62632,65000
99,0.2,2,34984,68104,70472
99,0.2,3,30432,62816,65184
99,0.2,4,31736,63776,66144
99,0.2,5,41544,75096,77464
100,0.2,1,44720,73192,75584
100,0.2,2,28752,61008,63400
100,0.2,3,40832,76352,78744
100,0.2,4,56480,80808,83200
100,0.2,5,46504,77144,79536
1,0.3,1,2392,16,16
1,0.3,2,2392,16,16
1,0.3,3,2392,16,16
1,0.3,4,2392,16,16
1,0.3,5,2392,16,16
2,0.3,1,2584,664,688
2,0.3,2,2416,1136,1160
2,0.3,3,2440,784,808
2,0.3,4,3344,1280,1304
2,0.3,5,2584,936,960
3,0.3,1,2632,2024,2072
3,0.3,2,2832,2960,3024
3,0.3,3,2464,760,808
3,0.3,4,2440,552,600
3,0.3,5,2440,1984,2048
4,0.3,1,2488,3720,3792
4,0.3,2,3000,4048,4136
4,0.3,3,2464,2976,3048
4,0.3,4,3184,1696,1768
4,0.3,5,2656,1744,1816
5,0.3,1,5176,4016,4112
5,0.3,2,2696,3024,3104
5,0.3,3,2864,3728,3824
5,0.3,4,3128,1712,1792
5,0.3,5,3456,2880,2992
6,0.3,1,2856,3200,3320
6,0.3,2,4320,4688,4824
6,0.3,3,5200,5480,5616
6,0.3,4,3048,2736,2872
6,0.3,5,4216,4768,4888
7,0.3,1,4832,5680,5824
7,0.3,2,4040,3376,3520
7,0.3,3,5896,5216,5344
7,0.3,4,4432,3896,4040
7,0.3,5,5176,4688,4832
8,0.3,1,5048,6424,6608
8,0.3,2,3256,3312,3480
8,0.3,3,2800,4056,4224
8,0.3,4,4144,7952,8120
8,0.3,5,5360,7384,7568
9,0.3,1,5424,6760,6952
9,0.3,2,4176,7144,7352
9,0.3,3,5144,6568,6776
9,0.3,4,4768,6728,6936
9,0.3,5,5400,6128,6320
10,0.3,1,4384,4008,4240
10,0.3,2,3816,5616,5848
10,0.3,3,3712,5576,5792
10,0.3,4,5600,6184,6384
10,0.3,5,4104,5768,5984
11,0.3,1,4848,6336,6576
11,0.3,2,4680,7384,7624
11,0.3,3,4464,5920,6176
11,0.3,4,6128,12672,12928
11,0.3,5,6904,10344,10584
12,0.3,1,4152,6224,6488
12,0.3,2,7032,10264,10528
12,0.3,3,4992,7792,8056
12,0.3,4,7328,7472,7720
12,0.3,5,6208,10152,10416
13,0.3,1,4568,7592,7880
13,0.3,2,5656,6584,6888
13,0.3,3,3872,5712,6000
13,0.3,4,2872,7632,7944
13,0.3,5,7432,10120,10424
14,0.3,1,8384,9280,9608
14,0.3,2,6600,8040,8352
14,0.3,3,6744,14048,14360
14,0.3,4,5984,11480,11792
14,0.3,5,7880,12344,12672
15,0.3,1,7000,8896,9216
15,0.3,2,4760,8488,8808
15,0.3,3,6968,12088,12440
15,0.3,4,5752,9360,9696
15,0.3,5,4752,9984,10320
16,0.3,1,6352,13528,13904
16,0.3,2,6688,10856,11232
16,0.3,3,5440,8656,9000
16,0.3,4,3760,9816,10192
16,0.3,5,3840,6976,7352
17,0.3,1,10336,13008,13408
17,0.3,2,5744,12760,13160
17,0.3,3,7120,14984,15384
17,0.3,4,7400,12312,12712
17,0.3,5,5224,12056,12440
18,0.3,1,11168,15768,16192
18,0.3,2,6512,12608,13032
18,0.3,3,5512,10416,10840
18,0.3,4,3680,8800,9208
18,0.3,5,5936,12488,12912
19,0.3,1,8656,13352,13800
19,0.3,2,4824,10544,10992
19,0.3,3,9112,15000,15448
19,0.3,4,6800,10880,11328
19,0.3,5,6696,12832,13280
20,0.3,1,10032,14688,15160
20,0.3,2,6584,15424,15944
20,0.3,3,4896,9072,9528
20,0.3,4,6648,14248,14720
20,0.3,5,8848,12800,13272
21,0.3,1,12056,18336,18832
21,0.3,2,6088,17072,17592
21,0.3,3,5976,9568,10064
21,0.3,4,10024,14712,15232
21,0.3,5,6376,11000,11496
22,0.3,1,9000,12440,12960
22,0.3,2,12136,20544,21064
22,0.3,3,8664,15200,15720
22,0.3,4,7400,13432,13952
22,0.3,5,7000,12744,13264
23,0.3,1,13376,16192,16736
23,0.3,2,10576,16600,17144
23,0.3,3,14104,18600,19144
23,0.3,4,11464,16888,17416
23,0.3,5,8840,18792,19336
24,0.3,1,5800,15928,16496
24,0.3,2,10960,14696,15264
24,0.3,3,8344,12200,12752
24,0.3,4,7064,13144,13712
24,0.3,5,7184,11488,12056
25,0.3,1,8096,15456,16048
25,0.3,2,12416,20584,21176
25,0.3,3,8528,20344,20936
25,0.3,4,7872,15032,15648
25,0.3,5,9536,19424,20016
26,0.3,1,8088,15728,16344
26,0.3,2,8928,19904,20520
26,0.3,3,8144,14456,15072
26,0.3,4,12464,19000,19616
26,0.3,5,10768,18888,19504
27,0.3,1,13136,21696,22336
27,0.3,2,12728,19656,20320
27,0.3,3,8448,18240,18880
27,0.3,4,10240,21456,22096
27,0.3,5,9120,17848,18512
28,0.3,1,7080,15296,15960
28,0.3,2,12016,22112,22776
28,0.3,3,9832,23720,24384
28,0.3,4,11912,20032,20696
28,0.3,5,7272,16816,17480
29,0.3,1,7808,22024,22712
29,0.3,2,15232,23552,24240
29,0.3,3,12776,18304,18992
29,0.3,4,11408,20568,21256
29,0.3,5,6352,17256,17944
30,0.3,1,6232,17776,18488
30,0.3,2,15576,25056,25768
