N,P,X,Cmap,ExecEnv
96,0.0,1,45416,74680
96,0.0,2,43184,73544
96,0.0,3,37000,64968
96,0.0,4,37720,66784
96,0.0,5,47704,72344
97,0.0,1,38104,73256
97,0.0,2,42528,78712
97,0.0,3,37720,72968
97,0.0,4,42880,80848
97,0.0,5,51024,74424
98,0.0,1,45928,74040
98,0.0,2,34080,73304
98,0.0,3,38176,69112
98,0.0,4,36432,73488
98,0.0,5,39848,82896
99,0.0,1,37376,73480
99,0.0,2,41432,69288
99,0.0,3,33904,73824
99,0.0,4,48904,78248
99,0.0,5,48512,77840
100,0.0,1,40240,74728
100,0.0,2,49616,75576
100,0.0,3,47312,70536
100,0.0,4,42440,73256
100,0.0,5,46048,84000
1,0.1,1,2184,88
1,0.1,2,2184,88
1,0.1,3,2184,88
1,0.1,4,2184,88
1,0.1,5,2184,88
2,0.1,1,2456,1160
2,0.1,2,4176,2592
2,0.1,3,4224,2616
2,0.1,4,2600,912
2,0.1,5,2272,640
3,0.1,1,2928,2808
3,0.1,2,3424,2424
3,0.1,3,3120,1760
3,0.1,4,2336,920
3,0.1,5,3496,2856
4,0.1,1,2584,3616
4,0.1,2,3016,2888
4,0.1,3,3792,3712
4,0.1,4,2776,4160
4,0.1,5,4048,4096
5,0.1,1,2488,2712
5,0.1,2,5160,5456
5,0.1,3,3312,3808
5,0.1,4,2832,2296
5,0.1,5,3600,2960
6,0.1,1,6288,8576
6,0.1,2,3640,5104
6,0.1,3,3912,5144
6,0.1,4,3080,3808
6,0.1,5,3472,3008
7,0.1,1,3928,3840
7,0.1,2,2616,3760
7,0.1,3,3600,4504
7,0.1,4,4544,6472
7,0.1,5,4016,4624
8,0.1,1,2832,4288
8,0.1,2,6216,7208
8,0.1,3,4256,9304
8,0.1,4,5072,6936
8,0.1,5,3368,5736
9,0.1,1,5568,8920
9,0.1,2,3672,5056
9,0.1,3,4752,9000
9,0.1,4,6800,11480
9,0.1,5,4056,5288
10,0.1,1,6808,8744
10,0.1,2,5120,8936
10,0.1,3,4080,7176
10,0.1,4,4408,5464
10,0.1,5,4832,7208
11,0.1,1,4992,8184
11,0.1,2,3608,7400
11,0.1,3,5328,7088
11,0.1,4,6280,9496
11,0.1,5,4744,7320
12,0.1,1,4368,7264
12,0.1,2,4152,8928
12,0.1,3,8504,9720
12,0.1,4,7352,11944
12,0.1,5,7872,14776
13,0.1,1,6232,9072
13,0.1,2,5720,9960
13,0.1,3,4720,11104
13,0.1,4,4576,8072
13,0.1,5,6000,10608
14,0.1,1,4848,9400
14,0.1,2,4184,6160
14,0.1,3,6576,9120
14,0.1,4,7424,14056
14,0.1,5,11624,18008
15,0.1,1,6192,12560
15,0.1,2,4096,7384
15,0.1,3,6224,8800
15,0.1,4,5392,8248
15,0.1,5,6024,10224
16,0.1,1,8608,12600
16,0.1,2,6256,15168
16,0.1,3,12728,16520
16,0.1,4,6912,11296
16,0.1,5,3648,11016
17,0.1,1,6816,13240
17,0.1,2,11312,17392
17,0.1,3,4584,12680
17,0.1,4,8608,13688
17,0.1,5,6248,11408
18,0.1,1,8472,13680
18,0.1,2,5776,13544
18,0.1,3,5912,14664
18,0.1,4,9624,12600
18,0.1,5,7640,18328
19,0.1,1,9240,21808
19,0.1,2,5424,10192
19,0.1,3,8112,14792
19,0.1,4,7816,11536
19,0.1,5,9296,13304
20,0.1,1,12992,18968
20,0.1,2,5672,18288
20,0.1,3,8032,14640
20,0.1,4,12856,19632
20,0.1,5,8008,11784
21,0.1,1,12808,19688
21,0.1,2,8144,12696
21,0.1,3,6888,17128
21,0.1,4,8920,14672
21,0.1,5,6288,14520
22,0.1,1,9648,18576
22,0.1,2,9832,16512
22,0.1,3,9352,16896
22,0.1,4,12184,19776
22,0.1,5,12032,19016
23,0.1,1,9664,14744
23,0.1,2,8680,16792
23,0.1,3,9112,16392
23,0.1,4,11472,20216
23,0.1,5,11872,16824
24,0.1,1,11192,24000
24,0.1,2,7360,18296
24,0.1,3,8544,16728
24,0.1,4,11208,16808
24,0.1,5,8520,17832
25,0.1,1,14112,21528
25,0.1,2,12016,16352
25,0.1,3,8512,21584
25,0.1,4,17152,21136
25,0.1,5,6280,14224
26,0.1,1,12992,17848
26,0.1,2,12376,21232
26,0.1,3,10432,17648
26,0.1,4,13088,18952
26,0.1,5,9712,19616
27,0.1,1,12224,20888
27,0.1,2,9888,19608
27,0.1,3,12168,20352
27,0.1,4,11112,19984
27,0.1,5,12152,23976
28,0.1,1,13536,23600
28,0.1,2,17192,23072
28,0.1,3,10336,23800
28,0.1,4,10248,22000
28,0.1,5,13528,24088
29,0.1,1,10128,19272
29,0.1,2,11280,24592
29,0.1,3,15320,27096
29,0.1,4,10704,22080
29,0.1,5,9352,18424
30,0.1,1,14880,25640
30,0.1,2,7176,19216
30,0.1,3,9776,20624
30,0.1,4,9048,18568
30,0.1,5,12440,21376
31,0.1,1,14448,23256
31,0.1,2,9760,21112
31,0.1,3,18968,27224
31,0.1,4,9952,23544
31,0.1,5,16944,25832
32,0.1,1,10248,24680
32,0.1,2,10168,21776
32,0.1,3,13280,21440
32,0.1,4,15312,27584
32,0.1,5,13576,22904
33,0.1,1,7232,19968
33,0.1,2,13200,22896
33,0.1,3,13632,23520
33,0.1,4,15928,25464
33,0.1,5,13360,25880
34,0.1,1,12312,21080
34,0.1,2,18216,30008
34,0.1,3,11776,22776
34,0.1,4,9184,24264
34,0.1,5,17160,31544
35,0.1,1,18360,31976
35,0.1,2,11200,23000
35,0.1,3,14944,23912
35,0.1,4,15800,23920
35,0.1,5,21424,27512
36,0.1,1,15896,32400
36,0.1,2,14976,27664
36,0.1,3,13528,26456
36,0.1,4,16784,29152
36,0.1,5,9128,23096
37,0.1,1,18360,33856
37,0.1,2,18432,34408
37,0.1,3,14048,27456
37,0.1,4,14856,29984
37,0.1,5,15744,29496
38,0.1,1,10728,28152
38,0.1,2,9624,26992
38,0.1,3,12904,29648
38,0.1,4,17072,34336
38,0.1,5,10888,32064
39,0.1,1,14560,31992
39,0.1,2,10728,29280
39,0.1,3,19704,31888
39,0.1,4,15528,31728
39,0.1,5,20784,32328
40,0.1,1,18184,41672
40,0.1,2,11432,24472
40,0.1,3,14176,30280
40,0.1,4,12600,29448
40,0.1,5,12984,26464
41,0.1,1,12360,25576
41,0.1,2,18896,36680
41,0.1,3,15624,40880
41,0.1,4,20912,37824
41,0.1,5,14896,35976
42,0.1,1,10608,32936
42,0.1,2,16368,30360
42,0.1,3,20272,31960
42,0.1,4,12712,26296
42,0.1,5,13032,30704
43,0.1,1,14120,24032
43,0.1,2,15864,31848
43,0.1,3,15112,29672
43,0.1,4,16936,30600
43,0.1,5,17088,33624
44,0.1,1,14952,25440
44,0.1,2,19536,32936
44,0.1,3,16856,35312
44,0.1,4,17040,39056
44,0.1,5,14136,29344
45,0.1,1,14768,33864
45,0.1,2,26696,34256
45,0.1,3,18296,33064
45,0.1,4,20000,38960
45,0.1,5,12488,32912
46,0.1,1,23992,45120
46,0.1,2,17336,36448
46,0.1,3,19008,31064
46,0.1,4,20824,38816
46,0.1,5,16040,33512
47,0.1,1,19072,39616
47,0.1,2,20200,33224
47,0.1,3,20536,34744
47,0.1,4,26432,39008
47,0.1,5,17080,29264
48,0.1,1,21816,40136
48,0.1,2,16152,31272
48,0.1,3,16160,33184
48,0.1,4,22192,39448
48,0.1,5,16184,38192
49,0.1,1,21656,38672
49,0.1,2,15184,33448
49,0.1,3,19272,38536
49,0.1,4,19024,34936
49,0.1,5,30568,43176
50,0.1,1,19928,32896
50,0.1,2,14632,33200
50,0.1,3,17272,41392
50,0.1,4,20800,34128
50,0.1,5,21040,36872
51,0.1,1,21096,39408
51,0.1,2,21896,40680
51,0.1,3,16416,31512
51,0.1,4,18032,32576
51,0.1,5,19984,40992
52,0.1,1,22368,38064
52,0.1,2,19544,33672
52,0.1,3,22632,41112
52,0.1,4,16320,38208
52,0.1,5,18464,36384
53,0.1,1,22720,35880
53,0.1,2,14816,30984
53,0.1,3,21072,36416
53,0.1,4,19856,43344
53,0.1,5,20976,39616
54,0.1,1,21560,39160
54,0.1,2,20040,38032
54,0.1,3,29496,45392
54,0.1,4,16056,40416
54,0.1,5,22264,34280
55,0.1,1,16952,39040
55,0.1,2,22384,40240
55,0.1,3,27768,45056
55,0.1,4,12976,34832
55,0.1,5,17232,45088
56,0.1,1,29024,50296
56,0.1,2,25176,41264
56,0.1,3,18256,34456
56,0.1,4,18816,38984
56,0.1,5,18480,35728
57,0.1,1,26688,48568
57,0.1,2,21056,38128
57,0.1,3,18632,38104
57,0.1,4,19824,42080
57,0.1,5,23552,42416
58,0.1,1,21176,42408
58,0.1,2,20568,47312
58,0.1,3,17344,36880
58,0.1,4,26192,45792
58,0.1,5,24848,47768
59,0.1,1,26480,41328
59,0.1,2,14264,40920
59,0.1,3,29680,51624
59,0.1,4,22224,35456
59,0.1,5,24416,43576
60,0.1,1,20144,45888
60,0.1,2,20048,42704
60,0.1,3,22952,46904
60,0.1,4,22240,42504
60,0.1,5,27440,50016
61,0.1,1,19408,47528
61,0.1,2,27272,52520
61,0.1,3,23312,50640
61,0.1,4,23200,50232
61,0.1,5,27776,39064
62,0.1,1,21776,37856
62,0.1,2,17328,40624
62,0.1,3,23880,40288
62,0.1,4,31024,55096
62,0.1,5,21200,44096
63,0.1,1,26952,47776
63,0.1,2,27368,55392
63,0.1,3,24160,48952
63,0.1,4,28904,45888
63,0.1,5,22456,42552
64,0.1,1,22752,43464
64,0.1,2,22240,44744
64,0.1,3,28576,49176
64,0.1,4,30144,50608
64,0.1,5,18960,48368
65,0.1,1,28896,53784
65,0.1,2,19128,45176
65,0.1,3,30480,54344
65,0.1,4,24968,57576
65,0.1,5,31064,51664
66,0.1,1,30232,50880
66,0.1,2,23320,44384
66,0.1,3,29144,50136
66,0.1,4,23296,43424
66,0.1,5,26120,45072
67,0.1,1,28312,56000
67,0.1,2,20208,53808
67,0.1,3,21624,47872
67,0.1,4,32232,54544
67,0.1,5,25432,45128
68,0.1,1,22640,48240
68,0.1,2,26432,45896
68,0.1,3,28288,55088
68,0.1,4,30032,55560
68,0.1,5,22696,47400
69,0.1,1,27648,55648
69,0.1,2,27632,48800
69,0.1,3,35936,58824
69,0.1,4,26624,55080
69,0.1,5,25160,46512
70,0.1,1,31648,59376
70,0.1,2,32368,49816
70,0.1,3,30280,56568
70,0.1,4,23016,55544
70,0.1,5,30096,58640
71,0.1,1,23896,51592
71,0.1,2,27480,54704
71,0.1,3,18144,50592
71,0.1,4,27632,56616
71,0.1,5,27288,60944
72,0.1,1,25296,49360
72,0.1,2,29720,52312
72,0.1,3,26904,54552
72,0.1,4,26112,60208
72,0.1,5,30064,58728
73,0.1,1,38352,63736
73,0.1,2,26968,46032
73,0.1,3,30344,58912
73,0.1,4,31104,47672
73,0.1,5,34928,60824
74,0.1,1,19744,50168
74,0.1,2,24768,48272
74,0.1,3,24512,50720
74,0.1,4,25984,47624
74,0.1,5,27232,50688
75,0.1,1,31424,63216
75,0.1,2,30192,61520
75,0.1,3,27760,49576
75,0.1,4,25216,48160
75,0.1,5,26944,53552
76,0.1,1,32648,57048
76,0.1,2,37264,64088
76,0.1,3,33160,60808
76,0.1,4,29040,49752
76,0.1,5,39344,56256
77,0.1,1,28272,49016
77,0.1,2,32440,52552
77,0.1,3,33296,57224
77,0.1,4,30920,59128
77,0.1,5,23408,55624
78,0.1,1,23464,50216
78,0.1,2,25736,55144
78,0.1,3,31120,69088
78,0.1,4,29104,58656
78,0.1,5,27168,64840
79,0.1,1,29184,60328
79,0.1,2,37816,56904
79,0.1,3,32360,59800
79,0.1,4,25632,51448
79,0.1,5,36504,61712
80,0.1,1,30856,60240
80,0.1,2,29240,65432
80,0.1,3,31984,61112
80,0.1,4,35488,60560
80,0.1,5,40056,65704
81,0.1,1,27160,61424
81,0.1,2,40784,61376
81,0.1,3,31928,64984
81,0.1,4,41344,64280
81,0.1,5,31744,54616
82,0.1,1,41640,68968
82,0.1,2,39960,64720
82,0.1,3,35408,62016
82,0.1,4,25536,52648
82,0.1,5,33408,55360
83,0.1,1,35168,55832
83,0.1,2,33048,67728
83,0.1,3,31176,57544
83,0.1,4,34856,60048
83,0.1,5,34480,62296
84,0.1,1,38272,59104
84,0.1,2,45640,61272
84,0.1,3,35160,64352
84,0.1,4,29768,60944
84,0.1,5,37880,66792
85,0.1,1,28440,52872
85,0.1,2,24768,60832
85,0.1,3,36672,62152
85,0.1,4,25464,63768
85,0.1,5,31112,56416
86,0.1,1,41888,73592
86,0.1,2,40184,59480
86,0.1,3,40880,70048
86,0.1,4,43488,69680
86,0.1,5,43968,69352
87,0.1,1,36184,68728
87,0.1,2,41312,71552
87,0.1,3,44744,69040
87,0.1,4,33104,64432
87,0.1,5,32720,59128
88,0.1,1,33368,58520
88,0.1,2,33000,68152
88,0.1,3,29640,62864
88,0.1,4,30472,63376
88,0.1,5,37024,71528
89,0.1,1,40000,68312
89,0.1,2,48424,74376
89,0.1,3,35960,74232
89,0.1,4,42648,72256
89,0.1,5,31968,60896
90,0.1,1,30720,73232
90,0.1,2,43240,72520
90,0.1,3,47360,78464
90,0.1,4,30224,62696
90,0.1,5,41808,68352
91,0.1,1,50264,82000
91,0.1,2,37032,68728
91,0.1,3,28184,62864
91,0.1,4,36112,66568
91,0.1,5,44216,72704
92,0.1,1,37520,74272
92,0.1,2,44672,64536
92,0.1,3,34032,69624
92,0.1,4,45816,68280
92,0.1,5,28560,64680
93,0.1,1,35488,66712
93,0.1,2,39088,72840
93,0.1,3,29248,65832
93,0.1,4,31160,72616
93,0.1,5,35528,70888
94,0.1,1,39296,73664
94,0.1,2,39032,66672
94,0.1,3,38392,70920
94,0.1,4,37928,68600
94,0.1,5,48512,79944
95,0.1,1,30120,59656
95,0.1,2,48624,82088
95,0.1,3,40440,74096
95,0.1,4,38968,71088
95,0.1,5,35960,67744
96,0.1,1,45296,78560
96,0.1,2,38952,73608
96,0.1,3,28688,68848
96,0.1,4,26400,65160
96,0.1,5,43848,71072
97,0.1,1,33576,74640
97,0.1,2,45504,75280
97,0.1,3,39368,73032
97,0.1,4,35224,63680
97,0.1,5,38976,76136
98,0.1,1,39360,73304
98,0.1,2,37520,58368
98,0.1,3,43720,81760
98,0.1,4,41000,77288
98,0.1,5,36832,65632
99,0.1,1,44408,76088
99,0.1,2,34784,74824
99,0.1,3,37912,70800
99,0.1,4,44440,72608
99,0.1,5,36040,76992
